Method: havlak::LoopStructureGraph$1::apply, Block ID: 128, Normal Time: 14.052, Slowdown Time: 25.733, Percentage Increase: 83.12695701679476%
Method: havlak::LoopStructureGraph$1::apply, Block ID: 120, Normal Time: 0.003, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::LoopStructureGraph$1::apply, Block ID: 121, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::LoopStructureGraph$1::apply, Block ID: 122, Normal Time: 0.008, Slowdown Time: 0.011, Percentage Increase: 37.499999999999986%
Method: havlak::LoopStructureGraph$1::apply, Block ID: 126, Normal Time: 0.002, Slowdown Time: 0.003, Percentage Increase: 50.0%
Method: havlak::LoopStructureGraph$1::apply, Block ID: 127, Normal Time: 0.776, Slowdown Time: 6.932, Percentage Increase: 793.2989690721649%
Method: havlak::LoopStructureGraph$1::apply, Median Percentage Increase: 51.66666666666667%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3076, Normal Time: 0.115, Slowdown Time: 0.22, Percentage Increase: 91.30434782608695%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3081, Normal Time: 0.157, Slowdown Time: 0.177, Percentage Increase: 12.738853503184707%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3084, Normal Time: 0.137, Slowdown Time: 0.236, Percentage Increase: 72.26277372262771%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3088, Normal Time: 0.132, Slowdown Time: 0.225, Percentage Increase: 70.45454545454545%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3089, Normal Time: 0.005, Slowdown Time: 0.001, Percentage Increase: -80.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 21, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3093, Normal Time: 0.192, Slowdown Time: 0.142, Percentage Increase: -26.041666666666675%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2582, Normal Time: 0.008, Slowdown Time: 0.006, Percentage Increase: -25.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3094, Normal Time: 0.113, Slowdown Time: 0.125, Percentage Increase: 10.61946902654867%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2583, Normal Time: 0.041, Slowdown Time: 0.04, Percentage Increase: -2.4390243902439046%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3095, Normal Time: 0.084, Slowdown Time: 0.064, Percentage Increase: -23.809523809523814%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2584, Normal Time: 0.011, Slowdown Time: 0.033, Percentage Increase: 200.00000000000006%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3096, Normal Time: 0.111, Slowdown Time: 0.222, Percentage Increase: 100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 24, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2585, Normal Time: 0.004, Slowdown Time: 0.001, Percentage Increase: -75.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3097, Normal Time: 0.117, Slowdown Time: 0.216, Percentage Increase: 84.6153846153846%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2586, Normal Time: 0.085, Slowdown Time: 0.137, Percentage Increase: 61.1764705882353%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3098, Normal Time: 0.065, Slowdown Time: 0.106, Percentage Increase: 63.076923076923066%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2587, Normal Time: 0.004, Slowdown Time: 0.003, Percentage Increase: -25.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3099, Normal Time: 1.504, Slowdown Time: 2.632, Percentage Increase: 75.00000000000001%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2588, Normal Time: 0.002, Slowdown Time: 0.004, Percentage Increase: 100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3100, Normal Time: 1.938, Slowdown Time: 2.591, Percentage Increase: 33.69453044375646%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3101, Normal Time: 0.074, Slowdown Time: 0.7, Percentage Increase: 845.9459459459459%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3102, Normal Time: 0.001, Slowdown Time: 0.037, Percentage Increase: 3600.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3103, Normal Time: 0.137, Slowdown Time: 0.211, Percentage Increase: 54.01459854014596%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2592, Normal Time: 0.009, Slowdown Time: 0.009, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3104, Normal Time: 0.002, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3108, Normal Time: 0.229, Slowdown Time: 0.174, Percentage Increase: -24.017467248908307%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2597, Normal Time: 0.023, Slowdown Time: 0.019, Percentage Increase: -17.391304347826086%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2598, Normal Time: 0.026, Slowdown Time: 0.033, Percentage Increase: 26.923076923076934%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3111, Normal Time: 0.253, Slowdown Time: 0.224, Percentage Increase: -11.462450592885375%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2600, Normal Time: 0.108, Slowdown Time: 0.133, Percentage Increase: 23.148148148148156%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2601, Normal Time: 0.014, Slowdown Time: 0.009, Percentage Increase: -35.71428571428572%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2602, Normal Time: 0.004, Slowdown Time: 0.005, Percentage Increase: 25.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3115, Normal Time: 0.115, Slowdown Time: 0.205, Percentage Increase: 78.26086956521738%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3116, Normal Time: 0.01, Slowdown Time: 0.004, Percentage Increase: -60.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 1068, Normal Time: 0.0, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2606, Normal Time: 0.004, Slowdown Time: 0.005, Percentage Increase: 25.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3120, Normal Time: 0.146, Slowdown Time: 0.256, Percentage Increase: 75.34246575342468%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3121, Normal Time: 0.174, Slowdown Time: 0.199, Percentage Increase: 14.367816091954037%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 1073, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3122, Normal Time: 0.052, Slowdown Time: 0.071, Percentage Increase: 36.53846153846153%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2611, Normal Time: 0.008, Slowdown Time: 0.013, Percentage Increase: 62.499999999999986%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2612, Normal Time: 0.033, Slowdown Time: 0.042, Percentage Increase: 27.272727272727277%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2613, Normal Time: 0.001, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2614, Normal Time: 0.028, Slowdown Time: 0.032, Percentage Increase: 14.285714285714285%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3126, Normal Time: 0.117, Slowdown Time: 0.217, Percentage Increase: 85.47008547008545%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2615, Normal Time: 0.001, Slowdown Time: 0.019, Percentage Increase: 1800.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3127, Normal Time: 0.007, Slowdown Time: 0.021, Percentage Increase: 200.00000000000006%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2616, Normal Time: 0.005, Slowdown Time: 0.001, Percentage Increase: -80.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 1081, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3131, Normal Time: 0.067, Slowdown Time: 0.118, Percentage Increase: 76.1194029850746%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2620, Normal Time: 0.007, Slowdown Time: 0.013, Percentage Increase: 85.7142857142857%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3132, Normal Time: 0.069, Slowdown Time: 0.072, Percentage Increase: 4.347826086956505%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3133, Normal Time: 0.009, Slowdown Time: 0.002, Percentage Increase: -77.77777777777779%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2625, Normal Time: 0.004, Slowdown Time: 0.004, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2626, Normal Time: 0.013, Slowdown Time: 0.02, Percentage Increase: 53.846153846153854%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2627, Normal Time: 0.027, Slowdown Time: 0.031, Percentage Increase: 14.814814814814813%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 579, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2628, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2629, Normal Time: 0.013, Slowdown Time: 0.024, Percentage Increase: 84.61538461538463%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2630, Normal Time: 0.005, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2631, Normal Time: 0.002, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2635, Normal Time: 0.006, Slowdown Time: 0.005, Percentage Increase: -16.666666666666664%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2640, Normal Time: 0.002, Slowdown Time: 0.006, Percentage Increase: 200.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2641, Normal Time: 0.02, Slowdown Time: 0.022, Percentage Increase: 9.999999999999991%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2643, Normal Time: 0.021, Slowdown Time: 0.023, Percentage Increase: 9.523809523809515%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2644, Normal Time: 0.006, Slowdown Time: 0.011, Percentage Increase: 83.33333333333331%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2645, Normal Time: 0.007, Slowdown Time: 0.002, Percentage Increase: -71.42857142857143%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3158, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3159, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2649, Normal Time: 0.004, Slowdown Time: 0.008, Percentage Increase: 100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3163, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2654, Normal Time: 0.004, Slowdown Time: 0.001, Percentage Increase: -75.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2655, Normal Time: 0.019, Slowdown Time: 0.031, Percentage Increase: 63.15789473684211%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2656, Normal Time: 0.0, Slowdown Time: 0.006, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2657, Normal Time: 0.017, Slowdown Time: 0.029, Percentage Increase: 70.58823529411764%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3169, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2658, Normal Time: 0.005, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3170, Normal Time: 0.006, Slowdown Time: 0.001, Percentage Increase: -83.33333333333334%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2659, Normal Time: 0.002, Slowdown Time: 0.004, Percentage Increase: 100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2663, Normal Time: 0.004, Slowdown Time: 0.001, Percentage Increase: -75.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2668, Normal Time: 0.008, Slowdown Time: 0.001, Percentage Increase: -87.5%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2669, Normal Time: 0.022, Slowdown Time: 0.027, Percentage Increase: 22.727272727272734%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2670, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3182, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2671, Normal Time: 0.02, Slowdown Time: 0.012, Percentage Increase: -40.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3183, Normal Time: 0.019, Slowdown Time: 0.029, Percentage Increase: 52.63157894736843%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2672, Normal Time: 0.002, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3184, Normal Time: 0.005, Slowdown Time: 0.014, Percentage Increase: 180.00000000000003%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2673, Normal Time: 0.005, Slowdown Time: 0.004, Percentage Increase: -20.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3185, Normal Time: 0.006, Slowdown Time: 0.012, Percentage Increase: 100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3186, Normal Time: 0.004, Slowdown Time: 0.006, Percentage Increase: 50.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3187, Normal Time: 0.034, Slowdown Time: 0.055, Percentage Increase: 61.764705882352935%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3188, Normal Time: 0.177, Slowdown Time: 0.24, Percentage Increase: 35.59322033898305%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2677, Normal Time: 0.008, Slowdown Time: 0.003, Percentage Increase: -62.5%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3189, Normal Time: 0.07, Slowdown Time: 0.097, Percentage Increase: 38.57142857142856%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3190, Normal Time: 0.072, Slowdown Time: 0.091, Percentage Increase: 26.388888888888896%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3191, Normal Time: 0.001, Slowdown Time: 0.002, Percentage Increase: 100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2682, Normal Time: 0.011, Slowdown Time: 0.025, Percentage Increase: 127.2727272727273%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2683, Normal Time: 0.011, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2684, Normal Time: 0.003, Slowdown Time: 0.003, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2685, Normal Time: 0.023, Slowdown Time: 0.017, Percentage Increase: -26.086956521739125%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2686, Normal Time: 0.002, Slowdown Time: 0.003, Percentage Increase: 50.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2687, Normal Time: 0.003, Slowdown Time: 0.004, Percentage Increase: 33.33333333333333%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2688, Normal Time: 0.017, Slowdown Time: 0.018, Percentage Increase: 5.882352941176455%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2689, Normal Time: 0.002, Slowdown Time: 0.004, Percentage Increase: 100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2690, Normal Time: 0.028, Slowdown Time: 0.032, Percentage Increase: 14.285714285714285%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2691, Normal Time: 0.003, Slowdown Time: 0.005, Percentage Increase: 66.66666666666666%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2696, Normal Time: 0.003, Slowdown Time: 0.003, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2701, Normal Time: 0.001, Slowdown Time: 0.01, Percentage Increase: 900.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2704, Normal Time: 0.02, Slowdown Time: 0.025, Percentage Increase: 25.000000000000007%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3219, Normal Time: 0.019, Slowdown Time: 0.033, Percentage Increase: 73.6842105263158%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2708, Normal Time: 0.005, Slowdown Time: 0.007, Percentage Increase: 40.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3220, Normal Time: 0.031, Slowdown Time: 0.017, Percentage Increase: -45.16129032258064%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 663, Normal Time: 0.002, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3223, Normal Time: 0.022, Slowdown Time: 0.025, Percentage Increase: 13.63636363636365%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 3224, Normal Time: 0.025, Slowdown Time: 0.009, Percentage Increase: -64.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2713, Normal Time: 0.009, Slowdown Time: 0.015, Percentage Increase: 66.66666666666667%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 666, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2714, Normal Time: 0.003, Slowdown Time: 0.004, Percentage Increase: 33.33333333333333%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2715, Normal Time: 0.004, Slowdown Time: 0.004, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2716, Normal Time: 0.003, Slowdown Time: 0.005, Percentage Increase: 66.66666666666666%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2717, Normal Time: 0.008, Slowdown Time: 0.03, Percentage Increase: 275.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2719, Normal Time: 0.017, Slowdown Time: 0.028, Percentage Increase: 64.70588235294117%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2720, Normal Time: 0.099, Slowdown Time: 0.088, Percentage Increase: -11.11111111111112%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2721, Normal Time: 0.004, Slowdown Time: 0.06, Percentage Increase: 1399.9999999999998%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2722, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2723, Normal Time: 0.053, Slowdown Time: 0.079, Percentage Increase: 49.05660377358491%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2724, Normal Time: 0.004, Slowdown Time: 0.006, Percentage Increase: 50.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2725, Normal Time: 0.002, Slowdown Time: 0.005, Percentage Increase: 150.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2726, Normal Time: 0.007, Slowdown Time: 0.006, Percentage Increase: -14.285714285714285%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 678, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2727, Normal Time: 0.003, Slowdown Time: 0.003, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2728, Normal Time: 0.024, Slowdown Time: 0.08, Percentage Increase: 233.33333333333334%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2729, Normal Time: 0.089, Slowdown Time: 0.146, Percentage Increase: 64.04494382022472%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2730, Normal Time: 2.023, Slowdown Time: 3.203, Percentage Increase: 58.32921403855658%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2731, Normal Time: 0.004, Slowdown Time: 0.002, Percentage Increase: -50.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2732, Normal Time: 0.087, Slowdown Time: 0.066, Percentage Increase: -24.137931034482747%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2733, Normal Time: 0.021, Slowdown Time: 0.093, Percentage Increase: 342.8571428571428%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2734, Normal Time: 1.244, Slowdown Time: 1.583, Percentage Increase: 27.2508038585209%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2735, Normal Time: 0.056, Slowdown Time: 0.079, Percentage Increase: 41.07142857142857%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2736, Normal Time: 0.002, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2737, Normal Time: 0.093, Slowdown Time: 0.112, Percentage Increase: 20.430107526881724%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2738, Normal Time: 0.34, Slowdown Time: 0.575, Percentage Increase: 69.11764705882351%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2739, Normal Time: 1.671, Slowdown Time: 2.715, Percentage Increase: 62.47755834829442%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2740, Normal Time: 0.014, Slowdown Time: 0.407, Percentage Increase: 2807.142857142857%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2741, Normal Time: 0.066, Slowdown Time: 0.069, Percentage Increase: 4.545454545454549%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2742, Normal Time: 0.086, Slowdown Time: 0.196, Percentage Increase: 127.90697674418607%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2743, Normal Time: 0.06, Slowdown Time: 0.191, Percentage Increase: 218.33333333333337%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2744, Normal Time: 0.104, Slowdown Time: 0.172, Percentage Increase: 65.38461538461537%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2745, Normal Time: 0.21, Slowdown Time: 0.344, Percentage Increase: 63.8095238095238%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2746, Normal Time: 0.015, Slowdown Time: 0.003, Percentage Increase: -80.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2747, Normal Time: 0.0, Slowdown Time: 0.018, Percentage Increase: 0.0%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2748, Normal Time: 0.035, Slowdown Time: 0.04, Percentage Increase: 14.285714285714276%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2749, Normal Time: 0.016, Slowdown Time: 0.023, Percentage Increase: 43.74999999999999%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2750, Normal Time: 0.153, Slowdown Time: 0.245, Percentage Increase: 60.130718954248366%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2751, Normal Time: 0.026, Slowdown Time: 0.023, Percentage Increase: -11.538461538461537%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2752, Normal Time: 0.031, Slowdown Time: 0.072, Percentage Increase: 132.25806451612902%
Method: havlak::HavlakLoopFinder::findLoops, Block ID: 2753, Normal Time: 0.02, Slowdown Time: 0.021, Percentage Increase: 5.000000000000004%
