Method: json::JsonPureStringParser::readStringInternal, Block ID: 128, Normal Time: 0.096, Slowdown Time: 0.188, Percentage Increase: 95.83333333333333%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 2, Normal Time: 0.083, Slowdown Time: 0.205, Percentage Increase: 146.98795180722888%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 130, Normal Time: 0.13, Slowdown Time: 0.338, Percentage Increase: 160.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 3, Normal Time: 0.302, Slowdown Time: 0.683, Percentage Increase: 126.15894039735103%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 4, Normal Time: 0.032, Slowdown Time: 0.087, Percentage Increase: 171.87499999999997%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 132, Normal Time: 0.091, Slowdown Time: 0.18, Percentage Increase: 97.8021978021978%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 5, Normal Time: 0.035, Slowdown Time: 0.066, Percentage Increase: 88.57142857142857%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 6, Normal Time: 0.024, Slowdown Time: 0.073, Percentage Increase: 204.16666666666666%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 7, Normal Time: 0.041, Slowdown Time: 0.267, Percentage Increase: 551.2195121951219%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 8, Normal Time: 0.13, Slowdown Time: 0.294, Percentage Increase: 126.15384615384613%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 9, Normal Time: 0.078, Slowdown Time: 0.182, Percentage Increase: 133.33333333333331%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 11, Normal Time: 0.027, Slowdown Time: 0.069, Percentage Increase: 155.5555555555556%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 12, Normal Time: 0.099, Slowdown Time: 0.312, Percentage Increase: 215.15151515151513%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 13, Normal Time: 0.028, Slowdown Time: 0.085, Percentage Increase: 203.5714285714286%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 141, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 14, Normal Time: 0.314, Slowdown Time: 0.834, Percentage Increase: 165.60509554140128%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 15, Normal Time: 0.064, Slowdown Time: 0.121, Percentage Increase: 89.06249999999999%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 20, Normal Time: 0.023, Slowdown Time: 0.081, Percentage Increase: 252.17391304347828%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 24, Normal Time: 0.045, Slowdown Time: 0.086, Percentage Increase: 91.1111111111111%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 25, Normal Time: 0.031, Slowdown Time: 0.078, Percentage Increase: 151.61290322580646%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 29, Normal Time: 0.045, Slowdown Time: 0.13, Percentage Increase: 188.8888888888889%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 30, Normal Time: 0.106, Slowdown Time: 0.321, Percentage Increase: 202.8301886792453%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 31, Normal Time: 0.029, Slowdown Time: 0.06, Percentage Increase: 106.89655172413792%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 32, Normal Time: 0.032, Slowdown Time: 0.082, Percentage Increase: 156.25%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 33, Normal Time: 0.008, Slowdown Time: 0.018, Percentage Increase: 124.99999999999997%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 34, Normal Time: 0.002, Slowdown Time: 0.031, Percentage Increase: 1449.9999999999998%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 35, Normal Time: 0.031, Slowdown Time: 0.113, Percentage Increase: 264.5161290322581%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 36, Normal Time: 0.105, Slowdown Time: 0.289, Percentage Increase: 175.23809523809524%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 37, Normal Time: 0.011, Slowdown Time: 0.028, Percentage Increase: 154.54545454545456%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 38, Normal Time: 0.25, Slowdown Time: 0.658, Percentage Increase: 163.20000000000002%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 39, Normal Time: 0.075, Slowdown Time: 0.206, Percentage Increase: 174.66666666666669%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 44, Normal Time: 0.023, Slowdown Time: 0.048, Percentage Increase: 108.69565217391306%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 48, Normal Time: 0.066, Slowdown Time: 0.111, Percentage Increase: 68.18181818181817%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 49, Normal Time: 0.028, Slowdown Time: 0.018, Percentage Increase: -35.71428571428572%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 53, Normal Time: 0.048, Slowdown Time: 0.107, Percentage Increase: 122.91666666666666%
