Method: json::JsonPureStringParser::readStringInternal, Block ID: 128, Normal Time: 0.101, Slowdown Time: 0.134, Percentage Increase: 32.67326732673268%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 2, Normal Time: 0.088, Slowdown Time: 0.073, Percentage Increase: -17.045454545454547%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 130, Normal Time: 0.105, Slowdown Time: 0.167, Percentage Increase: 59.04761904761906%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 3, Normal Time: 0.318, Slowdown Time: 0.503, Percentage Increase: 58.17610062893082%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 4, Normal Time: 0.021, Slowdown Time: 0.028, Percentage Increase: 33.33333333333333%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 132, Normal Time: 0.096, Slowdown Time: 0.159, Percentage Increase: 65.625%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 5, Normal Time: 0.029, Slowdown Time: 0.055, Percentage Increase: 89.6551724137931%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 6, Normal Time: 0.031, Slowdown Time: 0.071, Percentage Increase: 129.0322580645161%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 7, Normal Time: 0.048, Slowdown Time: 0.025, Percentage Increase: -47.916666666666664%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 8, Normal Time: 0.115, Slowdown Time: 0.184, Percentage Increase: 59.999999999999986%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 9, Normal Time: 0.073, Slowdown Time: 0.096, Percentage Increase: 31.506849315068504%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 10, Normal Time: 0.0, Slowdown Time: 0.026, Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 11, Normal Time: 0.03, Slowdown Time: 0.029, Percentage Increase: -3.333333333333325%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 12, Normal Time: 0.078, Slowdown Time: 0.082, Percentage Increase: 5.128205128205133%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 13, Normal Time: 0.029, Slowdown Time: 0.029, Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 14, Normal Time: 0.279, Slowdown Time: 0.502, Percentage Increase: 79.92831541218636%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 15, Normal Time: 0.083, Slowdown Time: 0.132, Percentage Increase: 59.036144578313255%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 20, Normal Time: 0.023, Slowdown Time: 0.005, Percentage Increase: -78.26086956521738%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 24, Normal Time: 0.04, Slowdown Time: 0.101, Percentage Increase: 152.5%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 25, Normal Time: 0.015, Slowdown Time: 0.024, Percentage Increase: 60.00000000000001%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 29, Normal Time: 0.041, Slowdown Time: 0.05, Percentage Increase: 21.951219512195124%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 30, Normal Time: 0.109, Slowdown Time: 0.186, Percentage Increase: 70.64220183486239%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 31, Normal Time: 0.028, Slowdown Time: 0.027, Percentage Increase: -3.5714285714285747%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 32, Normal Time: 0.034, Slowdown Time: 0.029, Percentage Increase: -14.705882352941178%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 33, Normal Time: 0.012, Slowdown Time: 0.027, Percentage Increase: 125.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 34, Normal Time: 0.003, Slowdown Time: 0.03, Percentage Increase: 900.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 35, Normal Time: 0.038, Slowdown Time: 0.049, Percentage Increase: 28.947368421052637%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 36, Normal Time: 0.092, Slowdown Time: 0.236, Percentage Increase: 156.52173913043475%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 37, Normal Time: 0.015, Slowdown Time: 0.045, Percentage Increase: 200.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 38, Normal Time: 0.241, Slowdown Time: 0.374, Percentage Increase: 55.18672199170125%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 39, Normal Time: 0.067, Slowdown Time: 0.133, Percentage Increase: 98.50746268656717%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 44, Normal Time: 0.014, Slowdown Time: 0.023, Percentage Increase: 64.28571428571428%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 48, Normal Time: 0.061, Slowdown Time: 0.076, Percentage Increase: 24.59016393442623%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 49, Normal Time: 0.032, Slowdown Time: 0.029, Percentage Increase: -9.374999999999996%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 53, Normal Time: 0.041, Slowdown Time: 0.054, Percentage Increase: 31.707317073170728%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 54, Normal Time: 0.312, Slowdown Time: 0.401, Percentage Increase: 28.525641025641036%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 55, Normal Time: 0.152, Slowdown Time: 0.218, Percentage Increase: 43.42105263157895%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 56, Normal Time: 0.833, Slowdown Time: 1.141, Percentage Increase: 36.9747899159664%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 57, Normal Time: 0.177, Slowdown Time: 0.361, Percentage Increase: 103.954802259887%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 58, Normal Time: 0.033, Slowdown Time: 0.094, Percentage Increase: 184.84848484848484%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 59, Normal Time: 0.034, Slowdown Time: 0.07, Percentage Increase: 105.88235294117648%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 60, Normal Time: 0.087, Slowdown Time: 0.137, Percentage Increase: 57.47126436781611%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 61, Normal Time: 0.029, Slowdown Time: 0.122, Percentage Increase: 320.6896551724138%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 62, Normal Time: 0.174, Slowdown Time: 0.434, Percentage Increase: 149.42528735632186%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 63, Normal Time: 0.167, Slowdown Time: 0.297, Percentage Increase: 77.84431137724549%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 64, Normal Time: 0.482, Slowdown Time: 0.597, Percentage Increase: 23.858921161825723%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 65, Normal Time: 0.136, Slowdown Time: 0.233, Percentage Increase: 71.32352941176471%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 66, Normal Time: 0.893, Slowdown Time: 1.238, Percentage Increase: 38.63381858902575%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 67, Normal Time: 0.403, Slowdown Time: 0.682, Percentage Increase: 69.23076923076923%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 72, Normal Time: 0.104, Slowdown Time: 0.168, Percentage Increase: 61.538461538461554%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 76, Normal Time: 0.268, Slowdown Time: 0.339, Percentage Increase: 26.492537313432834%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 77, Normal Time: 0.144, Slowdown Time: 0.114, Percentage Increase: -20.83333333333332%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 81, Normal Time: 0.195, Slowdown Time: 0.293, Percentage Increase: 50.25641025641024%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 82, Normal Time: 0.111, Slowdown Time: 0.203, Percentage Increase: 82.8828828828829%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 84, Normal Time: 0.185, Slowdown Time: 0.34, Percentage Increase: 83.78378378378379%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 85, Normal Time: 0.657, Slowdown Time: 1.043, Percentage Increase: 58.75190258751901%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 87, Normal Time: 0.161, Slowdown Time: 0.165, Percentage Increase: 2.4844720496894435%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 88, Normal Time: 0.647, Slowdown Time: 0.858, Percentage Increase: 32.61205564142194%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 92, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 96, Normal Time: 0.073, Slowdown Time: 0.141, Percentage Increase: 93.15068493150685%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 97, Normal Time: 0.18, Slowdown Time: 0.305, Percentage Increase: 69.44444444444444%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 100, Normal Time: 0.034, Slowdown Time: 0.063, Percentage Increase: 85.29411764705881%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 101, Normal Time: 0.241, Slowdown Time: 0.315, Percentage Increase: 30.705394190871377%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 102, Normal Time: 0.034, Slowdown Time: 0.033, Percentage Increase: -2.9411764705882377%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 103, Normal Time: 0.027, Slowdown Time: 0.031, Percentage Increase: 14.814814814814813%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 104, Normal Time: 0.03, Slowdown Time: 0.035, Percentage Increase: 16.666666666666682%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 105, Normal Time: 0.046, Slowdown Time: 0.094, Percentage Increase: 104.34782608695652%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 106, Normal Time: 0.001, Slowdown Time: 0.003, Percentage Increase: 200.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 107, Normal Time: 0.028, Slowdown Time: 0.035, Percentage Increase: 25.00000000000001%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 108, Normal Time: 0.048, Slowdown Time: 0.092, Percentage Increase: 91.66666666666666%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 109, Normal Time: 0.05, Slowdown Time: 0.093, Percentage Increase: 85.99999999999999%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 110, Normal Time: 0.184, Slowdown Time: 0.248, Percentage Increase: 34.78260869565217%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 111, Normal Time: 0.054, Slowdown Time: 0.084, Percentage Increase: 55.55555555555557%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 116, Normal Time: 0.028, Slowdown Time: 0.033, Percentage Increase: 17.85714285714286%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 120, Normal Time: 0.063, Slowdown Time: 0.102, Percentage Increase: 61.9047619047619%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 121, Normal Time: 0.03, Slowdown Time: 0.031, Percentage Increase: 3.3333333333333366%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 125, Normal Time: 0.037, Slowdown Time: 0.071, Percentage Increase: 91.89189189189189%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 126, Normal Time: 0.036, Slowdown Time: 0.039, Percentage Increase: 8.333333333333341%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 127, Normal Time: 0.039, Slowdown Time: 0.041, Percentage Increase: 5.128205128205133%
Method: json::JsonPureStringParser::readStringInternal, Median Percentage Increase: 59.999999999999986%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 2, Normal Time: 0.109, Slowdown Time: 0.169, Percentage Increase: 55.04587155963304%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 3, Normal Time: 0.193, Slowdown Time: 0.335, Percentage Increase: 73.57512953367876%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 4, Normal Time: 0.212, Slowdown Time: 0.349, Percentage Increase: 64.62264150943395%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 5, Normal Time: 0.026, Slowdown Time: 0.033, Percentage Increase: 26.923076923076934%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 6, Normal Time: 0.08, Slowdown Time: 0.177, Percentage Increase: 121.24999999999999%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 7, Normal Time: 0.005, Slowdown Time: 0.004, Percentage Increase: -20.0%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 8, Normal Time: 0.048, Slowdown Time: 0.05, Percentage Increase: 4.1666666666666705%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 9, Normal Time: 0.071, Slowdown Time: 0.183, Percentage Increase: 157.74647887323945%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 10, Normal Time: 0.184, Slowdown Time: 0.298, Percentage Increase: 61.95652173913043%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 11, Normal Time: 0.039, Slowdown Time: 0.071, Percentage Increase: 82.05128205128204%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 12, Normal Time: 0.098, Slowdown Time: 0.099, Percentage Increase: 1.0204081632653068%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 13, Normal Time: 0.066, Slowdown Time: 0.082, Percentage Increase: 24.242424242424242%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 14, Normal Time: 0.021, Slowdown Time: 0.044, Percentage Increase: 109.52380952380949%
Method: json::JsonPureStringParser::subStringFromTo, Block ID: 15, Normal Time: 0.138, Slowdown Time: 0.134, Percentage Increase: -2.898550724637684%
