FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Percent1,Method2,Percent2,Method3,Percent3,Method4,Percent4,Method5,Percent5
100_4_List_Slowdown.xml,100,4,List,Slowdown,"List.isShorterThan",81.9,"List.tail",17.8,"List.makeList",0.2,"List.benchmark",0.0,"List$Element.length",0.0
100_4_Mandelbrot_NoSlowdown.xml,100,4,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"java.io.PrintStream.println",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0,"",0
100_4_Mandelbrot_Slowdown.xml,100,4,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0
100_4_NBody_NoSlowdown.xml,100,4,NBody,NoSlowdown,"nbody.Body.setVZ",84.0,"nbody.Body.setZ",14.3,"NBody.innerBenchmarkLoop",1.4,"nbody.NBodySystem.advance",0.2,"Run.printResult",0.0
100_4_NBody_Slowdown.xml,100,4,NBody,Slowdown,"NBody.innerBenchmarkLoop",50.5,"nbody.Body.setVZ",42.2,"nbody.Body.setZ",7.1,"nbody.NBodySystem.advance",0.1,"java.io.PrintStream.println",0.0
100_4_Permute_NoSlowdown.xml,100,4,Permute,NoSlowdown,"Permute.permute",99.8,"Permute.benchmark",0.1,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"java.lang.ClassLoader.loadClass",0.0
100_4_Permute_Slowdown.xml,100,4,Permute,Slowdown,"Permute.permute",99.9,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"",0
100_4_Queens_NoSlowdown.xml,100,4,Queens,NoSlowdown,"Queens.placeQueen",97.8,"Queens.queens",1.9,"Benchmark.innerBenchmarkLoop",0.1,"Queens.benchmark",0.1,"Run.printResult",0.1
100_4_Queens_Slowdown.xml,100,4,Queens,Slowdown,"Queens.placeQueen",98.3,"Queens.queens",1.4,"Queens.benchmark",0.1,"Benchmark.innerBenchmarkLoop",0.1,"java.io.PrintStream.println",0.0
100_4_Richards_NoSlowdown.xml,100,4,Richards,NoSlowdown,"richards.Scheduler.schedule",24.2,"richards.TaskControlBlock.runTask",18.2,"richards.TaskState.isTaskHoldingOrWaiting",14.7,"richards.Scheduler$HandlerProcessFunction.apply",11.7,"richards.Scheduler$DeviceProcessFunction.apply",8.7
100_4_Richards_Slowdown.xml,100,4,Richards,Slowdown,"richards.Scheduler.schedule",26.4,"richards.TaskControlBlock.runTask",17.8,"richards.Scheduler$HandlerProcessFunction.apply",12.6,"richards.TaskState.isTaskHoldingOrWaiting",12.6,"richards.Scheduler$DeviceProcessFunction.apply",8.3
100_4_Sieve_NoSlowdown.xml,100,4,Sieve,NoSlowdown,"Sieve.sieve",99.8,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"Sieve.benchmark",0.0
100_4_Sieve_Slowdown.xml,100,4,Sieve,Slowdown,"Sieve.sieve",99.9,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.measure",0.0,"Run.reportBenchmark",0.0
100_4_Storage_NoSlowdown.xml,100,4,Storage,NoSlowdown,"Storage.buildTreeDepth",61.9,"Storage.lambda$buildTreeDepth$0",26.9,"som.Arrays.setAll",10.6,"som.Random.next",0.5,"java.io.PrintStream.println",0.0
100_4_Storage_Slowdown.xml,100,4,Storage,Slowdown,"Storage.buildTreeDepth",63.6,"Storage.lambda$buildTreeDepth$0",24.7,"som.Arrays.setAll",11.3,"som.Random.next",0.3,"Run.printResult",0.0
100_4_Towers_NoSlowdown.xml,100,4,Towers,NoSlowdown,"Towers.moveDisks",89.0,"Towers.moveTopDisk",10.6,"Towers.benchmark",0.2,"Run.printResult",0.0,"Run.runBenchmark",0.0
100_4_Towers_Slowdown.xml,100,4,Towers,Slowdown,"Towers.moveDisks",89.0,"Towers.moveTopDisk",10.9,"Towers.benchmark",0.1,"Run.doRuns",0.0,"Run.printResult",0.0
100_5_Bounce_NoSlowdown.xml,100,5,Bounce,NoSlowdown,"Bounce.benchmark",93.1,"java.util.Arrays.setAll",6.7,"Benchmark.innerBenchmarkLoop",0.1,"java.io.PrintStream.println",0.0,"Run.reportBenchmark",0.0
100_5_Bounce_Slowdown.xml,100,5,Bounce,Slowdown,"Bounce.benchmark",94.6,"java.util.Arrays.setAll",5.4,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0
100_5_CD_NoSlowdown.xml,100,5,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",18.3,"cd.CollisionDetector.recurse",17.6,"cd.Vector2D.compareTo",17.4,"cd.RedBlackTree.put",12.1,"cd.RedBlackTree.findNode",6.4
100_5_CD_Slowdown.xml,100,5,CD,Slowdown,"cd.CollisionDetector.recurse",19.5,"cd.RedBlackTree.treeInsert",19.0,"cd.Vector2D.compareTo",16.9,"cd.RedBlackTree.put",13.0,"cd.RedBlackTree.findNode",7.7
100_5_DeltaBlue_NoSlowdown.xml,100,5,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",59.0,"deltablue.Plan.execute",9.0,"som.Vector.forEach",6.5,"deltablue.EqualityConstraint.execute",4.7,"deltablue.Planner.addPropagate",2.2
100_5_DeltaBlue_Slowdown.xml,100,5,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",62.3,"deltablue.Plan.execute",9.7,"deltablue.EqualityConstraint.execute",8.2,"som.Vector.forEach",5.1,"deltablue.ScaleConstraint.execute",1.5
100_5_Havlak_NoSlowdown.xml,100,5,Havlak,NoSlowdown,"som.Vector.hasSome",30.8,"som.Vector.forEach",13.0,"som.Vector.append",12.5,"havlak.HavlakLoopFinder.findLoops",7.5,"havlak.SimpleLoop.setParent",6.6
100_5_Havlak_Slowdown.xml,100,5,Havlak,Slowdown,"som.Vector.hasSome",27.5,"som.Vector.append",20.4,"som.Vector.forEach",18.2,"havlak.HavlakLoopFinder.findLoops",7.1,"havlak.HavlakLoopFinder.stepD",3.9
100_5_Json_NoSlowdown.xml,100,5,Json,NoSlowdown,"json.JsonPureStringParser.read",23.9,"json.JsonPureStringParser.isWhiteSpace",12.7,"json.JsonPureStringParser.readStringInternal",11.3,"json.JsonPureStringParser.isDigit",6.0,"java.lang.StringBuilder.append",5.6
100_5_Json_Slowdown.xml,100,5,Json,Slowdown,"json.JsonPureStringParser.read",24.9,"json.JsonPureStringParser.isWhiteSpace",13.1,"json.JsonPureStringParser.readStringInternal",11.7,"json.JsonPureStringParser.isDigit",7.5,"java.lang.StringBuilder.append",6.2
100_5_List_NoSlowdown.xml,100,5,List,NoSlowdown,"List.isShorterThan",78.9,"List.tail",20.3,"List.makeList",0.6,"List.benchmark",0.1,"List$Element.length",0.1
100_5_List_Slowdown.xml,100,5,List,Slowdown,"List.isShorterThan",82.5,"List.tail",17.2,"List.makeList",0.2,"List$Element.length",0.0,"List.benchmark",0.0
100_5_Mandelbrot_NoSlowdown.xml,100,5,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0
100_5_Mandelbrot_Slowdown.xml,100,5,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0
100_5_NBody_NoSlowdown.xml,100,5,NBody,NoSlowdown,"nbody.Body.setVZ",82.7,"nbody.Body.setZ",15.7,"NBody.innerBenchmarkLoop",1.3,"nbody.NBodySystem.advance",0.2,"java.io.PrintStream.println",0.1
100_5_NBody_Slowdown.xml,100,5,NBody,Slowdown,"NBody.innerBenchmarkLoop",50.2,"nbody.Body.setVZ",42.8,"nbody.Body.setZ",6.9,"nbody.NBodySystem.advance",0.1,"java.io.PrintStream.println",0.0
100_5_Permute_NoSlowdown.xml,100,5,Permute,NoSlowdown,"Permute.permute",99.9,"Permute.benchmark",0.0,"Run.printTotal",0.0,"java.io.PrintStream.println",0.0,"",0
100_5_Permute_Slowdown.xml,100,5,Permute,Slowdown,"Permute.permute",99.9,"Permute.benchmark",0.1,"Run.reportBenchmark",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0
100_5_Queens_NoSlowdown.xml,100,5,Queens,NoSlowdown,"Queens.placeQueen",97.4,"Queens.queens",2.1,"Queens.benchmark",0.3,"Run.reportBenchmark",0.1,"java.util.Arrays.fill",0.1
100_5_Queens_Slowdown.xml,100,5,Queens,Slowdown,"Queens.placeQueen",98.5,"Queens.queens",1.3,"Queens.benchmark",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0
100_5_Richards_NoSlowdown.xml,100,5,Richards,NoSlowdown,"richards.Scheduler.schedule",26.3,"richards.TaskControlBlock.runTask",18.3,"richards.TaskState.isTaskHoldingOrWaiting",13.1,"richards.Scheduler$HandlerProcessFunction.apply",12.2,"richards.Scheduler$DeviceProcessFunction.apply",8.1
100_5_Richards_Slowdown.xml,100,5,Richards,Slowdown,"richards.Scheduler.schedule",27.3,"richards.TaskControlBlock.runTask",17.2,"richards.Scheduler$HandlerProcessFunction.apply",12.5,"richards.TaskState.isTaskHoldingOrWaiting",12.3,"richards.Scheduler$DeviceProcessFunction.apply",8.2
100_5_Sieve_NoSlowdown.xml,100,5,Sieve,NoSlowdown,"Sieve.sieve",99.8,"Benchmark.innerBenchmarkLoop",0.1,"java.util.Arrays.fill",0.0,"Run.printResult",0.0,"Run.runBenchmark",0.0
100_5_Sieve_Slowdown.xml,100,5,Sieve,Slowdown,"Sieve.sieve",99.9,"Benchmark.innerBenchmarkLoop",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Sieve.benchmark",0.0
100_5_Storage_NoSlowdown.xml,100,5,Storage,NoSlowdown,"Storage.buildTreeDepth",61.8,"Storage.lambda$buildTreeDepth$0",26.6,"som.Arrays.setAll",11.0,"som.Random.next",0.5,"Storage.benchmark",0.0
100_5_Storage_Slowdown.xml,100,5,Storage,Slowdown,"Storage.buildTreeDepth",63.6,"Storage.lambda$buildTreeDepth$0",24.5,"som.Arrays.setAll",11.6,"som.Random.next",0.3,"Run.printResult",0.0
100_5_Towers_NoSlowdown.xml,100,5,Towers,NoSlowdown,"Towers.moveDisks",88.9,"Towers.moveTopDisk",10.8,"Towers.benchmark",0.1,"Towers.pushDisk",0.1,"Benchmark.innerBenchmarkLoop",0.0
100_5_Towers_Slowdown.xml,100,5,Towers,Slowdown,"Towers.moveDisks",89.1,"Towers.moveTopDisk",10.8,"Towers.benchmark",0.0,"Towers.pushDisk",0.0,"Benchmark.innerBenchmarkLoop",0.0
100_6_Bounce_NoSlowdown.xml,100,6,Bounce,NoSlowdown,"Bounce.benchmark",93.0,"java.util.Arrays.setAll",6.9,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0,"Run.reportBenchmark",0.0
100_6_Bounce_Slowdown.xml,100,6,Bounce,Slowdown,"Bounce.benchmark",94.6,"java.util.Arrays.setAll",5.4,"Benchmark.innerBenchmarkLoop",0.0,"java.lang.ClassLoader.loadClass",0.0,"Run.printResult",0.0
100_6_CD_NoSlowdown.xml,100,6,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",19.4,"cd.Vector2D.compareTo",17.9,"cd.CollisionDetector.recurse",17.7,"cd.RedBlackTree.put",11.0,"cd.RedBlackTree.findNode",5.9
100_6_CD_Slowdown.xml,100,6,CD,Slowdown,"cd.RedBlackTree.treeInsert",19.1,"cd.CollisionDetector.recurse",18.8,"cd.Vector2D.compareTo",17.7,"cd.RedBlackTree.put",13.1,"cd.RedBlackTree.findNode",7.7
100_6_DeltaBlue_NoSlowdown.xml,100,6,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",59.5,"deltablue.Plan.execute",8.7,"som.Vector.forEach",6.5,"deltablue.EqualityConstraint.execute",4.6,"deltablue.Planner.addPropagate",2.1
100_6_DeltaBlue_Slowdown.xml,100,6,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",63.1,"deltablue.Plan.execute",8.6,"deltablue.EqualityConstraint.execute",8.0,"som.Vector.forEach",4.9,"deltablue.ScaleConstraint.execute",1.7
100_6_Havlak_NoSlowdown.xml,100,6,Havlak,NoSlowdown,"som.Vector.hasSome",31.0,"som.Vector.forEach",12.7,"som.Vector.append",12.4,"havlak.HavlakLoopFinder.findLoops",7.3,"havlak.SimpleLoop.setParent",6.6
100_6_Havlak_Slowdown.xml,100,6,Havlak,Slowdown,"som.Vector.hasSome",27.5,"som.Vector.append",20.8,"som.Vector.forEach",18.3,"havlak.HavlakLoopFinder.findLoops",6.9,"havlak.HavlakLoopFinder.stepD",4.0
100_6_Json_NoSlowdown.xml,100,6,Json,NoSlowdown,"json.JsonPureStringParser.read",25.0,"json.JsonPureStringParser.isWhiteSpace",12.4,"json.JsonPureStringParser.readStringInternal",10.4,"json.JsonPureStringParser.isDigit",6.3,"java.lang.StringBuilder.append",5.6
100_6_Json_Slowdown.xml,100,6,Json,Slowdown,"json.JsonPureStringParser.read",25.3,"json.JsonPureStringParser.isWhiteSpace",12.9,"json.JsonPureStringParser.readStringInternal",12.2,"json.JsonPureStringParser.isDigit",6.7,"java.lang.StringBuilder.append",6.2
100_6_List_NoSlowdown.xml,100,6,List,NoSlowdown,"List.isShorterThan",79.7,"List.tail",19.3,"List.makeList",0.7,"List$Element.length",0.1,"List.benchmark",0.1
100_6_List_Slowdown.xml,100,6,List,Slowdown,"List.isShorterThan",82.3,"List.tail",17.3,"List.makeList",0.3,"List$Element.length",0.0,"List.benchmark",0.0
100_6_Mandelbrot_NoSlowdown.xml,100,6,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.runBenchmark",0.0,"",0,"",0
100_6_Mandelbrot_Slowdown.xml,100,6,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"",0,"",0
100_6_NBody_NoSlowdown.xml,100,6,NBody,NoSlowdown,"nbody.Body.setVZ",82.4,"nbody.Body.setZ",15.7,"NBody.innerBenchmarkLoop",1.5,"nbody.NBodySystem.advance",0.3,"Run.reportBenchmark",0.0
100_6_NBody_Slowdown.xml,100,6,NBody,Slowdown,"NBody.innerBenchmarkLoop",50.3,"nbody.Body.setVZ",43.0,"nbody.Body.setZ",6.5,"nbody.NBodySystem.advance",0.1,"Run.printResult",0.0
100_6_Permute_NoSlowdown.xml,100,6,Permute,NoSlowdown,"Permute.permute",99.9,"Permute.benchmark",0.1,"Run.printResult",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0
100_6_Permute_Slowdown.xml,100,6,Permute,Slowdown,"Permute.permute",100.0,"Benchmark.innerBenchmarkLoop",0.0,"Permute.benchmark",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0
100_6_Queens_NoSlowdown.xml,100,6,Queens,NoSlowdown,"Queens.placeQueen",96.6,"Queens.queens",3.1,"Queens.benchmark",0.1,"Run.printResult",0.1,"java.io.PrintStream.println",0.1
100_6_Queens_Slowdown.xml,100,6,Queens,Slowdown,"Queens.placeQueen",98.5,"Queens.queens",1.2,"Queens.benchmark",0.2,"java.io.PrintStream.println",0.1,"java.util.Arrays.fill",0.0
100_6_Richards_NoSlowdown.xml,100,6,Richards,NoSlowdown,"richards.Scheduler.schedule",27.1,"richards.TaskControlBlock.runTask",18.1,"richards.TaskState.isTaskHoldingOrWaiting",13.3,"richards.Scheduler$HandlerProcessFunction.apply",12.1,"richards.Scheduler$DeviceProcessFunction.apply",8.5
100_6_Richards_Slowdown.xml,100,6,Richards,Slowdown,"richards.Scheduler.schedule",27.0,"richards.TaskControlBlock.runTask",16.6,"richards.TaskState.isTaskHoldingOrWaiting",13.0,"richards.Scheduler$HandlerProcessFunction.apply",12.3,"richards.Scheduler$DeviceProcessFunction.apply",8.1
100_6_Sieve_NoSlowdown.xml,100,6,Sieve,NoSlowdown,"Sieve.sieve",99.9,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0
100_6_Sieve_Slowdown.xml,100,6,Sieve,Slowdown,"Sieve.sieve",99.9,"java.util.Arrays.fill",0.0,"Run.measure",0.0,"java.io.PrintStream.println",0.0,"java.lang.ClassLoader.loadClass",0.0
100_6_Storage_NoSlowdown.xml,100,6,Storage,NoSlowdown,"Storage.buildTreeDepth",62.5,"Storage.lambda$buildTreeDepth$0",25.9,"som.Arrays.setAll",11.1,"som.Random.next",0.4,"Run.printResult",0.0
100_6_Storage_Slowdown.xml,100,6,Storage,Slowdown,"Storage.buildTreeDepth",64.5,"Storage.lambda$buildTreeDepth$0",24.3,"som.Arrays.setAll",10.9,"som.Random.next",0.3,"java.io.PrintStream.println",0.0
100_6_Towers_NoSlowdown.xml,100,6,Towers,NoSlowdown,"Towers.moveDisks",89.0,"Towers.moveTopDisk",10.7,"Towers.benchmark",0.2,"Run.printResult",0.1,"java.io.PrintStream.println",0.0
100_6_Towers_Slowdown.xml,100,6,Towers,Slowdown,"Towers.moveDisks",89.0,"Towers.moveTopDisk",10.9,"Towers.benchmark",0.1,"Run.printResult",0.0,"Towers.pushDisk",0.0
100_7_Bounce_NoSlowdown.xml,100,7,Bounce,NoSlowdown,"Bounce.benchmark",92.9,"java.util.Arrays.setAll",7.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.getSuiteFromName",0.0,"java.io.PrintStream.println",0.0
100_7_Bounce_Slowdown.xml,100,7,Bounce,Slowdown,"Bounce.benchmark",94.8,"java.util.Arrays.setAll",5.2,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0
100_7_CD_NoSlowdown.xml,100,7,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",18.9,"cd.Vector2D.compareTo",18.4,"cd.CollisionDetector.recurse",17.2,"cd.RedBlackTree.put",10.9,"cd.RedBlackTree.findNode",6.1
100_7_CD_Slowdown.xml,100,7,CD,Slowdown,"cd.RedBlackTree.treeInsert",19.5,"cd.CollisionDetector.recurse",18.4,"cd.Vector2D.compareTo",18.3,"cd.RedBlackTree.put",12.5,"cd.RedBlackTree.findNode",7.7
100_7_DeltaBlue_NoSlowdown.xml,100,7,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",59.3,"deltablue.Plan.execute",8.9,"som.Vector.forEach",6.3,"deltablue.EqualityConstraint.execute",4.6,"deltablue.Planner.addPropagate",2.2
100_7_DeltaBlue_Slowdown.xml,100,7,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",62.9,"deltablue.Plan.execute",9.1,"deltablue.EqualityConstraint.execute",7.9,"som.Vector.forEach",5.0,"deltablue.ScaleConstraint.execute",1.6
100_7_Havlak_NoSlowdown.xml,100,7,Havlak,NoSlowdown,"som.Vector.hasSome",31.0,"som.Vector.forEach",13.0,"som.Vector.append",12.5,"havlak.HavlakLoopFinder.findLoops",7.3,"havlak.SimpleLoop.setParent",6.5
100_7_Havlak_Slowdown.xml,100,7,Havlak,Slowdown,"som.Vector.hasSome",27.4,"som.Vector.append",20.8,"som.Vector.forEach",18.2,"havlak.HavlakLoopFinder.findLoops",6.8,"havlak.HavlakLoopFinder.stepD",4.1
100_7_Json_NoSlowdown.xml,100,7,Json,NoSlowdown,"json.JsonPureStringParser.read",23.4,"json.JsonPureStringParser.isWhiteSpace",13.8,"json.JsonPureStringParser.readStringInternal",10.7,"java.lang.StringBuilder.append",6.1,"json.JsonPureStringParser.isDigit",5.8
100_7_Json_Slowdown.xml,100,7,Json,Slowdown,"json.JsonPureStringParser.read",24.3,"json.JsonPureStringParser.isWhiteSpace",13.5,"json.JsonPureStringParser.readStringInternal",12.5,"json.JsonPureStringParser.isDigit",7.3,"java.lang.StringBuilder.append",6.3
100_7_List_NoSlowdown.xml,100,7,List,NoSlowdown,"List.isShorterThan",79.8,"List.tail",19.4,"List.makeList",0.6,"List$Element.length",0.1,"List.benchmark",0.1
100_7_List_Slowdown.xml,100,7,List,Slowdown,"List.isShorterThan",82.2,"List.tail",17.3,"List.makeList",0.4,"List$Element.length",0.1,"List.benchmark",0.0
100_7_Mandelbrot_NoSlowdown.xml,100,7,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0
100_7_Mandelbrot_Slowdown.xml,100,7,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.printTotal",0.0,"Run.runBenchmark",0.0,"java.io.PrintStream.println",0.0
100_7_NBody_NoSlowdown.xml,100,7,NBody,NoSlowdown,"nbody.Body.setVZ",82.9,"nbody.Body.setZ",15.2,"NBody.innerBenchmarkLoop",1.5,"nbody.NBodySystem.advance",0.2,"Run.printResult",0.0
100_7_NBody_Slowdown.xml,100,7,NBody,Slowdown,"NBody.innerBenchmarkLoop",51.2,"nbody.Body.setVZ",42.2,"nbody.Body.setZ",6.5,"nbody.NBodySystem.advance",0.1,"java.io.PrintStream.println",0.0
100_7_Permute_NoSlowdown.xml,100,7,Permute,NoSlowdown,"Permute.permute",99.9,"java.io.PrintStream.println",0.1,"Permute.benchmark",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0
100_7_Permute_Slowdown.xml,100,7,Permute,Slowdown,"Permute.permute",100.0,"Permute.benchmark",0.0,"Run.printResult",0.0,"Run.printTotal",0.0,"",0
100_7_Queens_NoSlowdown.xml,100,7,Queens,NoSlowdown,"Queens.placeQueen",97.5,"Queens.queens",2.2,"Benchmark.innerBenchmarkLoop",0.1,"Run.reportBenchmark",0.1,"java.util.Arrays.fill",0.1
100_7_Queens_Slowdown.xml,100,7,Queens,Slowdown,"Queens.placeQueen",98.6,"Queens.queens",1.2,"Queens.benchmark",0.1,"Run.printResult",0.0,"java.lang.ClassLoader.loadClass",0.0
100_7_Richards_NoSlowdown.xml,100,7,Richards,NoSlowdown,"richards.Scheduler.schedule",24.8,"richards.TaskControlBlock.runTask",18.3,"richards.TaskState.isTaskHoldingOrWaiting",12.9,"richards.Scheduler$HandlerProcessFunction.apply",12.0,"richards.Scheduler$DeviceProcessFunction.apply",9.4
100_7_Richards_Slowdown.xml,100,7,Richards,Slowdown,"richards.Scheduler.schedule",27.2,"richards.TaskControlBlock.runTask",16.1,"richards.Scheduler$HandlerProcessFunction.apply",12.9,"richards.TaskState.isTaskHoldingOrWaiting",12.4,"richards.Scheduler$DeviceProcessFunction.apply",8.2
100_7_Sieve_NoSlowdown.xml,100,7,Sieve,NoSlowdown,"Sieve.sieve",99.9,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Sieve.benchmark",0.0,"java.io.PrintStream.println",0.0
100_7_Sieve_Slowdown.xml,100,7,Sieve,Slowdown,"Sieve.sieve",99.9,"Benchmark.innerBenchmarkLoop",0.0,"Run.reportBenchmark",0.0,"Run.measure",0.0,"Run.printResult",0.0
100_7_Storage_NoSlowdown.xml,100,7,Storage,NoSlowdown,"Storage.buildTreeDepth",62.3,"Storage.lambda$buildTreeDepth$0",26.5,"som.Arrays.setAll",10.7,"som.Random.next",0.5,"Run.printResult",0.0
100_7_Storage_Slowdown.xml,100,7,Storage,Slowdown,"Storage.buildTreeDepth",63.8,"Storage.lambda$buildTreeDepth$0",24.5,"som.Arrays.setAll",11.4,"som.Random.next",0.3,"Run.printResult",0.0
100_7_Towers_NoSlowdown.xml,100,7,Towers,NoSlowdown,"Towers.moveDisks",88.9,"Towers.moveTopDisk",10.8,"Towers.benchmark",0.1,"java.io.PrintStream.println",0.1,"Benchmark.innerBenchmarkLoop",0.0
100_7_Towers_Slowdown.xml,100,7,Towers,Slowdown,"Towers.moveDisks",89.0,"Towers.moveTopDisk",10.9,"Towers.benchmark",0.1,"Run.printResult",0.0,"java.io.PrintStream.println",0.0
100_8_Bounce_NoSlowdown.xml,100,8,Bounce,NoSlowdown,"Bounce.benchmark",92.5,"java.util.Arrays.setAll",7.4,"java.io.PrintStream.println",0.1,"Benchmark.innerBenchmarkLoop",0.0,"Run.reportBenchmark",0.0
100_8_Bounce_Slowdown.xml,100,8,Bounce,Slowdown,"Bounce.benchmark",94.6,"java.util.Arrays.setAll",5.3,"Benchmark.innerBenchmarkLoop",0.0,"Bounce.verifyResult",0.0,"Run.printResult",0.0
100_8_CD_NoSlowdown.xml,100,8,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",19.0,"cd.Vector2D.compareTo",18.4,"cd.CollisionDetector.recurse",16.6,"cd.RedBlackTree.put",10.9,"cd.RedBlackTree.findNode",6.2
100_8_CD_Slowdown.xml,100,8,CD,Slowdown,"cd.CollisionDetector.recurse",20.5,"cd.RedBlackTree.treeInsert",19.0,"cd.Vector2D.compareTo",17.1,"cd.RedBlackTree.put",12.7,"cd.RedBlackTree.findNode",7.4
100_8_DeltaBlue_NoSlowdown.xml,100,8,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",59.1,"deltablue.Plan.execute",8.5,"som.Vector.forEach",6.0,"deltablue.EqualityConstraint.execute",5.2,"deltablue.Planner.addPropagate",2.2
100_8_DeltaBlue_Slowdown.xml,100,8,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",62.7,"deltablue.Plan.execute",8.8,"deltablue.EqualityConstraint.execute",8.3,"som.Vector.forEach",5.2,"deltablue.ScaleConstraint.execute",1.7
100_8_Havlak_NoSlowdown.xml,100,8,Havlak,NoSlowdown,"som.Vector.hasSome",30.7,"som.Vector.forEach",13.0,"som.Vector.append",12.3,"havlak.HavlakLoopFinder.findLoops",7.1,"havlak.SimpleLoop.setParent",6.5
100_8_Havlak_Slowdown.xml,100,8,Havlak,Slowdown,"som.Vector.hasSome",27.5,"som.Vector.append",20.8,"som.Vector.forEach",18.5,"havlak.HavlakLoopFinder.findLoops",6.9,"havlak.HavlakLoopFinder.stepD",4.1
100_8_Json_NoSlowdown.xml,100,8,Json,NoSlowdown,"json.JsonPureStringParser.read",25.2,"json.JsonPureStringParser.isWhiteSpace",11.7,"json.JsonPureStringParser.readStringInternal",11.5,"java.lang.StringBuilder.append",5.6,"json.JsonPureStringParser.isDigit",5.1
100_8_Json_Slowdown.xml,100,8,Json,Slowdown,"json.JsonPureStringParser.read",25.0,"json.JsonPureStringParser.isWhiteSpace",13.1,"json.JsonPureStringParser.readStringInternal",11.9,"json.JsonPureStringParser.isDigit",8.1,"java.lang.StringBuilder.append",5.8
100_8_List_NoSlowdown.xml,100,8,List,NoSlowdown,"List.isShorterThan",80.1,"List.tail",19.2,"List.makeList",0.4,"List$Element.length",0.1,"java.io.PrintStream.println",0.0
100_8_List_Slowdown.xml,100,8,List,Slowdown,"List.isShorterThan",81.7,"List.tail",17.7,"List.makeList",0.4,"List.benchmark",0.1,"Benchmark.innerBenchmarkLoop",0.0
100_8_Mandelbrot_NoSlowdown.xml,100,8,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"Run.getSuiteFromName",0.0,"Run.lambda$getSuiteFromName$6",0.0,"Run.measure",0.0,"Run.printResult",0.0
100_8_Mandelbrot_Slowdown.xml,100,8,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0
100_8_NBody_NoSlowdown.xml,100,8,NBody,NoSlowdown,"nbody.Body.setVZ",83.5,"nbody.Body.setZ",14.9,"NBody.innerBenchmarkLoop",1.2,"nbody.NBodySystem.advance",0.2,"Run.printResult",0.0
