FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5
100_2_Bounce_NoSlowdown.jfr,100,2,Bounce,NoSlowdown,"Bounce.benchmark",93.24376126039789,"java.util.Arrays.setAll",6.691072181546364,"Benchmark.innerBenchmarkLoop",0.04408325986123356,"Bounce$Ball.bounce",0.0019166634722275462,"java.io.BufferedWriter.growIfNeeded",0.0019166634722275462
100_5_Json_Slowdown.jfr,100,5,Json,Slowdown,"json.JsonPureStringParser.read",23.549251924241112,"json.JsonPureStringParser.isWhiteSpace",13.446337455677591,"json.JsonPureStringParser.readStringInternal",13.38925884286085,"json.JsonPureStringParser.isDigit",6.972239038311857,"json.JsonPureStringParser.subStringFromTo",5.652512323791403
100_8_Mandelbrot_NoSlowdown.jfr,100,8,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.98149332077122,"java.lang.StringConcatHelper.prepend",0.0033648507688684008,"java.lang.invoke.LambdaForm$MH+0x00007f2568010400.782378927.invoke",0.0016824253844342004,"jdk.internal.org.objectweb.asm.Type.getArgumentTypes",0.0016824253844342004,"java.nio.Buffer.limit",0.0016824253844342004
50_7_Storage_Slowdown.jfr,50,7,Storage,Slowdown,"Storage.buildTreeDepth",66.11193089093237,"Storage.lambda$buildTreeDepth$0",22.6011668018489,"som.Arrays.setAll",11.035756515620877,"som.Random.next",0.20814806852273504,"Storage.benchmark",0.01172665174775972
100_4_Towers_Slowdown.jfr,100,4,Towers,Slowdown,"Towers.moveDisks",88.76172371318002,"Towers.moveTopDisk",11.140315994684926,"Towers.benchmark",0.08050202224959506,"Benchmark.innerBenchmarkLoop",0.005819423295151451,"Towers.pushDisk",0.0029097116475757254
100_3_Storage_Slowdown.jfr,100,3,Storage,Slowdown,"Storage.buildTreeDepth",66.27508748840965,"Storage.lambda$buildTreeDepth$0",22.406006041934614,"som.Arrays.setAll",10.940537792001914,"som.Random.next",0.35369245954595757,"Storage.benchmark",0.005234349295606138
150_9_Sieve_NoSlowdown.jfr,150,9,Sieve,NoSlowdown,"Sieve.sieve",99.9592653383972,"Benchmark.innerBenchmarkLoop",0.01677309595408964,"Sieve.benchmark",0.0023961565648699485,"Run.measure",0.0023961565648699485,"java.lang.System$2.encodeASCII",0.0023961565648699485
100_10_NBody_Slowdown.jfr,100,10,NBody,Slowdown,"nbody.Body.setVZ",86.38064901453315,"NBody.innerBenchmarkLoop",9.962173999601832,"nbody.Body.setZ",3.533744774039419,"nbody.NBodySystem.advance",0.11447342225761498,"jdk.internal.org.objectweb.asm.ClassWriter.toByteArray",9.954210631096954E-4
50_10_Havlak_Slowdown.jfr,50,10,Havlak,Slowdown,"som.Vector.hasSome",35.077173149015934,"som.Vector.forEach",13.320788425492035,"som.Vector.append",11.500556466729147,"havlak.SimpleLoop.setParent",7.25017572633552,"havlak.HavlakLoopFinder.findLoops",5.633493439550141
50_3_Json_NoSlowdown.jfr,50,3,Json,NoSlowdown,"json.JsonPureStringParser.read",24.965142219743445,"json.JsonPureStringParser.isWhiteSpace",13.775794757389848,"json.JsonPureStringParser.readStringInternal",11.921360847741216,"json.JsonPureStringParser.isDigit",6.73452314556609,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.9815950920245395
100_1_Richards_Slowdown.jfr,100,1,Richards,Slowdown,"richards.Scheduler.schedule",24.109761206535403,"richards.TaskControlBlock.runTask",17.19993715961458,"richards.TaskState.isTaskHoldingOrWaiting",13.281577293674069,"richards.Scheduler$HandlerProcessFunction.apply",12.892752408881442,"richards.Scheduler$DeviceProcessFunction.apply",8.482142857142858
50_1_Permute_Slowdown.jfr,50,1,Permute,Slowdown,"Permute.permute",99.91601784620768,"Permute.benchmark",0.05423847432420611,"Benchmark.innerBenchmarkLoop",0.0034992564080132973,"jdk.jfr.internal.periodic.PeriodicEvents.doPeriodic",0.0034992564080132973,"java.lang.Integer.<init>",0.0017496282040066486
100_7_DeltaBlue_Slowdown.jfr,100,7,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",66.69897987938906,"deltablue.Plan.execute",9.456687144225892,"deltablue.EqualityConstraint.execute",6.646001239925605,"som.Vector.forEach",3.033308910556276,"deltablue.ScaleConstraint.execute",1.4484585470326325
50_1_Mandelbrot_NoSlowdown.jfr,50,1,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.99159310634721,"Mandelbrot.innerBenchmarkLoop",0.0016813787305590584,"jdk.jfr.internal.Logger.shouldLog",0.0016813787305590584,"java.lang.StringConcatHelper.newString",0.0016813787305590584,"java.util.zip.ZipFile$CleanableResource.getInflater",0.0016813787305590584
100_6_List_NoSlowdown.jfr,100,6,List,NoSlowdown,"List.isShorterThan",80.0977546968077,"List.tail",19.113079782088487,"List.makeList",0.6224224835802658,"List$Element.length",0.0636423807341785,"List.benchmark",0.06236953311949493
100_7_Storage_Slowdown.jfr,100,7,Storage,Slowdown,"Storage.buildTreeDepth",66.38526362890596,"Storage.lambda$buildTreeDepth$0",22.22462525169662,"som.Arrays.setAll",10.986650756954283,"som.Random.next",0.37064658065478406,"Storage.benchmark",0.01118651651875606
50_9_NBody_NoSlowdown.jfr,50,9,NBody,NoSlowdown,"nbody.Body.setVZ",91.65357149961211,"nbody.Body.setZ",7.109183856145446,"NBody.innerBenchmarkLoop",0.9925805104131442,"nbody.NBodySystem.advance",0.23272929803274123,"java.io.BufferedOutputStream.write",0.0019891392994251388
100_9_Json_Slowdown.jfr,100,9,Json,Slowdown,"json.JsonPureStringParser.read",23.517106650761544,"json.JsonPureStringParser.isWhiteSpace",13.77867676296181,"json.JsonPureStringParser.readStringInternal",13.24447210552703,"json.JsonPureStringParser.isDigit",6.792524592431237,"json.JsonPureStringParser.subStringFromTo",5.578894593987172
50_6_CD_NoSlowdown.jfr,50,6,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",18.84695579649708,"cd.Vector2D.compareTo",18.675979983319433,"cd.CollisionDetector.recurse",16.89115929941618,"cd.RedBlackTree.put",12.189324437030859,"cd.RedBlackTree.findNode",6.711843202668891
50_3_Sieve_NoSlowdown.jfr,50,3,Sieve,NoSlowdown,"Sieve.sieve",99.9557421561943,"Benchmark.innerBenchmarkLoop",0.010765421466250404,"Sieve.benchmark",0.005980789703472446,"java.lang.StringConcatHelper.prepend",0.0023923158813889786,"java.io.BufferedWriter.implWrite",0.0023923158813889786
150_2_Permute_Slowdown.jfr,150,2,Permute,Slowdown,"Permute.permute",99.94614022186086,"Permute.benchmark",0.040394833604358506,"java.io.BufferedWriter.newLine",0.0010357649642143206,"java.lang.invoke.MethodHandles$Lookup$ClassOption.optionsToFlag",0.0010357649642143206,"Run.measure",0.0010357649642143206
100_10_Bounce_NoSlowdown.jfr,100,10,Bounce,NoSlowdown,"Bounce.benchmark",93.44959189842805,"java.util.Arrays.setAll",6.472944377267231,"Benchmark.innerBenchmarkLoop",0.047233978234582835,"jdk.jfr.internal.periodic.JVMEventTask.execute",0.0018893591293833133,"java.nio.Buffer.<init>",0.0018893591293833133
50_3_Bounce_NoSlowdown.jfr,50,3,Bounce,NoSlowdown,"Bounce.benchmark",93.34982928607052,"java.util.Arrays.setAll",6.600299228910116,"Benchmark.innerBenchmarkLoop",0.030690144627306556,"sun.nio.cs.StreamEncoder.implWrite",0.0019181340392066598,"java.nio.Buffer.position",0.0019181340392066598
100_6_Bounce_NoSlowdown.jfr,100,6,Bounce,NoSlowdown,"Bounce.benchmark",93.71368701781122,"java.util.Arrays.setAll",6.2291646823507,"Benchmark.innerBenchmarkLoop",0.041908753214591865,"java.nio.CharBuffer.position",0.001904943327935994,"java.lang.invoke.LambdaForm$MH+0x00007fa9d0013400.454325163.invoke",0.001904943327935994
150_6_Storage_Slowdown.jfr,150,6,Storage,Slowdown,"Storage.buildTreeDepth",87.80260874232854,"Storage.lambda$buildTreeDepth$0",8.403263611801965,"som.Arrays.setAll",3.6214639732326575,"som.Random.next",0.14493012936355992,"Storage.benchmark",0.0035785217126804918
