Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  95,067   99%  |              0  |    9,635  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  95,067   99%  |              0  |    9,635  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  95,067   99%  |          < 0.1  |    9,635  |
|  Run.runBenchmark()                                                                                                                                                   |  95,067   99%  |              0  |    9,635  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  95,007   99%  |              0  |    9,629  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  95,007   99%  |              9  |    9,629  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  60,250   63%  |          4,335  |    6,092  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  58,421   61%  |              9  |    5,943  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  58,026   61%  |          4,941  |    5,904  |
|  som.Set.add(Object)                                                                                                                                                  |  38,265   40%  |             79  |    3,858  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,456   38%  |              0  |    3,672  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,625   37%  |         35,243  |    3,590  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  35,127   37%  |             19  |    3,543  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  35,107   37%  |             99  |    3,540  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,069   37%  |             64  |    3,534  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,948   37%  |            627  |    3,521  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,547   36%  |              0  |    3,482  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,320   36%  |          < 0.1  |    3,458  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  18,893   20%  |              0  |    1,913  |
|  som.Vector.<init>(int)                                                                                                                                               |  14,379   15%  |         14,379  |    1,466  |
|  som.Vector.<init>()                                                                                                                                                  |  12,739   13%  |              0  |    1,299  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,447   12%  |             29  |    1,168  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,300   10%  |              9  |      938  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,649    9%  |            889  |      878  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,029    8%  |            108  |      811  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   7,760    8%  |          1,949  |      792  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,759    8%  |            430  |      789  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   7,059    7%  |            286  |      713  |
|  som.Vector.append(Object)                                                                                                                                            |   6,786    7%  |          6,508  |      690  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   6,772    7%  |          1,572  |      685  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   6,283    7%  |            851  |      637  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,432    6%  |          1,008  |      551  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   4,845    5%  |          1,155  |      494  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   4,415    5%  |            946  |      448  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |   3,314    3%  |          3,314  |      339  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   3,307    3%  |            712  |      338  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   3,247    3%  |            159  |      334  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   3,025    3%  |            935  |      309  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |   2,624    3%  |          1,657  |      269  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |   2,603    3%  |             99  |      269  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |   2,594    3%  |             19  |      264  |
|  som.Set.<init>(int)                                                                                                                                                  |   2,519    3%  |            889  |      251  |
|  som.Set.<init>()                                                                                                                                                     |   2,519    3%  |              0  |      251  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |   2,503    3%  |            188  |      259  |
|  som.Vector.at(int)                                                                                                                                                   |   2,199    2%  |          2,199  |      224  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   2,162    2%  |            273  |      214  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |   1,527    2%  |            184  |      157  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,439    2%  |            324  |      140  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |   1,439    2%  |              0  |      144  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |   1,343    1%  |            122  |      139  |
|  som.Vector.size()                                                                                                                                                    |   1,316    1%  |          1,316  |      134  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                            |   1,299    1%  |            429  |      130  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                        |   1,249    1%  |             29  |      125  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |   1,083    1%  |             19  |      112  |
