Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  38,605  100%  |              0  |    4,054  |
|  Run.runBenchmark()                                                                                                                                                   |  38,605  100%  |          < 0.1  |    4,054  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  38,596   99%  |              0  |    4,053  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  38,596   99%  |              0  |    4,053  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  38,586   99%  |              0  |    4,052  |
|  Richards.benchmark()                                                                                                                                                 |  38,586   99%  |              0  |    4,052  |
|  richards.Scheduler.start()                                                                                                                                           |  38,586   99%  |             10  |    4,052  |
|  richards.Scheduler.schedule()                                                                                                                                        |  38,565   99%  |         10,860  |    4,050  |
|  richards.TaskControlBlock.runTask()                                                                                                                                  |  23,727   61%  |          6,318  |    2,484  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                                    |   8,155   21%  |          3,314  |      854  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                                     |   4,348   11%  |          1,733  |      457  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                               |   3,869   10%  |            519  |      400  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                          |   2,887    7%  |          2,887  |      306  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                                       |   2,636    7%  |          1,246  |      274  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                         |   1,746    5%  |          1,146  |      177  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                                     |   1,254    3%  |            650  |      131  |
|  richards.Scheduler.findTask(int)                                                                                                                                     |   1,160    3%  |          1,160  |      122  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                             |     867    2%  |            409  |       91  |
|  richards.Scheduler.release(int)                                                                                                                                      |     856    2%  |            129  |       89  |
|  richards.TaskControlBlock.getLink()                                                                                                                                  |     855    2%  |            855  |       90  |
|  richards.Packet.setLink(Packet)                                                                                                                                      |     821    2%  |            821  |       86  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                                   |     791    2%  |            520  |       82  |
