Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  94,991   99%  |              0  |    9,655  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  94,991   99%  |              0  |    9,654  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  94,991   99%  |              9  |    9,654  |
|  Run.runBenchmark()                                                                                                                                                   |  94,991   99%  |              0  |    9,654  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  94,940   99%  |              0  |    9,649  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  94,940   99%  |             19  |    9,649  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  60,608   64%  |          4,612  |    6,139  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  58,387   61%  |             19  |    5,965  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  57,940   61%  |          5,091  |    5,920  |
|  som.Set.add(Object)                                                                                                                                                  |  38,057   40%  |            159  |    3,842  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,338   38%  |              0  |    3,663  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,573   37%  |         35,233  |    3,590  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  35,030   37%  |             49  |    3,536  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,980   37%  |            681  |    3,527  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,980   37%  |             69  |    3,531  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  34,948   37%  |              9  |    3,527  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,563   36%  |              7  |    3,488  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,298   36%  |             19  |    3,459  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,425   20%  |              9  |    1,981  |
|  som.Vector.<init>(int)                                                                                                                                               |  13,659   14%  |         13,659  |    1,395  |
|  som.Vector.<init>()                                                                                                                                                  |  12,110   13%  |              0  |    1,237  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,607   12%  |          < 0.1  |    1,189  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,502   10%  |             38  |      968  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,347    9%  |            680  |      851  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,334    9%  |             59  |      851  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   8,221    9%  |          2,289  |      841  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,647    8%  |            496  |      778  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   7,446    8%  |            193  |      759  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,252    8%  |          1,522  |      739  |
|  som.Vector.append(Object)                                                                                                                                            |   7,239    8%  |          7,000  |      732  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   6,207    7%  |            811  |      632  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,395    6%  |            960  |      550  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   5,314    6%  |          1,080  |      541  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   4,604    5%  |            982  |      469  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |   3,265    3%  |          3,265  |      334  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   3,013    3%  |            900  |      307  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   2,981    3%  |            591  |      306  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   2,897    3%  |             79  |      298  |
|  som.Set.<init>()                                                                                                                                                     |   2,425    3%  |              0  |      248  |
|  som.Set.<init>(int)                                                                                                                                                  |   2,425    3%  |            895  |      248  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |   2,421    3%  |          1,427  |      249  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |   2,389    3%  |              9  |      244  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |   2,369    2%  |            139  |      243  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   2,249    2%  |            256  |      228  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |   2,229    2%  |             98  |      229  |
|  som.Vector.at(int)                                                                                                                                                   |   2,213    2%  |          2,213  |      226  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |   1,893    2%  |            277  |      192  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |   1,615    2%  |            191  |      164  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,479    2%  |            379  |      150  |
|  som.Vector.size()                                                                                                                                                    |   1,358    1%  |          1,358  |      139  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |   1,258    1%  |              0  |      126  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                            |   1,067    1%  |            390  |      107  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                        |   1,027    1%  |             29  |      103  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |     980    1%  |             10  |      101  |
|  som.Dictionary.resize()                                                                                                                                              |     769    1%  |             59  |       79  |
|  havlak.HavlakLoopFinder.isAncestor(int, int)                                                                                                                         |     709    1%  |            709  |       73  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |     709    1%  |            709  |       73  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                          |     698    1%  |            698  |       73  |
|  som.IdentitySet.<init>()                                                                                                                                             |     691    1%  |              0  |       70  |
|  som.Dictionary.insertBucketEntry(Dictionary$CustomHash, Object, int, Dictionary$Entry)                                                                               |     647    1%  |            598  |       65  |
|  som.Set.size()                                                                                                                                                       |     577    1%  |              0  |       58  |
|  som.IdentityDictionary$IdEntry.match(int, Object)                                                                                                                    |     488    1%  |            488  |       51  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                 |     427    0%  |            109  |       43  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                  |     401    0%  |            401  |       41  |
|  som.Set.contains(Object)                                                                                                                                             |     392    0%  |              0  |       40  |
|  som.Dictionary.getBucketIdx(int)                                                                                                                                     |     381    0%  |            381  |       38  |
|  havlak.BasicBlock.getNumPred()                                                                                                                                       |     370    0%  |              0  |       39  |
|  som.Dictionary.getBucket(int)                                                                                                                                        |     326    0%  |            148  |       33  |
