Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  37,319   99%  |              0  |    3,899  |
|  Run.runBenchmark()                                                                                                                                                        |  37,319   99%  |              0  |    3,899  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  37,310   99%  |              0  |    3,898  |
|  Run.measure(Benchmark, int)                                                                                                                                               |  37,310   99%  |          < 0.1  |    3,898  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  37,247   99%  |              9  |    3,891  |
|  Json.benchmark()                                                                                                                                                          |  37,237   99%  |              0  |    3,890  |
|  json.JsonPureStringParser.parse()                                                                                                                                         |  37,237   99%  |              0  |    3,890  |
|  json.JsonPureStringParser.readObject()                                                                                                                                    |  37,237   99%  |            193  |    3,890  |
|  json.JsonPureStringParser.readValue()                                                                                                                                     |  37,237   99%  |            667  |    3,890  |
|  json.JsonPureStringParser.readArray()                                                                                                                                     |  37,167   99%  |            432  |    3,883  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                            |  13,456   36%  |            970  |    1,409  |
|  java.lang.String.equals(Object) String.java                                                                                                                               |  13,066   35%  |         13,066  |    1,364  |
|  json.JsonPureStringParser.read()                                                                                                                                          |  11,057   30%  |          2,555  |    1,163  |
|  json.JsonPureStringParser.readString()                                                                                                                                    |   9,103   24%  |            108  |      949  |
|  som.Vector.append(Object)                                                                                                                                                 |   5,724   15%  |          5,694  |      601  |
|  json.JsonArray.add(JsonValue)                                                                                                                                             |   5,587   15%  |              0  |      587  |
|  java.lang.Character.toString(char) Character.java                                                                                                                         |   5,330   14%  |              0  |      557  |
|  java.lang.String.valueOf(char) String.java                                                                                                                                |   5,330   14%  |          2,325  |      557  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                                |   5,092   14%  |            109  |      528  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                                  |   4,982   13%  |            874  |      517  |
|  json.JsonPureStringParser.readNumber()                                                                                                                                    |   4,775   13%  |            188  |      493  |
