Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  36,965   99%  |          < 0.1  |    3,896  |
|  Run.runBenchmark()                                                                                                                                                   |  36,957   99%  |              0  |    3,895  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  36,947   99%  |              0  |    3,894  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  36,947   99%  |             18  |    3,894  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  36,890   99%  |              9  |    3,888  |
|  Json.benchmark()                                                                                                                                                     |  36,880   99%  |              0  |    3,887  |
|  json.JsonPureStringParser.parse()                                                                                                                                    |  36,880   99%  |              9  |    3,887  |
|  json.JsonPureStringParser.readObject()                                                                                                                               |  36,870   99%  |            121  |    3,886  |
|  json.JsonPureStringParser.readValue()                                                                                                                                |  36,870   99%  |            874  |    3,886  |
|  json.JsonPureStringParser.readArray()                                                                                                                                |  36,775   99%  |            283  |    3,876  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                       |  12,865   35%  |          1,031  |    1,350  |
|  java.lang.String.equals(Object) String.java                                                                                                                          |  12,339   33%  |         12,339  |    1,302  |
|  json.JsonPureStringParser.read()                                                                                                                                     |  10,657   29%  |          2,468  |    1,123  |
|  json.JsonPureStringParser.readString()                                                                                                                               |   8,660   23%  |             84  |      913  |
|  som.Vector.append(Object)                                                                                                                                            |   5,821   16%  |          5,812  |      610  |
|  json.JsonArray.add(JsonValue)                                                                                                                                        |   5,642   15%  |              0  |      590  |
|  java.lang.Character.toString(char) Character.java                                                                                                                    |   5,564   15%  |              0  |      585  |
|  java.lang.String.valueOf(char) String.java                                                                                                                           |   5,564   15%  |          2,359  |      585  |
|  json.JsonPureStringParser.readNumber()                                                                                                                               |   5,040   14%  |             93  |      530  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                           |   4,836   13%  |            182  |      516  |
