Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  38,195   99%  |              0  |    3,992  |
|  Run.runBenchmark()                                                                                                                                                   |  38,195   99%  |              0  |    3,992  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  38,185   99%  |              0  |    3,991  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  38,185   99%  |          < 0.1  |    3,991  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  38,155   99%  |              0  |    3,988  |
|  Richards.benchmark()                                                                                                                                                 |  38,145   99%  |              0  |    3,987  |
|  richards.Scheduler.start()                                                                                                                                           |  38,145   99%  |             16  |    3,987  |
|  richards.Scheduler.schedule()                                                                                                                                        |  38,125   99%  |          5,508  |    3,984  |
|  richards.TaskControlBlock.runTask()                                                                                                                                  |  23,973   63%  |          6,470  |    2,511  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                                    |   8,427   22%  |          3,450  |      881  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                          |   7,915   21%  |          7,915  |      823  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                                     |   4,527   12%  |          1,843  |      474  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                               |   3,640   10%  |            366  |      382  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                                       |   2,256    6%  |            953  |      235  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                         |   1,722    5%  |          1,020  |      177  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                                     |   1,190    3%  |            878  |      129  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                             |     984    3%  |            516  |      103  |
|  richards.Scheduler.findTask(int)                                                                                                                                     |     869    2%  |            869  |       94  |
|  richards.Packet.setLink(Packet)                                                                                                                                      |     828    2%  |            828  |       86  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                                             |     825    2%  |            825  |       87  |
