Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  101,844   99%  |              0  |   10,325  |
|  Run.runBenchmark()                                                                                                                                                   |  101,844   99%  |              0  |   10,325  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  101,834   99%  |              0  |   10,324  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  101,834   99%  |          < 0.1  |   10,324  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  101,763   99%  |              0  |   10,318  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  101,763   99%  |              9  |   10,318  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   65,326   64%  |             19  |    6,651  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   64,946   64%  |          5,727  |    6,613  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   62,181   61%  |          4,862  |    6,290  |
|  som.Set.add(Object)                                                                                                                                                  |   38,195   37%  |            162  |    3,851  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,271   36%  |              9  |    3,650  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   36,093   35%  |         35,578  |    3,634  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   35,333   35%  |             90  |    3,558  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   34,933   34%  |             49  |    3,517  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   34,897   34%  |            649  |    3,512  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   34,883   34%  |             39  |    3,512  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,610   34%  |              0  |    3,484  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,248   34%  |              9  |    3,447  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   21,823   21%  |             16  |    2,216  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   16,656   16%  |             19  |    1,698  |
|  som.Vector.<init>(int)                                                                                                                                               |   13,794   14%  |         13,794  |    1,401  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   12,835   13%  |          7,323  |    1,306  |
|  som.Vector.<init>()                                                                                                                                                  |   12,232   12%  |              0  |    1,242  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   10,069   10%  |             14  |    1,021  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |    9,035    9%  |            953  |      925  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |    8,985    9%  |             89  |      912  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |    8,062    8%  |            516  |      825  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |    8,011    8%  |            178  |      813  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |    7,832    8%  |          1,869  |      795  |
|  som.Vector.append(Object)                                                                                                                                            |    7,024    7%  |          6,754  |      716  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |    6,628    7%  |            926  |      678  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |    5,702    6%  |          1,036  |      583  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |    5,352    5%  |          1,238  |      543  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |    4,777    5%  |            978  |      487  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |    3,325    3%  |            664  |      342  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |    3,048    3%  |            108  |      311  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |    3,015    3%  |          1,065  |      309  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |    2,816    3%  |          2,816  |      289  |
