Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  91,374   99%  |              0  |    9,425  |
|  Run.runBenchmark()                                                                                                                                                        |  91,374   99%  |              0  |    9,425  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  91,365   99%  |              0  |    9,424  |
|  Run.measure(Benchmark, int)                                                                                                                                               |  91,365   99%  |          < 0.1  |    9,424  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  91,345   99%  |              9  |    9,422  |
|  List.benchmark()                                                                                                                                                          |  91,325   99%  |          < 0.1  |    9,420  |
|  List.tail(List$Element, List$Element, List$Element)                                                                                                                       |  90,809   99%  |          6,948  |    9,365  |
|  List.isShorterThan(List$Element, List$Element)                                                                                                                            |  75,519   83%  |         41,338  |    7,787  |
|  List$Element.getNext()                                                                                                                                                    |  42,522   47%  |         42,522  |    4,387  |
|  List.makeList(int)                                                                                                                                                        |     446    0%  |            316  |       48  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                               |     149    0%  |            149  |       15  |
|  List$Element.length()                                                                                                                                                     |      49    0%  |             49  |        5  |
|  java.io.PrintStream.implWriteln(String) PrintStream.java                                                                                                                  |      19    0%  |              0  |        2  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                      |      19    0%  |              0  |        2  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                      |      19    0%  |              0  |        2  |
|  Run.printResult(long, int)                                                                                                                                                |      19    0%  |              0  |        2  |
|  java.io.BufferedWriter.implWrite(String, int, int) BufferedWriter.java                                                                                                    |       9    0%  |              9  |        1  |
|  java.io.BufferedWriter.newLine() BufferedWriter.java                                                                                                                      |       9    0%  |              0  |        1  |
