Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  100,400   99%  |              0  |   10,171  |
|  Run.runBenchmark()                                                                                                                                                   |  100,400   99%  |              0  |   10,171  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  100,390   99%  |              0  |   10,170  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  100,390   99%  |          < 0.1  |   10,170  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  100,260   99%  |              0  |   10,157  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  100,260   99%  |              9  |   10,157  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   63,883   64%  |             59  |    6,498  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   63,499   63%  |          5,304  |    6,459  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   61,528   61%  |          4,533  |    6,216  |
|  som.Set.add(Object)                                                                                                                                                  |   38,622   38%  |            118  |    3,885  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,249   36%  |          < 0.1  |    3,645  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   35,970   36%  |         35,413  |    3,618  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   35,362   35%  |             59  |    3,557  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   35,302   35%  |             59  |    3,551  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   35,245   35%  |             59  |    3,545  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   35,006   35%  |            691  |    3,520  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,707   35%  |              0  |    3,490  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,315   34%  |              9  |    3,450  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   21,456   21%  |             19  |    2,185  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   16,201   16%  |             19  |    1,655  |
|  som.Vector.<init>(int)                                                                                                                                               |   13,729   14%  |         13,729  |    1,397  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   12,412   12%  |          6,738  |    1,263  |
|  som.Vector.<init>()                                                                                                                                                  |   11,994   12%  |              0  |    1,217  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |    9,414    9%  |             19  |      952  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |    8,379    8%  |            794  |      850  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |    8,370    8%  |             69  |      847  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |    7,585    8%  |            415  |      771  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |    7,459    7%  |            158  |      755  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |    7,300    7%  |          1,644  |      739  |
|  som.Vector.append(Object)                                                                                                                                            |    7,284    7%  |          6,985  |      737  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |    6,287    6%  |            842  |      637  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |    5,974    6%  |          1,273  |      606  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |    5,444    5%  |            982  |      550  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |    4,612    5%  |          1,075  |      467  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |    3,393    3%  |            570  |      351  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |    3,277    3%  |            158  |      335  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |    3,177    3%  |            852  |      326  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |    2,823    3%  |             44  |      293  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |    2,787    3%  |          2,787  |      283  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |    2,689    3%  |            108  |      275  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |    2,619    3%  |          1,701  |      266  |
|  som.Vector.at(int)                                                                                                                                                   |    2,606    3%  |          2,606  |      262  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |    2,580    3%  |             55  |      264  |
|  som.Set.<init>()                                                                                                                                                     |    2,389    2%  |              0  |      246  |
|  som.Set.<init>(int)                                                                                                                                                  |    2,389    2%  |            654  |      246  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |    2,072    2%  |            169  |      214  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |    2,017    2%  |            371  |      205  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |    1,646    2%  |            109  |      168  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |    1,463    1%  |            389  |      153  |
|  som.Vector.size()                                                                                                                                                    |    1,196    1%  |          1,196  |      122  |
