Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  95,312   99%  |              0  |    9,655  |
|  Run.runBenchmark()                                                                                                                                                   |  95,312   99%  |              0  |    9,655  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  95,302   99%  |              0  |    9,654  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  95,302   99%  |          < 0.1  |    9,654  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  95,215   99%  |              0  |    9,645  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  95,205   99%  |          < 0.1  |    9,644  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  60,835   64%  |          4,569  |    6,152  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  58,703   62%  |             99  |    5,969  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  58,306   61%  |          5,399  |    5,929  |
|  som.Set.add(Object)                                                                                                                                                  |  37,705   40%  |             68  |    3,801  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,334   38%  |          < 0.1  |    3,657  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,312   37%  |         34,910  |    3,559  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,886   37%  |            792  |    3,511  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  34,792   36%  |             29  |    3,504  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  34,721   36%  |             29  |    3,496  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,691   36%  |             19  |    3,493  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,333   36%  |              0  |    3,457  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,093   36%  |              9  |    3,431  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,262   20%  |              0  |    1,951  |
|  som.Vector.<init>(int)                                                                                                                                               |  13,599   14%  |         13,599  |    1,384  |
|  som.Vector.<init>()                                                                                                                                                  |  11,993   13%  |              0  |    1,221  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,173   12%  |             39  |    1,131  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,886   10%  |             14  |    1,003  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,746    9%  |             69  |      888  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,561    9%  |            842  |      872  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   7,918    8%  |            252  |      804  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,698    8%  |            525  |      785  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   7,667    8%  |          2,093  |      774  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,665    8%  |          1,739  |      778  |
|  som.Vector.append(Object)                                                                                                                                            |   7,111    7%  |          6,908  |      726  |
