Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  37,050   99%  |              0  |    3,904  |
|  Run.runBenchmark()                                                                                                                                                        |  37,050   99%  |          < 0.1  |    3,903  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  37,040   99%  |              0  |    3,902  |
|  Run.measure(Benchmark, int)                                                                                                                                               |  37,040   99%  |          < 0.1  |    3,902  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  37,002   99%  |              0  |    3,897  |
|  Json.benchmark()                                                                                                                                                          |  36,982   99%  |              9  |    3,895  |
|  json.JsonPureStringParser.parse()                                                                                                                                         |  36,972   99%  |              8  |    3,894  |
|  json.JsonPureStringParser.readObject()                                                                                                                                    |  36,963   99%  |            124  |    3,893  |
|  json.JsonPureStringParser.readValue()                                                                                                                                     |  36,963   99%  |            795  |    3,893  |
|  json.JsonPureStringParser.readArray()                                                                                                                                     |  36,908   99%  |            362  |    3,886  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                            |  12,656   34%  |          1,107  |    1,340  |
|  java.lang.String.equals(Object) String.java                                                                                                                               |  12,269   33%  |         12,269  |    1,287  |
|  json.JsonPureStringParser.read()                                                                                                                                          |  10,264   28%  |          2,284  |    1,082  |
|  json.JsonPureStringParser.readString()                                                                                                                                    |   8,406   23%  |            105  |      893  |
|  som.Vector.append(Object)                                                                                                                                                 |   6,168   17%  |          6,159  |      647  |
|  json.JsonArray.add(JsonValue)                                                                                                                                             |   6,066   16%  |              0  |      636  |
|  java.lang.Character.toString(char) Character.java                                                                                                                         |   5,088   14%  |              0  |      545  |
|  java.lang.String.valueOf(char) String.java                                                                                                                                |   5,088   14%  |          2,346  |      545  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                                |   5,022   14%  |            102  |      520  |
|  json.JsonPureStringParser.readNumber()                                                                                                                                    |   4,931   13%  |            150  |      518  |
