Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  96,248   99%  |              0  |    9,765  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  96,248   99%  |              0  |    9,764  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  96,248   99%  |              0  |    9,764  |
|  Run.runBenchmark()                                                                                                                                                   |  96,248   99%  |              0  |    9,765  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  96,178   99%  |          < 0.1  |    9,757  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  96,171   99%  |              9  |    9,756  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  61,588   64%  |          4,815  |    6,228  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  59,608   62%  |             49  |    6,077  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  59,069   61%  |          5,186  |    6,023  |
|  som.Set.add(Object)                                                                                                                                                  |  37,945   39%  |             96  |    3,819  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,372   38%  |          < 0.1  |    3,659  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,767   37%  |         35,300  |    3,599  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  35,096   36%  |            793  |    3,531  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,028   36%  |             19  |    3,523  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  35,021   36%  |             24  |    3,524  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,996   36%  |             69  |    3,521  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,492   36%  |              0  |    3,470  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,303   36%  |          < 0.1  |    3,451  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,943   21%  |              0  |    2,021  |
|  som.Vector.<init>(int)                                                                                                                                               |  14,018   15%  |         14,018  |    1,430  |
|  som.Vector.<init>()                                                                                                                                                  |  12,530   13%  |              0  |    1,278  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,673   12%  |              0  |    1,190  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,945   10%  |             19  |    1,013  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,907    9%  |             39  |      909  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,576    9%  |            781  |      875  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   7,998    8%  |            208  |      815  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   7,876    8%  |          2,119  |      805  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,790    8%  |          1,705  |      794  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,784    8%  |            516  |      794  |
|  som.Vector.append(Object)                                                                                                                                            |   6,892    7%  |          6,632  |      697  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   6,148    6%  |            875  |      626  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   5,641    6%  |          1,141  |      578  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,272    5%  |          1,001  |      536  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   4,739    5%  |          1,085  |      481  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   3,353    3%  |            654  |      339  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   3,100    3%  |            949  |      313  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |   3,091    3%  |          3,091  |      317  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   2,904    3%  |            105  |      297  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |   2,743    3%  |          1,841  |      278  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |   2,698    3%  |             69  |      273  |
|  som.Vector.at(int)                                                                                                                                                   |   2,675    3%  |          2,675  |      272  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |   2,390    2%  |            139  |      244  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |   2,250    2%  |            117  |      230  |
|  som.Set.<init>()                                                                                                                                                     |   2,182    2%  |              0  |      222  |
|  som.Set.<init>(int)                                                                                                                                                  |   2,182    2%  |            693  |      222  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   1,986    2%  |            204  |      201  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |   1,805    2%  |            321  |      184  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |   1,484    2%  |            110  |      152  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,360    1%  |            366  |      137  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |   1,166    1%  |          < 0.1  |      117  |
|  som.Vector.size()                                                                                                                                                    |   1,121    1%  |          1,121  |      114  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |   1,023    1%  |             46  |      104  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                            |     996    1%  |            329  |      100  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                        |     986    1%  |              9  |       99  |
|  som.Dictionary.resize()                                                                                                                                              |     902    1%  |             99  |       91  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |     802    1%  |            792  |       81  |
|  havlak.HavlakLoopFinder.isAncestor(int, int)                                                                                                                         |     684    1%  |            684  |       69  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                          |     650    1%  |            650  |       66  |
|  som.IdentitySet.<init>()                                                                                                                                             |     580    1%  |              0  |       59  |
|  som.Dictionary.insertBucketEntry(Dictionary$CustomHash, Object, int, Dictionary$Entry)                                                                               |     544    1%  |            494  |       55  |
|  som.Set.contains(Object)                                                                                                                                             |     535    1%  |              0  |       53  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                 |     489    1%  |             70  |       49  |
|  som.IdentityDictionary$IdEntry.match(int, Object)                                                                                                                    |     438    0%  |            438  |       43  |
|  som.Dictionary.getBucketIdx(int)                                                                                                                                     |     415    0%  |            415  |       43  |
|  havlak.BasicBlock.getNumPred()                                                                                                                                       |     397    0%  |              9  |       40  |
|  som.Set.size()                                                                                                                                                       |     384    0%  |              0  |       40  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                  |     363    0%  |            363  |       37  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000cbc00.test(Object)                                                                                                      |     318    0%  |            318  |       32  |
|  som.Dictionary.getBucket(int)                                                                                                                                        |     303    0%  |            168  |       32  |
|  som.Vector.removeAll()                                                                                                                                               |     296    0%  |            296  |       30  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                           |     269    0%  |            269  |       27  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                            |     267    0%  |            267  |       27  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |     260    0%  |              0  |       26  |
|  java.util.Arrays.copyOf(Object[], int, Class) Arrays.java                                                                                                            |     260    0%  |             79  |       26  |
|  som.Vector.removeFirst()                                                                                                                                             |     253    0%  |            253  |       25  |
|  java.lang.System.arraycopy(Object, int, Object, int, int) System.java (native)                                                                                       |     180    0%  |            180  |       18  |
|  havlak.LoopTesterApp.constructCFG(int, int, int)                                                                                                                     |     154    0%  |              9  |       16  |
|  som.Set.lambda$contains$1(Object, Object)                                                                                                                            |     148    0%  |              9  |       15  |
|  som.Set$$Lambda.0x00000008000c94d8.test(Object)                                                                                                                      |     148    0%  |              0  |       15  |
|  havlak.LoopTesterApp.buildBaseLoop(int)                                                                                                                              |     140    0%  |          < 0.1  |       15  |
|  java.lang.Integer.equals(Object) Integer.java                                                                                                                        |     138    0%  |            138  |       14  |
|  havlak.BasicBlockEdge.<init>(ControlFlowGraph, int, int)                                                                                                             |     114    0%  |             39  |       12  |
|  som.Vector.isEmpty()                                                                                                                                                 |      99    0%  |             99  |       10  |
|  havlak.BasicBlock.getOutEdges()                                                                                                                                      |      89    0%  |             89  |        9  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                          |      89    0%  |              0  |        5  |
|  havlak.LoopTesterApp.buildDiamond(int)                                                                                                                               |      84    0%  |             29  |        9  |
|  som.Dictionary.<init>(int)                                                                                                                                           |      79    0%  |             79  |        8  |
|  som.IdentityDictionary.<init>()                                                                                                                                      |      79    0%  |              0  |        8  |
|  havlak.UnionFindNode.getLoop()                                                                                                                                       |      74    0%  |             74  |        8  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                     |      69    0%  |              0  |        7  |
|  java.io.PrintStream.implWriteln(String) PrintStream.java                                                                                                             |      69    0%  |              0  |        7  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |      69    0%  |              0  |        7  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                 |      69    0%  |              0  |        7  |
|  Run.printResult(long, int)                                                                                                                                           |      69    0%  |              0  |        7  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                                            |      69    0%  |              0  |        7  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                                        |      69    0%  |              0  |        7  |
|  sun.nio.cs.StreamEncoder.lockedFlushBuffer() StreamEncoder.java                                                                                                      |      69    0%  |              0  |        7  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                                             |      69    0%  |              9  |        7  |
|  som.Dictionary.removeAll()                                                                                                                                           |      69    0%  |             69  |        7  |
|  havlak.UnionFindNode.setLoop(SimpleLoop)                                                                                                                             |      69    0%  |             69  |        7  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                  |      68    0%  |              0  |        2  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java  |      68    0%  |              0  |        2  |
|  com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java                                                                          |      68    0%  |              0  |        2  |
|  com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java                                                                     |      68    0%  |              0  |        2  |
|  sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                           |      68    0%  |             31  |        2  |
