Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  37,249   99%  |              0  |    3,912  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  37,249   99%  |              0  |    3,911  |
|  Run.measure(Benchmark, int)                                                                                                                                               |  37,249   99%  |          < 0.1  |    3,911  |
|  Run.runBenchmark()                                                                                                                                                        |  37,249   99%  |              0  |    3,912  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  37,231   99%  |              0  |    3,909  |
|  Json.benchmark()                                                                                                                                                          |  37,226   99%  |              0  |    3,908  |
|  json.JsonPureStringParser.parse()                                                                                                                                         |  37,226   99%  |              0  |    3,908  |
|  json.JsonPureStringParser.readObject()                                                                                                                                    |  37,226   99%  |            131  |    3,908  |
|  json.JsonPureStringParser.readValue()                                                                                                                                     |  37,226   99%  |            823  |    3,908  |
|  json.JsonPureStringParser.readArray()                                                                                                                                     |  37,176   99%  |            309  |    3,903  |
|  java.lang.String.equals(Object) String.java                                                                                                                               |  17,179   46%  |         17,179  |    1,796  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                            |  13,177   35%  |          1,130  |    1,379  |
|  json.JsonPureStringParser.read()                                                                                                                                          |  10,977   29%  |          2,602  |    1,154  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                                |   9,963   27%  |            119  |    1,048  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                                  |   9,843   26%  |            825  |    1,035  |
|  json.JsonPureStringParser.readString()                                                                                                                                    |   8,767   23%  |             35  |      920  |
|  java.lang.Character.toString(char) Character.java                                                                                                                         |   5,620   15%  |              0  |      594  |
|  java.lang.String.valueOf(char) String.java                                                                                                                                |   5,620   15%  |          2,293  |      594  |
