Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  37,491   99%  |              0  |    3,910  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  37,491   99%  |              0  |    3,910  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  37,491   99%  |          < 0.1  |    3,910  |
|  Run.runBenchmark()                                                                                                                                                   |  37,491   99%  |              0  |    3,910  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  37,445   99%  |              0  |    3,906  |
|  Json.benchmark()                                                                                                                                                     |  37,435   99%  |              0  |    3,905  |
|  json.JsonPureStringParser.parse()                                                                                                                                    |  37,435   99%  |             14  |    3,905  |
|  json.JsonPureStringParser.readObject()                                                                                                                               |  37,420   99%  |            128  |    3,903  |
|  json.JsonPureStringParser.readValue()                                                                                                                                |  37,420   99%  |            897  |    3,903  |
|  json.JsonPureStringParser.readArray()                                                                                                                                |  37,346   99%  |            385  |    3,895  |
|  java.lang.String.equals(Object) String.java                                                                                                                          |  17,310   46%  |         17,310  |    1,811  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                       |  13,114   35%  |          1,054  |    1,367  |
|  json.JsonPureStringParser.read()                                                                                                                                     |  10,805   29%  |          2,340  |    1,124  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                           |   9,938   26%  |             79  |    1,035  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                             |   9,858   26%  |            872  |    1,027  |
|  json.JsonPureStringParser.readString()                                                                                                                               |   9,023   24%  |             93  |      949  |
|  java.lang.Character.toString(char) Character.java                                                                                                                    |   5,615   15%  |              0  |      587  |
|  java.lang.String.valueOf(char) String.java                                                                                                                           |   5,615   15%  |          2,170  |      587  |
|  json.JsonPureStringParser.readNumber()                                                                                                                               |   4,955   13%  |            101  |      516  |
|  json.JsonPureStringParser.endCapture()                                                                                                                               |   4,606   12%  |            289  |      477  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                           |   4,552   12%  |            260  |      476  |
|  json.JsonPureStringParser.subStringFromTo(int, int)                                                                                                                  |   4,316   11%  |            945  |      446  |
|  json.JsonPureStringParser.readName()                                                                                                                                 |   4,306   11%  |             49  |      441  |
|  java.lang.StringLatin1.toBytes(char) StringLatin1.java                                                                                                               |   3,445    9%  |          3,445  |      362  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                |   3,410    9%  |            344  |      357  |
|  json.JsonPureStringParser.isDigit()                                                                                                                                  |   2,283    6%  |            256  |      239  |
|  json.JsonPureStringParser.readNull()                                                                                                                                 |   1,394    4%  |             43  |      148  |
|  java.lang.AbstractStringBuilder.append(char) AbstractStringBuilder.java                                                                                              |   1,153    3%  |            735  |      114  |
|  java.lang.StringBuilder.append(char) StringBuilder.java                                                                                                              |   1,153    3%  |              0  |      114  |
|  java.lang.String.charAt(int) String.java                                                                                                                             |   1,072    3%  |          < 0.1  |      114  |
|  json.JsonPureStringParser.readRequiredChar(String)                                                                                                                   |   1,039    3%  |             29  |      109  |
