Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  94,222   99%  |              0  |    9,584  |
|  Run.runBenchmark()                                                                                                                                                   |  94,222   99%  |          < 0.1  |    9,583  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  94,212   99%  |              0  |    9,582  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  94,212   99%  |              0  |    9,582  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  94,192   99%  |              0  |    9,580  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  94,192   99%  |          < 0.1  |    9,580  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  60,534   64%  |          4,071  |    6,134  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  57,925   61%  |             19  |    5,930  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  57,499   61%  |          4,996  |    5,884  |
|  som.Set.add(Object)                                                                                                                                                  |  38,096   40%  |            108  |    3,837  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,172   38%  |          < 0.1  |    3,640  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,821   38%  |         35,341  |    3,607  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,128   37%  |             59  |    3,535  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  34,905   37%  |             57  |    3,513  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,857   37%  |            591  |    3,509  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,847   37%  |             29  |    3,507  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,577   37%  |              0  |    3,479  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,265   36%  |             19  |    3,449  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,006   20%  |              0  |    1,943  |
|  som.Vector.<init>(int)                                                                                                                                               |  13,496   14%  |         13,496  |    1,384  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  12,036   13%  |             29  |    1,231  |
|  som.Vector.<init>()                                                                                                                                                  |  11,953   13%  |              0  |    1,228  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,856   10%  |              0  |    1,008  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,766    9%  |             39  |      901  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   8,596    9%  |          2,300  |      878  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,353    9%  |            646  |      855  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   8,065    9%  |            252  |      828  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,813    8%  |          1,839  |      801  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,697    8%  |            376  |      788  |
|  som.Vector.append(Object)                                                                                                                                            |   6,924    7%  |          6,795  |      707  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   6,496    7%  |            848  |      666  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,647    6%  |          1,109  |      579  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   4,922    5%  |          1,032  |      505  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   4,708    5%  |            953  |      480  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |   3,493    4%  |          3,493  |      360  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   2,897    3%  |            660  |      298  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   2,807    3%  |            119  |      288  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   2,773    3%  |            833  |      283  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |   2,675    3%  |          1,556  |      276  |
|  som.Vector.at(int)                                                                                                                                                   |   2,465    3%  |          2,465  |      254  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |   2,396    3%  |             81  |      246  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |   2,315    2%  |             60  |      237  |
|  som.Set.<init>()                                                                                                                                                     |   2,271    2%  |              0  |      230  |
|  som.Set.<init>(int)                                                                                                                                                  |   2,271    2%  |            728  |      230  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |   2,236    2%  |             48  |      230  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   1,989    2%  |            158  |      202  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |   1,701    2%  |            231  |      171  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |   1,469    2%  |            181  |      148  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,402    1%  |            346  |      142  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |   1,199    1%  |              0  |      119  |
|  som.Vector.size()                                                                                                                                                    |   1,136    1%  |          1,136  |      116  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |   1,102    1%  |             34  |      112  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                            |   1,020    1%  |            410  |      102  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                        |     980    1%  |             19  |       98  |
|  som.Dictionary.resize()                                                                                                                                              |     760    1%  |            129  |       79  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                          |     638    1%  |            638  |       65  |
|  havlak.HavlakLoopFinder.isAncestor(int, int)                                                                                                                         |     632    1%  |            632  |       65  |
