Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  41,495   99%  |              0  |    4,320  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  41,486   99%  |              0  |    4,319  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  41,486   99%  |              0  |    4,319  |
|  Run.runBenchmark()                                                                                                                                                   |  41,486   99%  |              0  |    4,319  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  41,478   99%  |              0  |    4,318  |
|  Richards.benchmark()                                                                                                                                                 |  41,478   99%  |              0  |    4,318  |
|  richards.Scheduler.start()                                                                                                                                           |  41,478   99%  |              9  |    4,318  |
|  richards.Scheduler.schedule()                                                                                                                                        |  41,439   99%  |          6,472  |    4,314  |
|  richards.TaskControlBlock.runTask()                                                                                                                                  |  29,960   72%  |          7,243  |    3,131  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                                    |   8,285   20%  |          3,180  |      866  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                                             |   5,524   13%  |          5,524  |      583  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                                     |   4,666   11%  |          1,846  |      484  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                               |   3,949   10%  |            514  |      407  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                          |   3,558    9%  |          3,558  |      366  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                                       |   2,726    7%  |          1,172  |      281  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                         |   1,846    4%  |          1,242  |      191  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                                     |   1,235    3%  |            745  |      130  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                             |   1,021    2%  |            474  |      108  |
|  richards.Scheduler.findTask(int)                                                                                                                                     |     958    2%  |            958  |      100  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                                   |     904    2%  |            543  |       93  |
