FileName,TargetBlock,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5
3_6_Json_Slowdown.jfr,3,6,Json,Slowdown,"json.JsonPureStringParser.isWhiteSpace",26.953493862134092,"json.JsonPureStringParser.read",20.771364494806424,"json.JsonPureStringParser.readStringInternal",10.354697828139756,"json.JsonPureStringParser.isDigit",5.715887629839472,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.1404627006610015
1_2_Havlak_Slowdown.jfr,1,2,Havlak,Slowdown,"som.Vector.hasSome",30.05344129554656,"som.Vector.forEach",13.12280701754386,"havlak.SimpleLoop.setParent",12.633738191632927,"som.Vector.append",10.857759784075574,"havlak.HavlakLoopFinder$2.apply",5.258839406207827
2_9_List_Slowdown.jfr,2,9,List,Slowdown,"List.isShorterThan",76.99117133279827,"List.tail",22.353760445682454,"List.makeList",0.5087106368915538,"List.benchmark",0.06137576129550069,"List$Element.length",0.06019545819366414
1_5_Json_Slowdown.jfr,1,5,Json,Slowdown,"json.JsonPureStringParser.read",35.262638643905646,"json.JsonPureStringParser.isWhiteSpace",12.012317259110885,"json.JsonPureStringParser.readStringInternal",10.397919220305539,"json.JsonPureStringParser.isDigit",6.036054889533319,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.166073724177106
1_6_Json_Slowdown.jfr,1,6,Json,Slowdown,"json.JsonPureStringParser.read",35.92551367287386,"json.JsonPureStringParser.isWhiteSpace",11.723474023043831,"json.JsonPureStringParser.readStringInternal",10.132065822327847,"json.JsonPureStringParser.isDigit",5.595499533708372,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.357841220179898
3_10_List_Slowdown.jfr,3,10,List,Slowdown,"List.isShorterThan",78.14758124799772,"List.tail",21.231860843151914,"List.makeList",0.4888525018094662,"List.benchmark",0.054580619134066616,"List$Element.length",0.04864794314123329
2_3_List_Slowdown.jfr,2,3,List,Slowdown,"List.isShorterThan",77.16184159280546,"List.tail",22.19966718202311,"List.makeList",0.5157498436227591,"List$Element.length",0.057830073998890605,"List.benchmark",0.05074884044800604
2_3_Json_Slowdown.jfr,2,3,Json,Slowdown,"json.JsonPureStringParser.read",20.978418974678657,"json.JsonPureStringParser.skipWhiteSpace",17.873363612075874,"json.JsonPureStringParser.isWhiteSpace",12.725977379998218,"json.JsonPureStringParser.readStringInternal",10.06322913883694,"json.JsonPureStringParser.isDigit",5.5243862617626975
2_2_Json_Slowdown.jfr,2,2,Json,Slowdown,"json.JsonPureStringParser.read",21.215420835785753,"json.JsonPureStringParser.skipWhiteSpace",17.733961153619774,"json.JsonPureStringParser.isWhiteSpace",12.551500882872277,"json.JsonPureStringParser.readStringInternal",10.203060623896409,"json.JsonPureStringParser.isDigit",5.6915832842848735
1_9_Havlak_Slowdown.jfr,1,9,Havlak,Slowdown,"som.Vector.hasSome",29.82589596614346,"som.Vector.forEach",13.026195960786414,"havlak.SimpleLoop.setParent",12.550490169818396,"som.Vector.append",10.836235067230943,"havlak.HavlakLoopFinder$2.apply",5.411689076980768
3_6_List_Slowdown.jfr,3,6,List,Slowdown,"List.isShorterThan",78.4163503649635,"List.tail",20.95299270072993,"List.makeList",0.4928467153284672,"List$Element.length",0.05839416058394161,"List.benchmark",0.05489051094890511
1_5_List_Slowdown.jfr,1,5,List,Slowdown,"List.isShorterThan",81.29747128566136,"List.tail",18.024036680251946,"List.makeList",0.5302889959244165,"List.benchmark",0.07294368284549833,"List$Element.length",0.04283994071878474
2_4_Richards_Slowdown.jfr,2,4,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.553503065349503,"richards.Scheduler.schedule",18.56878965544936,"richards.TaskControlBlock.runTask",14.52359917543437,"richards.Scheduler$HandlerProcessFunction.apply",11.846438037105454,"richards.Scheduler$DeviceProcessFunction.apply",8.093058121168314
2_1_List_Slowdown.jfr,2,1,List,Slowdown,"List.isShorterThan",77.26235921194143,"List.tail",22.133714677413636,"List.makeList",0.4963776251876189,"List.benchmark",0.05791072293855554,"List$Element.length",0.03190999019063264
3_9_Richards_Slowdown.jfr,3,9,Richards,Slowdown,"richards.Scheduler.schedule",32.246860064465935,"richards.TaskControlBlock.runTask",14.001889518728467,"richards.Scheduler$HandlerProcessFunction.apply",11.934533733466711,"richards.TaskState.isTaskHoldingOrWaiting",11.634433700122264,"richards.Scheduler$DeviceProcessFunction.apply",8.725130599088585
1_5_Richards_Slowdown.jfr,1,5,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.027599019898222,"richards.Scheduler.schedule",18.051105307089582,"richards.TaskControlBlock.runTask",15.732787635639086,"richards.Scheduler$HandlerProcessFunction.apply",11.952395056409705,"richards.Scheduler$DeviceProcessFunction.apply",8.438568620587523
3_4_Json_Slowdown.jfr,3,4,Json,Slowdown,"json.JsonPureStringParser.isWhiteSpace",27.22319286919956,"json.JsonPureStringParser.read",20.86232935532589,"json.JsonPureStringParser.readStringInternal",9.825579673665196,"json.JsonPureStringParser.isDigit",5.774526932985874,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.105274067932127
3_5_Richards_Slowdown.jfr,3,5,Richards,Slowdown,"richards.Scheduler.schedule",31.828273297441307,"richards.TaskControlBlock.runTask",13.859133041016818,"richards.Scheduler$HandlerProcessFunction.apply",12.185713492812344,"richards.TaskState.isTaskHoldingOrWaiting",11.650108231115059,"richards.Scheduler$DeviceProcessFunction.apply",8.741743908530832
2_1_Havlak_Slowdown.jfr,2,1,Havlak,Slowdown,"som.Vector.hasSome",29.81805315806967,"som.Vector.forEach",13.05149620988753,"som.Vector.append",10.804232917689694,"havlak.HavlakLoopFinder.doDFS",9.325713795580526,"havlak.SimpleLoop.setParent",6.38690240058326
2_2_Richards_Slowdown.jfr,2,2,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.565161359609085,"richards.Scheduler.schedule",18.630188476614936,"richards.TaskControlBlock.runTask",14.377382806207377,"richards.Scheduler$HandlerProcessFunction.apply",11.77844600762498,"richards.Scheduler$DeviceProcessFunction.apply",8.304247435966278
1_9_Json_Slowdown.jfr,1,9,Json,Slowdown,"json.JsonPureStringParser.read",35.97977016997846,"json.JsonPureStringParser.isWhiteSpace",11.910462054105817,"json.JsonPureStringParser.readStringInternal",10.016159923389994,"json.JsonPureStringParser.isDigit",5.7517356954752215,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.093368446253292
3_4_List_Slowdown.jfr,3,4,List,Slowdown,"List.isShorterThan",78.03917406634355,"List.tail",21.362955625523284,"List.makeList",0.4575417742715298,"List.benchmark",0.06249926298038938,"List$Element.length",0.05778233747243546
2_6_Json_Slowdown.jfr,2,6,Json,Slowdown,"json.JsonPureStringParser.read",20.9166862791245,"json.JsonPureStringParser.skipWhiteSpace",17.377618263120734,"json.JsonPureStringParser.isWhiteSpace",13.11190868439633,"json.JsonPureStringParser.readStringInternal",9.928806778065427,"json.JsonPureStringParser.isDigit",5.683690280065898
3_1_Richards_Slowdown.jfr,3,1,Richards,Slowdown,"richards.Scheduler.schedule",31.9547720500181,"richards.TaskControlBlock.runTask",13.612944551201714,"richards.TaskState.isTaskHoldingOrWaiting",11.855627036510986,"richards.Scheduler$HandlerProcessFunction.apply",11.786002729272843,"richards.Scheduler$DeviceProcessFunction.apply",8.652908903556408
1_10_List_Slowdown.jfr,1,10,List,Slowdown,"List.isShorterThan",81.52021750448313,"List.tail",17.770579047839416,"List.makeList",0.5588014114652629,"List.benchmark",0.0671024469254353,"List$Element.length",0.046277549603748476
1_4_List_Slowdown.jfr,1,4,List,Slowdown,"List.isShorterThan",81.41079798622765,"List.tail",17.843874775765293,"List.makeList",0.5775128754123026,"List.benchmark",0.07522712805971878,"List$Element.length",0.046293617267519245
3_10_Json_Slowdown.jfr,3,10,Json,Slowdown,"json.JsonPureStringParser.isWhiteSpace",27.300667888173063,"json.JsonPureStringParser.read",21.30149536024588,"json.JsonPureStringParser.readStringInternal",10.092204030971098,"json.JsonPureStringParser.isDigit",5.851409657781193,"java.lang.AbstractStringBuilder.ensureCapacityInternal",4.938235120278977
1_1_Havlak_Slowdown.jfr,1,1,Havlak,Slowdown,"som.Vector.hasSome",30.034349506225848,"som.Vector.forEach",13.148346930012881,"havlak.SimpleLoop.setParent",12.560111635895234,"som.Vector.append",10.809360240446543,"havlak.HavlakLoopFinder$2.apply",5.272649205667668
1_6_Havlak_Slowdown.jfr,1,6,Havlak,Slowdown,"som.Vector.hasSome",29.944191970984146,"som.Vector.forEach",12.945951489113657,"havlak.SimpleLoop.setParent",12.643702976068395,"som.Vector.append",11.000766415872366,"havlak.HavlakLoopFinder$2.apply",5.256965209037231
3_4_Havlak_Slowdown.jfr,3,4,Havlak,Slowdown,"som.Vector.hasSome",30.646099158502203,"som.Vector.forEach",18.157481869946352,"som.Vector.append",11.15231439323291,"havlak.SimpleLoop.setParent",6.566315951155826,"havlak.HavlakLoopFinder$2.apply",5.453827333867269
3_2_Json_Slowdown.jfr,3,2,Json,Slowdown,"json.JsonPureStringParser.isWhiteSpace",27.012294474892606,"json.JsonPureStringParser.read",21.356836024292697,"json.JsonPureStringParser.readStringInternal",10.02221893052881,"json.JsonPureStringParser.isDigit",5.6287957339653385,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.006665679158643
3_3_Richards_Slowdown.jfr,3,3,Richards,Slowdown,"richards.Scheduler.schedule",32.02396804260986,"richards.TaskControlBlock.runTask",13.623501997336886,"richards.Scheduler$HandlerProcessFunction.apply",12.239236573457614,"richards.TaskState.isTaskHoldingOrWaiting",11.906347092765202,"richards.Scheduler$DeviceProcessFunction.apply",8.469263204616068
3_8_List_Slowdown.jfr,3,8,List,Slowdown,"List.isShorterThan",77.94184029840108,"List.tail",21.384619039699697,"List.makeList",0.5298044712646408,"List$Element.length",0.06177092490081015,"List.benchmark",0.060583022498871486
2_2_List_Slowdown.jfr,2,2,List,Slowdown,"List.isShorterThan",76.80770408043135,"List.tail",22.549504367686186,"List.makeList",0.5156459701914247,"List.benchmark",0.05886369522733159,"List$Element.length",0.050622777895505164
2_7_Havlak_Slowdown.jfr,2,7,Havlak,Slowdown,"som.Vector.hasSome",30.07442453309137,"som.Vector.forEach",13.174978666407423,"som.Vector.append",10.899035397560949,"havlak.HavlakLoopFinder.doDFS",9.292804908346564,"havlak.SimpleLoop.setParent",6.43680395778649
2_7_Json_Slowdown.jfr,2,7,Json,Slowdown,"json.JsonPureStringParser.read",20.666587733838504,"json.JsonPureStringParser.skipWhiteSpace",17.336609045702108,"json.JsonPureStringParser.isWhiteSpace",13.19263556713237,"json.JsonPureStringParser.readStringInternal",10.170494908832584,"json.JsonPureStringParser.isDigit",5.837082642671087
1_3_List_Slowdown.jfr,1,3,List,Slowdown,"List.isShorterThan",81.45076157442317,"List.tail",17.88220827581407,"List.makeList",0.5231836479008851,"List$Element.length",0.05452246441539158,"List.benchmark",0.05220235954665151
2_5_List_Slowdown.jfr,2,5,List,Slowdown,"List.isShorterThan",75.9518477043673,"List.tail",23.3960899589399,"List.makeList",0.5365808137364688,"List.benchmark",0.057157521463232545,"List$Element.length",0.04199328107502799
2_10_Json_Slowdown.jfr,2,10,Json,Slowdown,"json.JsonPureStringParser.read",21.276406361262758,"json.JsonPureStringParser.skipWhiteSpace",17.22644196534536,"json.JsonPureStringParser.isWhiteSpace",13.069665321623546,"json.JsonPureStringParser.readStringInternal",9.713980536434844,"json.JsonPureStringParser.isDigit",5.9903868976976025
3_6_Havlak_Slowdown.jfr,3,6,Havlak,Slowdown,"som.Vector.hasSome",30.630471890314414,"som.Vector.forEach",17.991300038544136,"som.Vector.append",11.209735146743022,"havlak.SimpleLoop.setParent",6.577831617201697,"havlak.HavlakLoopFinder$2.apply",5.424811409063378
1_3_Richards_Slowdown.jfr,1,3,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.464899732800735,"richards.Scheduler.schedule",17.86726404145637,"richards.TaskControlBlock.runTask",15.405792016409814,"richards.Scheduler$HandlerProcessFunction.apply",12.069849666675664,"richards.Scheduler$DeviceProcessFunction.apply",8.007881028852122
3_7_Havlak_Slowdown.jfr,3,7,Havlak,Slowdown,"som.Vector.hasSome",30.69611190659764,"som.Vector.forEach",18.33792267870911,"som.Vector.append",11.105848661746888,"havlak.SimpleLoop.setParent",6.589932811983698,"havlak.HavlakLoopFinder$2.apply",5.438924991739178
3_3_List_Slowdown.jfr,3,3,List,Slowdown,"List.isShorterThan",77.97383524043774,"List.tail",21.39640442495752,"List.makeList",0.5038082676837891,"List$Element.length",0.0582231252747775,"List.benchmark",0.05228199004265735
3_3_Json_Slowdown.jfr,3,3,Json,Slowdown,"json.JsonPureStringParser.isWhiteSpace",26.930040663678728,"json.JsonPureStringParser.read",20.883915585764743,"json.JsonPureStringParser.readStringInternal",10.10062034371197,"json.JsonPureStringParser.isDigit",5.856163367071325,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.20020183431777
1_6_List_Slowdown.jfr,1,6,List,Slowdown,"List.isShorterThan",81.31354161830927,"List.tail",18.072512882410287,"List.makeList",0.4967271714405088,"List.benchmark",0.058028875168283735,"List$Element.length",0.038299057611067264
1_4_Richards_Slowdown.jfr,1,4,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.317785198750403,"richards.Scheduler.schedule",17.94678444468383,"richards.TaskControlBlock.runTask",15.689970914575028,"richards.Scheduler$HandlerProcessFunction.apply",11.890014004093503,"richards.Scheduler$DeviceProcessFunction.apply",8.125067327372616
1_5_Havlak_Slowdown.jfr,1,5,Havlak,Slowdown,"som.Vector.hasSome",29.81742898824337,"som.Vector.forEach",12.994507852055266,"havlak.SimpleLoop.setParent",12.565433793872824,"som.Vector.append",10.851282931433966,"havlak.HavlakLoopFinder$2.apply",5.3827340598987385
2_6_List_Slowdown.jfr,2,6,List,Slowdown,"List.isShorterThan",77.00982818355371,"List.tail",22.309033915482335,"List.makeList",0.5255839166607745,"List$Element.length",0.0648141601263287,"List.benchmark",0.05656508520115959
3_8_Havlak_Slowdown.jfr,3,8,Havlak,Slowdown,"som.Vector.hasSome",30.689376039205392,"som.Vector.forEach",18.298766080336048,"som.Vector.append",11.375470377176862,"havlak.SimpleLoop.setParent",6.561214667016714,"havlak.HavlakLoopFinder$2.apply",5.531854379977247
2_4_Json_Slowdown.jfr,2,4,Json,Slowdown,"json.JsonPureStringParser.read",21.18213426049746,"json.JsonPureStringParser.skipWhiteSpace",16.93263201687914,"json.JsonPureStringParser.isWhiteSpace",13.31906926985825,"json.JsonPureStringParser.readStringInternal",10.038334670589284,"json.JsonPureStringParser.isDigit",5.771002347627113
3_10_Havlak_Slowdown.jfr,3,10,Havlak,Slowdown,"som.Vector.hasSome",30.607615565881915,"som.Vector.forEach",18.244984253529193,"som.Vector.append",11.295615213513335,"havlak.SimpleLoop.setParent",6.588191248045455,"havlak.HavlakLoopFinder$2.apply",5.534388970863524
2_8_Richards_Slowdown.jfr,2,8,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",26.21496700419461,"richards.Scheduler.schedule",18.389484089876834,"richards.TaskControlBlock.runTask",14.643725453525342,"richards.Scheduler$HandlerProcessFunction.apply",11.576585000935104,"richards.Scheduler$DeviceProcessFunction.apply",7.8869325923748965
1_9_List_Slowdown.jfr,1,9,List,Slowdown,"List.isShorterThan",81.65304584709905,"List.tail",17.656059815684227,"List.makeList",0.5529473135106938,"List.benchmark",0.06491624644989277,"List$Element.length",0.04520952877760389
2_7_Richards_Slowdown.jfr,2,7,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.71535640675607,"richards.Scheduler.schedule",18.274043737787412,"richards.TaskControlBlock.runTask",14.347279102759709,"richards.Scheduler$HandlerProcessFunction.apply",11.748173130972456,"richards.Scheduler$DeviceProcessFunction.apply",8.45311705345432
1_4_Json_Slowdown.jfr,1,4,Json,Slowdown,"json.JsonPureStringParser.read",35.0813689122891,"json.JsonPureStringParser.isWhiteSpace",12.369869570420008,"json.JsonPureStringParser.readStringInternal",10.23393562283116,"json.JsonPureStringParser.isDigit",5.582146703362451,"java.lang.AbstractStringBuilder.ensureCapacityInternal",4.953930836424554
3_7_Json_Slowdown.jfr,3,7,Json,Slowdown,"json.JsonPureStringParser.isWhiteSpace",27.117705357663382,"json.JsonPureStringParser.read",20.789366291610797,"json.JsonPureStringParser.readStringInternal",10.391768203812743,"json.JsonPureStringParser.isDigit",5.657902407742086,"java.lang.AbstractStringBuilder.ensureCapacityInternal",4.719291086107386
2_8_List_Slowdown.jfr,2,8,List,Slowdown,"List.isShorterThan",76.91889013784535,"List.tail",22.41377270307046,"List.makeList",0.5490149677572029,"List$Element.length",0.048512098444063186,"List.benchmark",0.04732887653079335
2_3_Havlak_Slowdown.jfr,2,3,Havlak,Slowdown,"som.Vector.hasSome",30.096448452940923,"som.Vector.forEach",12.95041643291762,"som.Vector.append",11.037630000431538,"havlak.HavlakLoopFinder.doDFS",9.231648901739094,"havlak.SimpleLoop.setParent",6.453631381348984
1_8_Json_Slowdown.jfr,1,8,Json,Slowdown,"json.JsonPureStringParser.read",35.859718360391064,"json.JsonPureStringParser.isWhiteSpace",11.74993272939277,"json.JsonPureStringParser.readStringInternal",9.91120279845726,"json.JsonPureStringParser.isDigit",5.997548360092085,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.462373307023051
1_2_List_Slowdown.jfr,1,2,List,Slowdown,"List.isShorterThan",81.5649129315742,"List.tail",17.785841816031724,"List.makeList",0.5159181023488766,"List.benchmark",0.06376515871727688,"List$Element.length",0.04637466088529228
3_1_Json_Slowdown.jfr,3,1,Json,Slowdown,"json.JsonPureStringParser.isWhiteSpace",26.842445240472138,"json.JsonPureStringParser.read",21.13453520465089,"json.JsonPureStringParser.readStringInternal",9.792119325855893,"json.JsonPureStringParser.isDigit",5.737271712960244,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.232250866169476
1_10_Json_Slowdown.jfr,1,10,Json,Slowdown,"json.JsonPureStringParser.read",35.74886490062243,"json.JsonPureStringParser.isWhiteSpace",11.741888925639715,"json.JsonPureStringParser.readStringInternal",9.967826322278018,"json.JsonPureStringParser.isDigit",5.9776889075984005,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.186877950506661
3_2_List_Slowdown.jfr,3,2,List,Slowdown,"List.isShorterThan",78.13157956991792,"List.tail",21.260438598566395,"List.makeList",0.4755033001348442,"List.benchmark",0.05914220150930898,"List$Element.length",0.05204513732819191
1_2_Richards_Slowdown.jfr,1,2,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.598041062346958,"richards.Scheduler.schedule",17.547022576218282,"richards.TaskControlBlock.runTask",15.53964965153513,"richards.Scheduler$HandlerProcessFunction.apply",11.863950703656863,"richards.Scheduler$DeviceProcessFunction.apply",8.069854425100235
1_7_Havlak_Slowdown.jfr,1,7,Havlak,Slowdown,"som.Vector.hasSome",30.03388736485396,"som.Vector.forEach",13.023505997525683,"havlak.SimpleLoop.setParent",12.603948146952826,"som.Vector.append",11.006400946694637,"havlak.HavlakLoopFinder$2.apply",5.332687859717067
2_9_Richards_Slowdown.jfr,2,9,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.599509189362212,"richards.Scheduler.schedule",18.930886393342046,"richards.TaskControlBlock.runTask",14.22283869935181,"richards.Scheduler$HandlerProcessFunction.apply",11.896823068099977,"richards.Scheduler$DeviceProcessFunction.apply",8.301101656485903
1_6_Richards_Slowdown.jfr,1,6,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.053832902670113,"richards.Scheduler.schedule",17.737941429801896,"richards.TaskControlBlock.runTask",15.794573643410853,"richards.Scheduler$HandlerProcessFunction.apply",12.004737295434971,"richards.Scheduler$DeviceProcessFunction.apply",8.314491817398794
2_10_Richards_Slowdown.jfr,2,10,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.85167117853601,"richards.Scheduler.schedule",18.301214184245087,"richards.TaskControlBlock.runTask",14.706907180573053,"richards.Scheduler$HandlerProcessFunction.apply",11.702270229703288,"richards.Scheduler$DeviceProcessFunction.apply",8.258061057653649
3_3_Havlak_Slowdown.jfr,3,3,Havlak,Slowdown,"som.Vector.hasSome",30.65487350287844,"som.Vector.forEach",18.25109733771533,"som.Vector.append",11.528111696848049,"havlak.SimpleLoop.setParent",6.654608818404393,"havlak.HavlakLoopFinder$2.apply",5.409488938394688
2_8_Json_Slowdown.jfr,2,8,Json,Slowdown,"json.JsonPureStringParser.read",20.790180283851168,"json.JsonPureStringParser.skipWhiteSpace",17.671358177687292,"json.JsonPureStringParser.isWhiteSpace",12.655277212239238,"json.JsonPureStringParser.readStringInternal",9.987902392965683,"json.JsonPureStringParser.isDigit",5.851110914402053
2_6_Havlak_Slowdown.jfr,2,6,Havlak,Slowdown,"som.Vector.hasSome",30.32099730692381,"som.Vector.forEach",12.974546086352184,"som.Vector.append",10.980800972982363,"havlak.HavlakLoopFinder.doDFS",9.054382764312397,"havlak.SimpleLoop.setParent",6.513335070801841
2_5_Havlak_Slowdown.jfr,2,5,Havlak,Slowdown,"som.Vector.hasSome",29.83456377647249,"som.Vector.forEach",13.211187153095866,"som.Vector.append",10.778681899013849,"havlak.HavlakLoopFinder.doDFS",9.29999461119793,"havlak.SimpleLoop.setParent",6.4245298270194535
3_4_Richards_Slowdown.jfr,3,4,Richards,Slowdown,"richards.Scheduler.schedule",31.966482935248592,"richards.TaskControlBlock.runTask",13.395690663103391,"richards.Scheduler$HandlerProcessFunction.apply",12.120705974054896,"richards.TaskState.isTaskHoldingOrWaiting",11.967596458994487,"richards.Scheduler$DeviceProcessFunction.apply",8.638160458771782
3_9_Json_Slowdown.jfr,3,9,Json,Slowdown,"json.JsonPureStringParser.isWhiteSpace",27.207799905168326,"json.JsonPureStringParser.read",21.067449027975343,"json.JsonPureStringParser.readStringInternal",9.948435277382645,"json.JsonPureStringParser.isDigit",5.719535324798483,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.254267425320057
1_7_List_Slowdown.jfr,1,7,List,Slowdown,"List.isShorterThan",81.4546927438954,"List.tail",17.828954982062264,"List.makeList",0.5566485360490684,"List.benchmark",0.07406550167804653,"List$Element.length",0.04629093854877908
2_9_Json_Slowdown.jfr,2,9,Json,Slowdown,"json.JsonPureStringParser.read",20.741047402194162,"json.JsonPureStringParser.skipWhiteSpace",17.707070408374488,"json.JsonPureStringParser.isWhiteSpace",12.703669751899932,"json.JsonPureStringParser.readStringInternal",10.16648431262383,"json.JsonPureStringParser.isDigit",5.707188692077949
1_4_Havlak_Slowdown.jfr,1,4,Havlak,Slowdown,"som.Vector.hasSome",30.056953885724784,"som.Vector.forEach",13.096151560017724,"havlak.SimpleLoop.setParent",12.65197609449806,"som.Vector.append",11.075207227847963,"havlak.HavlakLoopFinder$2.apply",5.260939577006624
2_10_Havlak_Slowdown.jfr,2,10,Havlak,Slowdown,"som.Vector.hasSome",30.16042665284795,"som.Vector.forEach",12.79742626419657,"som.Vector.append",11.031221660836895,"havlak.HavlakLoopFinder.doDFS",9.18296843287127,"havlak.SimpleLoop.setParent",6.486159692533575
1_10_Havlak_Slowdown.jfr,1,10,Havlak,Slowdown,"som.Vector.hasSome",30.064915458937197,"som.Vector.forEach",12.930253623188406,"havlak.SimpleLoop.setParent",12.689786059351277,"som.Vector.append",10.96553657694962,"havlak.HavlakLoopFinder$2.apply",5.338811249137336
2_8_Havlak_Slowdown.jfr,2,8,Havlak,Slowdown,"som.Vector.hasSome",30.316126363458228,"som.Vector.forEach",12.977074307112842,"som.Vector.append",11.00672748252814,"havlak.HavlakLoopFinder.doDFS",9.312882367028804,"havlak.SimpleLoop.setParent",6.489081448259345
1_7_Json_Slowdown.jfr,1,7,Json,Slowdown,"json.JsonPureStringParser.read",35.87070489200443,"json.JsonPureStringParser.isWhiteSpace",12.0787274197897,"json.JsonPureStringParser.readStringInternal",10.131511937928762,"json.JsonPureStringParser.isDigit",5.536083400736946,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.212546059135437
3_5_List_Slowdown.jfr,3,5,List,Slowdown,"List.isShorterThan",77.99492746752631,"List.tail",21.365080117568976,"List.makeList",0.49777187825922065,"List.benchmark",0.06636958376789609,"List$Element.length",0.05096235896463449
3_1_List_Slowdown.jfr,3,1,List,Slowdown,"List.isShorterThan",77.66660373796489,"List.tail",21.686803851236547,"List.makeList",0.48258448178214086,"List.benchmark",0.08849348687936567,"List$Element.length",0.057815744761185575
