FileName,TargetBlock,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5
1_10_Havlak_NoSlowdown.txt,1,10,Havlak,NoSlowdown,"som.Vector.hasSome",38.12,"som.Vector.<init>",12.63,"som.Vector.append",6.20,"havlak.HavlakLoopFinder.findLoops",5.06,"som.Vector.forEach",2.95
3_9_Havlak_NoSlowdown.txt,3,9,Havlak,NoSlowdown,"som.Vector.hasSome",33.10,"som.Vector.<init>",17.54,"som.Vector.append",6.13,"havlak.HavlakLoopFinder.findLoops",5.42,"som.Vector.forEach",3.11
2_1_Richards_NoSlowdown.txt,2,1,Richards,NoSlowdown,"richards.Scheduler.schedule",29.12,"richards.TaskControlBlock.runTask",13.72,"richards.Scheduler$HandlerProcessFunction.apply",9.98,"richards.TaskState.isTaskHoldingOrWaiting",7.64,"richards.Scheduler$DeviceProcessFunction.apply",6.45
1_5_Havlak_NoSlowdown.txt,1,5,Havlak,NoSlowdown,"som.Vector.hasSome",38.06,"som.Vector.<init>",13.12,"som.Vector.append",5.65,"havlak.HavlakLoopFinder.findLoops",4.83,"som.Vector.forEach",3.31
3_6_Json_NoSlowdown.txt,3,6,Json,NoSlowdown,"java.lang.String.equals",39.31,"json.JsonPureStringParser.isWhiteSpace",8.85,"java.lang.StringLatin1.toBytes",7.87,"json.JsonPureStringParser.read",6.51,"java.lang.String.valueOf",5.76
1_9_List_NoSlowdown.txt,1,9,List,NoSlowdown,"List.isShorterThan",45.68,"List$Element.getNext",43.05,"List.tail",10.24,"List.makeList",0.37,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.15
1_3_Richards_NoSlowdown.txt,1,3,Richards,NoSlowdown,"richards.TaskState.isTaskHoldingOrWaiting",18.30,"richards.Scheduler.schedule",17.76,"richards.TaskControlBlock.runTask",15.49,"richards.Scheduler$HandlerProcessFunction.apply",10.37,"richards.Scheduler$DeviceProcessFunction.apply",6.71
3_2_Richards_NoSlowdown.txt,3,2,Richards,NoSlowdown,"richards.Scheduler.schedule",28.62,"richards.TaskControlBlock.runTask",13.71,"richards.Scheduler$HandlerProcessFunction.apply",10.00,"richards.TaskState.isTaskHoldingOrWaiting",7.49,"richards.Scheduler$DeviceProcessFunction.apply",6.64
2_6_Richards_NoSlowdown.txt,2,6,Richards,NoSlowdown,"richards.Scheduler.schedule",30.74,"richards.TaskControlBlock.runTask",13.92,"richards.Scheduler$HandlerProcessFunction.apply",8.92,"richards.TaskState.isTaskHoldingOrWaiting",7.11,"richards.Scheduler$DeviceProcessFunction.apply",6.44
3_1_List_NoSlowdown.txt,3,1,List,NoSlowdown,"List$Element.getNext",44.49,"List.isShorterThan",39.70,"List.tail",14.79,"List.makeList",0.45,"java.lang.Integer.valueOf",0.20
1_8_Havlak_NoSlowdown.txt,1,8,Havlak,NoSlowdown,"som.Vector.hasSome",38.23,"som.Vector.<init>",12.77,"som.Vector.append",5.94,"havlak.HavlakLoopFinder.findLoops",5.05,"som.Vector.forEach",3.05
1_6_Richards_NoSlowdown.txt,1,6,Richards,NoSlowdown,"richards.Scheduler.schedule",18.58,"richards.TaskState.isTaskHoldingOrWaiting",18.41,"richards.TaskControlBlock.runTask",15.36,"richards.Scheduler$HandlerProcessFunction.apply",10.58,"richards.Scheduler$DeviceProcessFunction.apply",6.21
1_4_List_NoSlowdown.txt,1,4,List,NoSlowdown,"List.isShorterThan",44.87,"List$Element.getNext",44.25,"List.tail",9.93,"List.makeList",0.37,"java.lang.Integer.valueOf",0.20
2_8_Richards_NoSlowdown.txt,2,8,Richards,NoSlowdown,"richards.Scheduler.schedule",30.03,"richards.TaskControlBlock.runTask",13.87,"richards.Scheduler$HandlerProcessFunction.apply",9.59,"richards.TaskState.isTaskHoldingOrWaiting",7.57,"richards.Scheduler$DeviceProcessFunction.apply",6.50
3_10_Json_NoSlowdown.txt,3,10,Json,NoSlowdown,"java.lang.String.equals",39.43,"json.JsonPureStringParser.isWhiteSpace",7.89,"java.lang.StringLatin1.toBytes",7.79,"java.lang.String.valueOf",6.81,"json.JsonPureStringParser.read",6.36
2_3_Json_NoSlowdown.txt,2,3,Json,NoSlowdown,"java.lang.String.equals",31.47,"som.Vector.append",14.90,"java.lang.StringLatin1.toBytes",8.60,"json.JsonPureStringParser.read",7.16,"java.lang.String.valueOf",6.41
3_3_List_NoSlowdown.txt,3,3,List,NoSlowdown,"List$Element.getNext",44.38,"List.isShorterThan",39.85,"List.tail",14.69,"List.makeList",0.42,"java.lang.Integer.valueOf",0.20
2_2_Richards_NoSlowdown.txt,2,2,Richards,NoSlowdown,"richards.Scheduler.schedule",30.60,"richards.TaskControlBlock.runTask",13.50,"richards.Scheduler$HandlerProcessFunction.apply",9.57,"richards.TaskState.isTaskHoldingOrWaiting",7.50,"richards.Scheduler$DeviceProcessFunction.apply",6.97
1_8_List_NoSlowdown.txt,1,8,List,NoSlowdown,"List.isShorterThan",46.41,"List$Element.getNext",42.92,"List.tail",9.72,"List.makeList",0.36,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.19
2_7_Havlak_NoSlowdown.txt,2,7,Havlak,NoSlowdown,"som.Vector.hasSome",32.87,"som.Vector.<init>",12.82,"havlak.HavlakLoopFinder.doDFS",7.05,"som.Vector.append",5.93,"havlak.HavlakLoopFinder.findLoops",5.45
3_7_Havlak_NoSlowdown.txt,3,7,Havlak,NoSlowdown,"som.Vector.hasSome",32.87,"som.Vector.<init>",17.91,"som.Vector.append",5.88,"havlak.HavlakLoopFinder.findLoops",5.22,"havlak.UnionFindNode.initNode",2.91
3_5_Richards_NoSlowdown.txt,3,5,Richards,NoSlowdown,"richards.Scheduler.schedule",28.65,"richards.TaskControlBlock.runTask",14.61,"richards.Scheduler$HandlerProcessFunction.apply",9.75,"richards.TaskState.isTaskHoldingOrWaiting",6.71,"richards.Scheduler$DeviceProcessFunction.apply",6.67
1_2_Havlak_NoSlowdown.txt,1,2,Havlak,NoSlowdown,"som.Vector.hasSome",38.35,"som.Vector.<init>",12.88,"som.Vector.append",6.20,"havlak.HavlakLoopFinder.findLoops",5.03,"som.Vector.forEach",3.24
1_10_Json_NoSlowdown.txt,1,10,Json,NoSlowdown,"java.lang.String.equals",42.62,"java.lang.StringLatin1.toBytes",8.68,"json.JsonPureStringParser.read",6.80,"java.lang.String.valueOf",6.57,"json.JsonPureStringParser.readStringInternal",4.24
2_2_Json_NoSlowdown.txt,2,2,Json,NoSlowdown,"java.lang.String.equals",32.17,"som.Vector.append",14.64,"java.lang.StringLatin1.toBytes",8.21,"json.JsonPureStringParser.read",6.25,"java.lang.String.valueOf",6.02
2_6_Havlak_NoSlowdown.txt,2,6,Havlak,NoSlowdown,"som.Vector.hasSome",32.83,"som.Vector.<init>",12.83,"havlak.HavlakLoopFinder.doDFS",7.50,"som.Vector.append",5.63,"havlak.HavlakLoopFinder.findLoops",4.97
2_5_Havlak_NoSlowdown.txt,2,5,Havlak,NoSlowdown,"som.Vector.hasSome",32.59,"som.Vector.<init>",13.11,"havlak.HavlakLoopFinder.doDFS",7.07,"som.Vector.append",6.23,"havlak.HavlakLoopFinder.findLoops",5.60
2_1_Json_NoSlowdown.txt,2,1,Json,NoSlowdown,"java.lang.String.equals",30.70,"som.Vector.append",14.63,"java.lang.StringLatin1.toBytes",8.37,"json.JsonPureStringParser.read",7.09,"java.lang.String.valueOf",5.47
1_6_Havlak_NoSlowdown.txt,1,6,Havlak,NoSlowdown,"som.Vector.hasSome",38.51,"som.Vector.<init>",13.35,"som.Vector.append",5.71,"havlak.HavlakLoopFinder.findLoops",4.97,"havlak.UnionFindNode.initNode",2.85
2_6_Json_NoSlowdown.txt,2,6,Json,NoSlowdown,"java.lang.String.equals",30.93,"som.Vector.append",15.23,"java.lang.StringLatin1.toBytes",8.28,"json.JsonPureStringParser.read",6.37,"java.lang.String.valueOf",5.91
3_5_List_NoSlowdown.txt,3,5,List,NoSlowdown,"List$Element.getNext",44.40,"List.isShorterThan",40.12,"List.tail",14.45,"List.makeList",0.47,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.17
1_8_Json_NoSlowdown.txt,1,8,Json,NoSlowdown,"java.lang.String.equals",44.08,"java.lang.StringLatin1.toBytes",8.25,"json.JsonPureStringParser.read",7.64,"java.lang.String.valueOf",6.27,"json.JsonPureStringParser.readStringInternal",3.30
1_3_Havlak_NoSlowdown.txt,1,3,Havlak,NoSlowdown,"som.Vector.hasSome",38.28,"som.Vector.<init>",12.51,"som.Vector.append",6.19,"havlak.HavlakLoopFinder.findLoops",5.46,"som.Vector.forEach",3.02
3_2_Havlak_NoSlowdown.txt,3,2,Havlak,NoSlowdown,"som.Vector.hasSome",33.28,"som.Vector.<init>",17.62,"som.Vector.append",6.21,"havlak.HavlakLoopFinder.findLoops",5.31,"som.Vector.forEach",3.07
2_5_Richards_NoSlowdown.txt,2,5,Richards,NoSlowdown,"richards.Scheduler.schedule",30.13,"richards.TaskControlBlock.runTask",14.10,"richards.Scheduler$HandlerProcessFunction.apply",9.66,"richards.TaskState.isTaskHoldingOrWaiting",7.65,"richards.Scheduler$DeviceProcessFunction.apply",6.84
2_3_Havlak_NoSlowdown.txt,2,3,Havlak,NoSlowdown,"som.Vector.hasSome",32.92,"som.Vector.<init>",13.65,"havlak.HavlakLoopFinder.doDFS",7.12,"som.Vector.append",5.50,"havlak.HavlakLoopFinder.findLoops",4.96
2_8_Json_NoSlowdown.txt,2,8,Json,NoSlowdown,"java.lang.String.equals",31.11,"som.Vector.append",14.51,"java.lang.StringLatin1.toBytes",8.15,"java.lang.String.valueOf",6.71,"json.JsonPureStringParser.read",6.31
2_4_Json_NoSlowdown.txt,2,4,Json,NoSlowdown,"java.lang.String.equals",30.93,"som.Vector.append",15.34,"java.lang.StringLatin1.toBytes",8.15,"json.JsonPureStringParser.read",6.26,"java.lang.String.valueOf",6.08
3_7_Json_NoSlowdown.txt,3,7,Json,NoSlowdown,"java.lang.String.equals",39.09,"json.JsonPureStringParser.isWhiteSpace",8.14,"java.lang.StringLatin1.toBytes",7.99,"json.JsonPureStringParser.read",7.34,"java.lang.String.valueOf",6.13
3_7_Richards_NoSlowdown.txt,3,7,Richards,NoSlowdown,"richards.Scheduler.schedule",29.37,"richards.TaskControlBlock.runTask",13.86,"richards.Scheduler$HandlerProcessFunction.apply",10.73,"richards.TaskState.isTaskHoldingOrWaiting",6.80,"richards.Scheduler$DeviceProcessFunction.apply",6.38
2_6_List_NoSlowdown.txt,2,6,List,NoSlowdown,"List$Element.getNext",45.01,"List.isShorterThan",39.03,"List.tail",14.98,"List.makeList",0.40,"java.lang.Integer.valueOf",0.20
1_4_Richards_NoSlowdown.txt,1,4,Richards,NoSlowdown,"richards.TaskState.isTaskHoldingOrWaiting",19.75,"richards.Scheduler.schedule",17.54,"richards.TaskControlBlock.runTask",15.45,"richards.Scheduler$HandlerProcessFunction.apply",9.88,"richards.Scheduler$DeviceProcessFunction.apply",7.12
3_9_Json_NoSlowdown.txt,3,9,Json,NoSlowdown,"java.lang.String.equals",39.32,"json.JsonPureStringParser.isWhiteSpace",8.52,"java.lang.StringLatin1.toBytes",7.61,"json.JsonPureStringParser.read",5.93,"java.lang.String.valueOf",5.53
3_9_Richards_NoSlowdown.txt,3,9,Richards,NoSlowdown,"richards.Scheduler.schedule",29.04,"richards.TaskControlBlock.runTask",14.05,"richards.Scheduler$HandlerProcessFunction.apply",10.21,"richards.Scheduler$DeviceProcessFunction.apply",7.20,"richards.TaskState.isTaskHoldingOrWaiting",5.67
2_9_Richards_NoSlowdown.txt,2,9,Richards,NoSlowdown,"richards.Scheduler.schedule",29.84,"richards.TaskControlBlock.runTask",12.79,"richards.Scheduler$HandlerProcessFunction.apply",10.09,"richards.TaskState.isTaskHoldingOrWaiting",7.31,"richards.Scheduler$DeviceProcessFunction.apply",6.42
3_8_Richards_NoSlowdown.txt,3,8,Richards,NoSlowdown,"richards.Scheduler.schedule",29.61,"richards.TaskControlBlock.runTask",13.28,"richards.Scheduler$HandlerProcessFunction.apply",9.98,"richards.Scheduler$DeviceProcessFunction.apply",7.51,"richards.TaskState.isTaskHoldingOrWaiting",6.64
3_10_Richards_NoSlowdown.txt,3,10,Richards,NoSlowdown,"richards.Scheduler.schedule",27.81,"richards.TaskControlBlock.runTask",14.12,"richards.Scheduler$HandlerProcessFunction.apply",10.56,"richards.Scheduler$DeviceProcessFunction.apply",6.40,"richards.TaskState.isTaskHoldingOrWaiting",6.31
1_5_List_NoSlowdown.txt,1,5,List,NoSlowdown,"List.isShorterThan",45.92,"List$Element.getNext",43.16,"List.tail",9.91,"List.makeList",0.43,"java.lang.Integer.valueOf",0.17
3_3_Json_NoSlowdown.txt,3,3,Json,NoSlowdown,"java.lang.String.equals",38.11,"json.JsonPureStringParser.isWhiteSpace",8.59,"java.lang.StringLatin1.toBytes",7.86,"json.JsonPureStringParser.read",6.63,"java.lang.String.valueOf",5.07
2_5_Json_NoSlowdown.txt,2,5,Json,NoSlowdown,"java.lang.String.equals",33.67,"som.Vector.append",15.05,"java.lang.StringLatin1.toBytes",8.38,"java.lang.String.valueOf",6.18,"json.JsonPureStringParser.read",5.78
3_4_List_NoSlowdown.txt,3,4,List,NoSlowdown,"List$Element.getNext",43.79,"List.isShorterThan",40.81,"List.tail",14.43,"List.makeList",0.35,"java.lang.Integer.valueOf",0.23
3_1_Richards_NoSlowdown.txt,3,1,Richards,NoSlowdown,"richards.Scheduler.schedule",29.47,"richards.TaskControlBlock.runTask",14.08,"richards.Scheduler$HandlerProcessFunction.apply",9.59,"richards.Scheduler$DeviceProcessFunction.apply",6.55,"richards.TaskState.isTaskHoldingOrWaiting",6.50
3_1_Havlak_NoSlowdown.txt,3,1,Havlak,NoSlowdown,"som.Vector.hasSome",33.18,"som.Vector.<init>",17.32,"som.Vector.append",6.14,"havlak.HavlakLoopFinder.findLoops",5.24,"som.Vector.forEach",3.22
2_3_Richards_NoSlowdown.txt,2,3,Richards,NoSlowdown,"richards.Scheduler.schedule",29.06,"richards.TaskControlBlock.runTask",13.90,"richards.Scheduler$HandlerProcessFunction.apply",9.49,"richards.TaskState.isTaskHoldingOrWaiting",7.54,"richards.Scheduler$DeviceProcessFunction.apply",6.75
2_3_List_NoSlowdown.txt,2,3,List,NoSlowdown,"List$Element.getNext",43.02,"List.isShorterThan",40.44,"List.tail",15.46,"List.makeList",0.50,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.17
1_8_Richards_NoSlowdown.txt,1,8,Richards,NoSlowdown,"richards.TaskState.isTaskHoldingOrWaiting",18.49,"richards.Scheduler.schedule",17.71,"richards.TaskControlBlock.runTask",14.89,"richards.Scheduler$HandlerProcessFunction.apply",9.60,"richards.Scheduler$DeviceProcessFunction.apply",6.40
3_6_Richards_NoSlowdown.txt,3,6,Richards,NoSlowdown,"richards.Scheduler.schedule",29.87,"richards.TaskControlBlock.runTask",12.79,"richards.Scheduler$HandlerProcessFunction.apply",9.97,"richards.Scheduler$DeviceProcessFunction.apply",7.13,"richards.TaskState.isTaskHoldingOrWaiting",6.33
3_3_Havlak_NoSlowdown.txt,3,3,Havlak,NoSlowdown,"som.Vector.hasSome",32.99,"som.Vector.<init>",18.17,"som.Vector.append",6.23,"havlak.HavlakLoopFinder.findLoops",4.97,"som.Vector.forEach",3.08
3_2_List_NoSlowdown.txt,3,2,List,NoSlowdown,"List$Element.getNext",44.45,"List.isShorterThan",40.12,"List.tail",14.28,"List.makeList",0.63,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.15
2_4_List_NoSlowdown.txt,2,4,List,NoSlowdown,"List$Element.getNext",44.07,"List.isShorterThan",40.33,"List.tail",14.36,"List.makeList",0.58,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.19
3_6_List_NoSlowdown.txt,3,6,List,NoSlowdown,"List$Element.getNext",45.12,"List.isShorterThan",39.88,"List.tail",14.10,"List.makeList",0.38,"java.lang.Integer.valueOf",0.15
2_9_List_NoSlowdown.txt,2,9,List,NoSlowdown,"List$Element.getNext",43.25,"List.isShorterThan",40.50,"List.tail",15.35,"List.makeList",0.38,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.19
2_2_Havlak_NoSlowdown.txt,2,2,Havlak,NoSlowdown,"som.Vector.hasSome",33.24,"som.Vector.<init>",13.07,"havlak.HavlakLoopFinder.doDFS",6.86,"som.Vector.append",5.88,"havlak.HavlakLoopFinder.findLoops",4.97
1_6_Json_NoSlowdown.txt,1,6,Json,NoSlowdown,"java.lang.String.equals",43.09,"java.lang.StringLatin1.toBytes",8.15,"json.JsonPureStringParser.read",7.16,"java.lang.String.valueOf",6.57,"json.JsonPureStringParser.readStringInternal",3.60
2_9_Json_NoSlowdown.txt,2,9,Json,NoSlowdown,"java.lang.String.equals",31.57,"som.Vector.append",14.77,"java.lang.StringLatin1.toBytes",7.56,"java.lang.String.valueOf",6.95,"json.JsonPureStringParser.read",6.75
1_2_Richards_NoSlowdown.txt,1,2,Richards,NoSlowdown,"richards.TaskState.isTaskHoldingOrWaiting",18.75,"richards.Scheduler.schedule",18.02,"richards.TaskControlBlock.runTask",15.17,"richards.Scheduler$HandlerProcessFunction.apply",9.98,"richards.Scheduler$DeviceProcessFunction.apply",7.42
2_10_Richards_NoSlowdown.txt,2,10,Richards,NoSlowdown,"richards.Scheduler.schedule",28.92,"richards.TaskControlBlock.runTask",14.09,"richards.Scheduler$HandlerProcessFunction.apply",9.80,"richards.TaskState.isTaskHoldingOrWaiting",7.24,"richards.Scheduler$DeviceProcessFunction.apply",6.75
1_6_List_NoSlowdown.txt,1,6,List,NoSlowdown,"List.isShorterThan",45.28,"List$Element.getNext",43.87,"List.tail",9.85,"List.makeList",0.50,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.18
3_7_List_NoSlowdown.txt,3,7,List,NoSlowdown,"List$Element.getNext",44.56,"List.isShorterThan",40.68,"List.tail",13.78,"List.makeList",0.40,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.17
2_10_Havlak_NoSlowdown.txt,2,10,Havlak,NoSlowdown,"som.Vector.hasSome",32.95,"som.Vector.<init>",12.54,"havlak.HavlakLoopFinder.doDFS",7.18,"som.Vector.append",5.79,"havlak.HavlakLoopFinder.findLoops",5.31
2_9_Havlak_NoSlowdown.txt,2,9,Havlak,NoSlowdown,"som.Vector.hasSome",33.06,"som.Vector.<init>",13.39,"havlak.HavlakLoopFinder.doDFS",7.19,"som.Vector.append",5.52,"havlak.HavlakLoopFinder.findLoops",5.15
3_4_Havlak_NoSlowdown.txt,3,4,Havlak,NoSlowdown,"som.Vector.hasSome",32.83,"som.Vector.<init>",17.56,"som.Vector.append",5.96,"havlak.HavlakLoopFinder.findLoops",4.95,"som.Vector.forEach",3.20
1_4_Json_NoSlowdown.txt,1,4,Json,NoSlowdown,"java.lang.String.equals",43.04,"java.lang.StringLatin1.toBytes",8.85,"java.lang.String.valueOf",7.05,"json.JsonPureStringParser.read",6.04,"json.JsonPureStringParser.readStringInternal",3.50
1_10_List_NoSlowdown.txt,1,10,List,NoSlowdown,"List.isShorterThan",46.45,"List$Element.getNext",42.44,"List.tail",10.09,"List.makeList",0.47,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.16
