FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5,Method6,Count6,Method7,Count7,Method8,Count8,Method9,Count9,Method10,Count10,Method11,Count11,Method12,Count12,Method13,Count13,Method14,Count14,Method15,Count15,Method16,Count16,Method17,Count17,Method18,Count18,Method19,Count19,Method20,Count20
50_4_Json_Slowdown.txt,50,4,Json,Slowdown,"java.lang.String.equals",35.52,"json.JsonPureStringParser.read",9.32,"java.lang.StringLatin1.toBytes",8.79,"java.lang.String.valueOf",6.48,"json.JsonPureStringParser.subStringFromTo",4.13,"som.Vector.<init>",2.39,"json.JsonPureStringParser.readStringInternal",2.39,"json.JsonPureStringParser.isWhiteSpace",2.25,"som.Vector.append",2.09,"java.lang.AbstractStringBuilder.<init>",1.92,"json.JsonPureStringParser.readValue",1.48,"java.lang.String.isLatin1",1.48,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",1.44,"java.lang.AbstractStringBuilder.append",1.36,"java.lang.String.hashCode",1.30,"json.JsonPureStringParser.endCapture",1.24,"json.JsonPureStringParser.isDigit",1.11,"java.lang.AbstractStringBuilder.isLatin1",1.05,"json.JsonPureStringParser.readArray",1.03,"java.lang.StringBuilder.toString",0.97
50_6_CD_NoSlowdown.txt,50,6,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",17.39,"cd.CollisionDetector.isInVoxel",12.58,"cd.CallSign.compareTo",11.16,"cd.RedBlackTree.put",10.47,"cd.RedBlackTree.findNode",7.38,"cd.Vector2D.compareTo",6.28,"cd.CollisionDetector.recurse",3.39,"som.Vector.append",2.67,"cd.RedBlackTree.treeMinimum",2.60,"cd.RedBlackTree.forEach",2.58,"cd.Vector2D.compareNumbers",2.37,"cd.RedBlackTree.leftRotate",2.13,"cd.CollisionDetector.handleNewFrame",2.00,"som.Vector.<init>",1.55,"cd.Vector2D.plus",1.41,"cd.CollisionDetector.voxelHash",1.32,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",1.21,"cd.RedBlackTree$Node.successor",1.16,"cd.RedBlackTree.get",1.01,"cd.Vector2D.minus",0.96
100_3_Queens_NoSlowdown.txt,100,3,Queens,NoSlowdown,"Queens.getRowColumn",51.61,"Queens.placeQueen",33.18,"Queens.setRowColumn",11.51,"Queens.queens",1.65,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",1.01,"java.util.Arrays.fill",0.45,"G1ParScanThreadState::trim_queue_to_threshold",0.06,"clear_page_erms_[k]",0.06,"Queens.benchmark",0.06,"_int_malloc",0.03,"G1ParScanThreadState::steal_and_trim_queue",0.03,"__pthread_disable_asynccancel",0.03,"jdk.internal.org.objectweb.asm.SymbolTable.addConstantUtf8",0.03,"_raw_spin_unlock_irqrestore_[k]",0.03,"do_user_addr_fault_[k]",0.03,"InterpreterRuntime::frequency_counter_overflow_inner",0.03,"java.lang.invoke.MemberName.<init>",0.03,"ObjArrayKlass::copy_array",0.03,"Queens.verifyResult",0.03,"java.io.BufferedWriter.implWrite",0.03
100_1_Mandelbrot_NoSlowdown.txt,100,1,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.69,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.19,"Method::bcp_from",0.02,"jdk.internal.org.objectweb.asm.ByteVector.putUTF8",0.02,"jdk.internal.org.objectweb.asm.SymbolTable$Entry.<init>",0.02,"free_p4d_range_[k]",0.02,"java.lang.System$2.currentCarrierThread",0.02,"JVMCIEnv::has_pending_exception",0.02,"java.lang.invoke.MemberName.isStatic",0.02,"HandleMark::~HandleMark",0.02,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_7_Json_Slowdown.txt,100,7,Json,Slowdown,"java.lang.String.equals",33.94,"java.lang.StringLatin1.toBytes",9.05,"json.JsonPureStringParser.read",8.58,"java.lang.String.valueOf",6.34,"json.JsonPureStringParser.subStringFromTo",4.18,"json.JsonPureStringParser.readStringInternal",3.19,"som.Vector.append",2.41,"json.JsonPureStringParser.isWhiteSpace",2.35,"java.lang.String.isLatin1",2.28,"som.Vector.<init>",2.26,"json.JsonPureStringParser.readValue",2.13,"java.lang.AbstractStringBuilder.append",1.69,"java.lang.AbstractStringBuilder.<init>",1.68,"json.JsonPureStringParser.endCapture",1.38,"json.JsonPureStringParser.isDigit",1.29,"java.lang.Object.clone",1.14,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",1.12,"java.lang.StringLatin1.charAt",1.11,"java.lang.StringBuilder.toString",1.03,"java.lang.AbstractStringBuilder.ensureCapacityInternal",0.97
50_9_Havlak_Slowdown.txt,50,9,Havlak,Slowdown,"som.Vector.hasSome",39.43,"som.Vector.<init>",14.41,"havlak.HavlakLoopFinder.findLoops",5.49,"som.Vector.append",5.41,"som.Vector.forEach",3.03,"havlak.UnionFindNode.initNode",2.83,"havlak.HavlakLoopFinder.doDFS",2.16,"havlak.HavlakLoopFinder$2.apply",1.88,"som.Vector.at",1.83,"G1ParScanThreadState::trim_queue_to_threshold",1.42,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",1.40,"som.Vector.size",1.17,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.10,"havlak.HavlakLoopFinder.stepD",1.06,"havlak.LoopStructureGraph$2.apply",1.02,"som.Dictionary.getBucket",0.93,"havlak.HavlakLoopFinder.identifyEdges",0.79,"som.Dictionary.at",0.72,"som.Set.<init>",0.71,"havlak.UnionFindNode.findSet",0.65
100_3_DeltaBlue_NoSlowdown.txt,100,3,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",50.36,"deltablue.Plan.execute",7.97,"deltablue.EqualityConstraint.execute",5.62,"G1ParScanThreadState::trim_queue_to_threshold",3.28,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",2.62,"deltablue.ScaleConstraint.execute",2.46,"deltablue.Planner$$Lambda.apply",2.34,"som.Vector.forEach",2.27,"java.util.Vector.elementData",1.94,"deltablue.Planner.addPropagate",1.47,"java.util.Vector$Itr.checkForComodification",1.44,"java.util.Vector.add",1.42,"som.Vector.append",1.10,"deltablue.ScaleConstraint.recalculate",1.01,"deltablue.BinaryConstraint.getOutput",0.89,"deltablue.AbstractConstraint.satisfy",0.74,"som.Vector.lambda$remove$0",0.67,"som.Vector.<init>",0.64,"itable",0.64,"jdk.internal.misc.Unsafe.allocateInstance",0.63
150_4_Towers_Slowdown.txt,150,4,Towers,Slowdown,"Towers.popDiskFrom",33.03,"Towers.moveDisks",22.58,"Towers$TowersDisk.setNext",17.73,"Towers.pushDisk",15.93,"Towers.moveTopDisk",8.87,"Towers$TowersDisk.getSize",1.56,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.18,"Towers.benchmark",0.02,"futex_wait_setup_[k]",0.01,"__tls_get_addr",0.01,"jdk.internal.org.objectweb.asm.SymbolTable$Entry.<init>",0.01,"InstanceKlass::deallocate_interfaces",0.01,"jdk.internal.org.objectweb.asm.Type.getReturnTypeOffset",0.01,"do_user_addr_fault_[k]",0.01,"charge_memcg_[k]",0.01,"Towers.buildTowerAt",0.01,"java.lang.StringConcatHelper.prepend",0.01,"MemAllocator::allocate",0.01,"JVMCIRuntime::new_instance_common",0.01,"java.lang.Integer.valueOf",0.01
50_1_Havlak_Slowdown.txt,50,1,Havlak,Slowdown,"som.Vector.hasSome",39.53,"som.Vector.<init>",14.38,"havlak.HavlakLoopFinder.findLoops",5.65,"som.Vector.append",5.31,"som.Vector.forEach",2.94,"havlak.UnionFindNode.initNode",2.65,"havlak.HavlakLoopFinder.doDFS",2.43,"havlak.HavlakLoopFinder$2.apply",2.32,"som.Vector.at",1.82,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",1.45,"G1ParScanThreadState::trim_queue_to_threshold",1.39,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.15,"havlak.HavlakLoopFinder.stepD",1.10,"havlak.LoopStructureGraph$2.apply",0.91,"som.Vector.size",0.91,"som.Dictionary.getBucket",0.90,"som.Set.<init>",0.87,"havlak.HavlakLoopFinder.identifyEdges",0.75,"havlak.UnionFindNode.findSet",0.74,"som.Dictionary.at",0.73
100_5_Richards_Slowdown.txt,100,5,Richards,Slowdown,"richards.Scheduler.schedule",23.00,"richards.TaskControlBlock.runTask",17.92,"richards.Scheduler$HandlerProcessFunction.apply",10.75,"richards.Scheduler$DeviceProcessFunction.apply",6.95,"richards.TaskState.isTaskHoldingOrWaiting",6.16,"richards.Scheduler.findTask",4.81,"richards.Packet.setLink",3.46,"richards.TaskControlBlock.addInputAndCheckPriority",3.26,"richards.Scheduler$IdleProcessFunction.apply",2.70,"richards.Scheduler$WorkerProcessFunction.apply",2.28,"richards.TaskState.isWaitingWithPacket",2.12,"richards.TaskControlBlock.getIdentity",1.78,"richards.DeviceTaskDataRecord.setPending",1.45,"richards.HandlerTaskDataRecord.deviceIn",1.44,"richards.RBObject.append",1.04,"richards.Scheduler.queuePacket",1.03,"richards.IdleTaskDataRecord.setControl",1.01,"richards.Packet.getIdentity",0.89,"richards.TaskState.setTaskHolding",0.85,"richards.Packet.getDatum",0.71
150_1_List_Slowdown.txt,150,1,List,Slowdown,"List.isShorterThan",67.78,"List$Element.getNext",20.18,"List.tail",11.52,"List.makeList",0.23,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.08,"java.lang.Integer.valueOf",0.08,"G1ParScanThreadState::trim_queue_to_threshold",0.02,"List$Element.length",0.02,"List.benchmark",0.01,"__audit_syscall_entry_[k]",0.00,"syscall_enter_from_user_mode_[k]",0.00,"__get_user_8_[k]",0.00,"java.lang.invoke.MethodType$ConcurrentWeakInternSet.expungeStaleElements",0.00,"jdk.internal.org.objectweb.asm.ByteVector.putUTF8",0.00,"jdk.internal.org.objectweb.asm.ClassWriter.toByteArray",0.00,"clear_page_erms_[k]",0.00,"next_uptodate_page_[k]",0.00,"_raw_spin_unlock_irqrestore_[k]",0.00,"do_user_addr_fault_[k]",0.00,"java.util.concurrent.locks.AbstractOwnableSynchronizer.setExclusiveOwnerThread",0.00
150_6_Bounce_Slowdown.txt,150,6,Bounce,Slowdown,"Bounce$Ball.bounce",58.83,"Bounce.benchmark",31.44,"java.lang.Math.abs",3.36,"Bounce$Ball.<init>",2.79,"som.Random.next",1.24,"java.util.Arrays.setAll",1.04,"Bounce.lambda$benchmark$0",0.91,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.12,"G1ParScanThreadState::trim_queue_to_threshold",0.03,"Bounce.verifyResult",0.01,"zap_pte_range_[k]",0.01,"__memset_avx2_unaligned_erms",0.01,"java.lang.Integer.valueOf",0.01,"PerfLongVariant::sample",0.01,"__futex_abstimed_wait_common",0.01,"G1CodeRootSet::nmethods_do",0.01,"SpinPause",0.01,"__handle_mm_fault_[k]",0.01,"_IO_str_init_static_internal",0.01,"G1CardSet::reset_table_scanner",0.01
100_5_NBody_NoSlowdown.txt,100,5,NBody,NoSlowdown,"nbody.NBodySystem.advance",59.35,"nbody.Body.setVX",14.10,"nbody.Body.getVX",4.14,"nbody.Body.setVY",3.51,"nbody.Body.getVZ",3.17,"nbody.Body.getX",3.13,"nbody.Body.getY",2.43,"nbody.Body.getZ",2.37,"java.lang.Math.sqrt",2.36,"nbody.Body.setVZ",2.12,"nbody.Body.setZ",0.83,"nbody.Body.getVY",0.68,"nbody.Body.setX",0.66,"nbody.Body.setY",0.35,"NBody.innerBenchmarkLoop",0.28,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.24,"nbody.Body.getMass",0.04,"jdk.internal.org.objectweb.asm.Type.getArgumentsAndReturnSizes",0.02,"percpu_counter_add_batch_[k]",0.02,"java.util.ArrayList$Itr.next",0.02
100_7_Towers_Slowdown.txt,100,7,Towers,Slowdown,"Towers.popDiskFrom",32.28,"Towers.moveDisks",21.27,"Towers.pushDisk",18.28,"Towers$TowersDisk.setNext",18.04,"Towers.moveTopDisk",7.99,"Towers$TowersDisk.getSize",1.78,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.22,"Towers.buildTowerAt",0.03,"_raw_spin_unlock_irqrestore_[k]",0.02,"__futex_abstimed_wait_common",0.01,"java.lang.invoke.MethodHandleNatives.resolve",0.01,"jdk.internal.org.objectweb.asm.MethodWriter.visitFrameEnd",0.01,"jdk.internal.org.objectweb.asm.ClassWriter.visit",0.01,"zap_pte_range_[k]",0.01,"release_pages_[k]",0.01,"sun.nio.cs.StreamEncoder.implWrite",0.01,"do_user_addr_fault_[k]",0.01,"update_sg_lb_stats_[k]",0.01,"Towers.benchmark",0.01,"MemAllocator::allocate",0.01
100_5_List_NoSlowdown.txt,100,5,List,NoSlowdown,"List$Element.getNext",45.17,"List.isShorterThan",42.39,"List.tail",11.41,"List.makeList",0.38,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.20,"java.lang.Integer.valueOf",0.16,"List$Element.length",0.07,"G1ParScanThreadState::trim_queue_to_threshold",0.05,"List.benchmark",0.03,"schedule_[k]",0.01,"PtrQueueSet::try_enqueue",0.01,"jio_snprintf",0.01,"java.lang.invoke.MethodType.insertParameterTypes",0.01,"java.util.ArrayList.add",0.01,"Benchmark.innerBenchmarkLoop",0.01,"Monitor::wait",0.01,"java.lang.StringLatin1.inflate",0.01,"java.io.BufferedWriter.implWrite",0.01,"JVMCIRuntime::new_instance_common",0.01,"HandleMark::pop_and_restore",0.01
100_8_Havlak_Slowdown.txt,100,8,Havlak,Slowdown,"som.Vector.hasSome",33.90,"som.Vector.<init>",20.54,"havlak.HavlakLoopFinder.findLoops",6.45,"som.Vector.append",5.06,"havlak.UnionFindNode.initNode",3.66,"som.Vector.forEach",2.91,"havlak.HavlakLoopFinder.stepD",2.33,"havlak.HavlakLoopFinder$5.apply",2.15,"havlak.HavlakLoopFinder.doDFS",1.98,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.44,"som.Vector.at",1.22,"G1ParScanThreadState::trim_queue_to_threshold",1.06,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.92,"havlak.UnionFindNode.findSet",0.92,"havlak.HavlakLoopFinder$2.apply",0.88,"havlak.HavlakLoopFinder$1.apply",0.87,"jdk.internal.misc.Unsafe.allocateInstance",0.83,"som.Dictionary.atPut",0.75,"som.Set.<init>",0.62,"som.Vector.size",0.62
100_2_Richards_NoSlowdown.txt,100,2,Richards,NoSlowdown,"richards.Scheduler.schedule",19.53,"richards.TaskControlBlock.runTask",16.61,"richards.Scheduler$HandlerProcessFunction.apply",11.24,"richards.TaskState.isTaskHoldingOrWaiting",8.32,"richards.Scheduler$DeviceProcessFunction.apply",6.65,"richards.TaskControlBlock.addInputAndCheckPriority",3.80,"richards.Scheduler$IdleProcessFunction.apply",3.12,"richards.Scheduler.findTask",2.44,"richards.TaskState.isWaitingWithPacket",2.34,"richards.Scheduler$WorkerProcessFunction.apply",2.15,"richards.Packet.setLink",2.13,"richards.TaskControlBlock.getIdentity",2.10,"richards.IdleTaskDataRecord.setControl",1.96,"richards.RBObject.append",1.89,"richards.DeviceTaskDataRecord.setPending",1.84,"richards.HandlerTaskDataRecord.deviceIn",1.60,"richards.TaskControlBlock.getLink",1.40,"richards.Scheduler.queuePacket",1.35,"richards.TaskState.setTaskHolding",1.23,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.92
50_10_Sieve_NoSlowdown.txt,50,10,Sieve,NoSlowdown,"Sieve.sieve",89.84,"java.util.Arrays.fill",8.63,"Sieve.benchmark",0.97,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.18,"G1ParScanThreadState::trim_queue_to_threshold",0.03,"G1CardSet::reset_table_scanner",0.02,"void",0.02,"os::javaTimeNanos",0.01,"futex_hash_[k]",0.01,"HeapRegionManager::par_iterate",0.01,"__futex_abstimed_wait_common",0.01,"Method::mask_for",0.01,"G1CollectedHeap::prepare_for_mutator_after_young_collection",0.01,"WorkerDataArray<double>::uninitialized",0.01,"[vdso]",0.01,"void",0.01,"__memmove_sse2_unaligned_erms",0.01,"ThreadLocalAllocBuffer::fill",0.01,"java.util.ImmutableCollections$SetN.iterator",0.01,"java.lang.invoke.MethodHandles$Lookup.checkSymbolicClass",0.01
100_9_Json_Slowdown.txt,100,9,Json,Slowdown,"java.lang.String.equals",35.06,"java.lang.StringLatin1.toBytes",9.48,"json.JsonPureStringParser.read",8.21,"java.lang.String.valueOf",6.08,"json.JsonPureStringParser.subStringFromTo",4.26,"json.JsonPureStringParser.readStringInternal",2.85,"som.Vector.append",2.61,"som.Vector.<init>",2.19,"java.lang.String.isLatin1",2.18,"json.JsonPureStringParser.isWhiteSpace",2.18,"json.JsonPureStringParser.readValue",1.83,"java.lang.AbstractStringBuilder.<init>",1.74,"java.lang.AbstractStringBuilder.append",1.71,"json.JsonPureStringParser.isDigit",1.70,"java.lang.AbstractStringBuilder.ensureCapacityInternal",1.29,"json.JsonPureStringParser.endCapture",1.20,"java.lang.StringLatin1.charAt",1.11,"json.JsonPureStringParser.readChar",1.08,"java.lang.Object.clone",1.08,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",1.08
100_7_Permute_Slowdown.txt,100,7,Permute,Slowdown,"Permute.permute",69.50,"Permute.swap",30.08,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.30,"Interpreter",0.02,"exit_to_user_mode_loop_[k]",0.01,"_raw_spin_lock_[k]",0.01,"xfs_buf_lookup.constprop.0?[xfs]_[k]",0.01,"ConstantPool::uncached_klass_ref_index_at",0.01,"__list_del_entry_valid_[k]",0.01,"CodeInstaller::initialize_buffer",0.01,"__GI___qsort_r",0.01,"Permute.benchmark",0.01,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.01,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_NBody_Slowdown.txt,150,3,NBody,Slowdown,"nbody.NBodySystem.advance",60.50,"nbody.Body.setVX",8.05,"nbody.Body.getVX",3.93,"nbody.Body.getZ",3.60,"nbody.Body.setVY",3.59,"nbody.Body.getVZ",3.37,"nbody.Body.setVZ",3.00,"nbody.Body.getVY",2.64,"java.lang.Math.sqrt",2.63,"nbody.Body.getX",2.42,"NBody.innerBenchmarkLoop",2.36,"nbody.Body.getY",2.01,"nbody.Body.getMass",0.97,"nbody.Body.setZ",0.30,"nbody.Body.setX",0.27,"nbody.Body.setY",0.12,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.11,"do_user_addr_fault_[k]",0.01,"java.lang.String.getChars",0.01,"syscall_enter_from_user_mode_[k]",0.01
100_8_CD_Slowdown.txt,100,8,CD,Slowdown,"cd.RedBlackTree.treeInsert",20.51,"cd.CollisionDetector.isInVoxel",12.64,"cd.RedBlackTree.put",11.20,"cd.CallSign.compareTo",9.25,"cd.RedBlackTree.findNode",8.93,"cd.Vector2D.compareTo",4.77,"cd.CollisionDetector.recurse",2.65,"cd.RedBlackTree.treeMinimum",2.64,"som.Vector.append",2.50,"cd.RedBlackTree.forEach",2.33,"cd.RedBlackTree.leftRotate",2.25,"cd.Vector2D.compareNumbers",2.20,"cd.CollisionDetector.handleNewFrame",1.99,"cd.CollisionDetector.voxelHash",1.99,"som.Vector.<init>",1.73,"cd.RedBlackTree$Node.successor",1.70,"cd.Vector2D.plus",1.56,"cd.Vector2D.minus",1.16,"cd.CollisionDetector$RemoveAbsentAircraft.apply",1.10,"cd.CollisionDetector.putIntoMap",0.85
100_2_Havlak_Slowdown.txt,100,2,Havlak,Slowdown,"som.Vector.hasSome",33.72,"som.Vector.<init>",20.50,"havlak.HavlakLoopFinder.findLoops",6.06,"som.Vector.append",5.22,"havlak.UnionFindNode.initNode",3.66,"som.Vector.forEach",3.13,"havlak.HavlakLoopFinder$5.apply",2.26,"havlak.HavlakLoopFinder.stepD",2.20,"havlak.HavlakLoopFinder.doDFS",1.99,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.62,"som.Vector.at",1.23,"G1ParScanThreadState::trim_queue_to_threshold",1.00,"havlak.UnionFindNode.findSet",0.97,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.94,"jdk.internal.misc.Unsafe.allocateInstance",0.82,"havlak.HavlakLoopFinder$1.apply",0.82,"havlak.HavlakLoopFinder$2.apply",0.79,"som.Dictionary.atPut",0.78,"som.Vector.removeFirst",0.75,"som.Vector.size",0.71
100_3_Queens_Slowdown.txt,100,3,Queens,Slowdown,"Queens.getRowColumn",57.93,"Queens.placeQueen",23.94,"Queens.setRowColumn",15.97,"Queens.queens",0.96,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.51,"java.util.Arrays.fill",0.35,"G1ParScanThreadState::trim_queue_to_threshold",0.06,"clear_page_erms_[k]",0.03,"do_user_addr_fault_[k]",0.03,"Benchmark.innerBenchmarkLoop",0.03,"os::elapsedTime",0.01,"pthread_mutex_lock@@GLIBC_2.2.5",0.01,"Assembler::movsd",0.01,"charge_memcg_[k]",0.01,"jdk.internal.org.objectweb.asm.MethodWriter.visitVarInsn",0.01,"jdk.internal.org.objectweb.asm.SymbolTable.hash",0.01,"java.io.PrintStream.implWrite",0.01,"java.lang.invoke.LambdaForm$MH.0x00007f3800009400.invoke",0.01,"[no_Java_frame]",0.01,"next_uptodate_page_[k]",0.01
100_1_Havlak_Slowdown.txt,100,1,Havlak,Slowdown,"som.Vector.hasSome",33.94,"som.Vector.<init>",19.93,"havlak.HavlakLoopFinder.findLoops",6.46,"som.Vector.append",5.05,"havlak.UnionFindNode.initNode",3.75,"som.Vector.forEach",3.01,"havlak.HavlakLoopFinder$5.apply",2.21,"havlak.HavlakLoopFinder.stepD",1.94,"havlak.HavlakLoopFinder.doDFS",1.78,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.64,"som.Vector.at",1.28,"G1ParScanThreadState::trim_queue_to_threshold",1.08,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.93,"havlak.HavlakLoopFinder$1.apply",0.90,"havlak.HavlakLoopFinder$2.apply",0.90,"havlak.UnionFindNode.findSet",0.88,"jdk.internal.misc.Unsafe.allocateInstance",0.81,"som.Vector.size",0.81,"som.Vector.removeFirst",0.72,"som.Dictionary.at",0.65
50_10_Bounce_Slowdown.txt,50,10,Bounce,Slowdown,"Bounce$Ball.bounce",54.38,"Bounce.benchmark",34.77,"java.lang.Math.abs",4.39,"Bounce$Ball.<init>",2.42,"som.Random.next",1.60,"Bounce.lambda$benchmark$0",0.99,"java.util.Arrays.setAll",0.97,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.16,"G1ParScanThreadState::trim_queue_to_threshold",0.03,"__tls_get_addr",0.02,"void",0.02,"PeriodicTask::real_time_tick",0.01,"G1ParScanThreadState::steal_and_trim_queue",0.01,"exit_to_user_mode_loop_[k]",0.01,"blkcg_maybe_throttle_current_[k]",0.01,"G1Allocator::init_mutator_alloc_regions",0.01,"__new_sem_wait_slow64.constprop.0",0.01,"G1FromCardCache::clear",0.01,"java.lang.invoke.DirectMethodHandle.make",0.01,"clear_page_erms_[k]",0.01
100_8_Permute_NoSlowdown.txt,100,8,Permute,NoSlowdown,"Permute.permute",73.58,"Permute.swap",25.64,"/home/hb478/repos/graal-instrumentation/sdk/mxbuild/linux-amd64/GRAALVM_LIBGRAAL_JAVA21/graalvm-libgraal-openjdk-21.0.2+13.1/lib/libjvmcicompiler.so",0.57,"java.lang.String.checkBoundsBeginEnd",0.02,"java.lang.invoke.MemberName.<init>",0.02,"mt_find_[k]",0.02,"Interpreter",0.02,"copy_mc_enhanced_fast_string_[k]",0.02,"down_read_trylock_[k]",0.02,"InstanceKlass::protection_domain",0.02,"java.lang.Integer.stringSize",0.02,"CodeCache::find_blob",0.02,"Permute.verifyResult",0.02,"",0,"",0,"",0,"",0,"",0,"",0,"",0
