Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  94,118   99%  |              0  |    9,540  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  94,118   99%  |              0  |    9,540  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  94,118   99%  |              0  |    9,540  |
|  Run.runBenchmark()                                                                                                                                                   |  94,118   99%  |              0  |    9,540  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  94,048   99%  |              0  |    9,533  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  94,048   99%  |              9  |    9,533  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  59,717   63%  |          4,115  |    6,046  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  57,319   61%  |             29  |    5,840  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  56,958   60%  |          5,510  |    5,803  |
|  som.Set.add(Object)                                                                                                                                                  |  37,726   40%  |            118  |    3,798  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,539   39%  |          < 0.1  |    3,674  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,810   38%  |         35,241  |    3,603  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,033   37%  |              9  |    3,524  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  34,974   37%  |             29  |    3,518  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,963   37%  |            709  |    3,516  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,944   37%  |             69  |    3,515  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,493   37%  |              0  |    3,469  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,253   36%  |             29  |    3,445  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  18,808   20%  |             29  |    1,906  |
|  som.Vector.<init>(int)                                                                                                                                               |  13,709   15%  |         13,709  |    1,395  |
|  som.Vector.<init>()                                                                                                                                                  |  12,166   13%  |              0  |    1,239  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,641   12%  |              9  |    1,181  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,578   10%  |              0  |      973  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,336    9%  |             94  |      849  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   8,308    9%  |          2,301  |      835  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   7,978    8%  |            695  |      819  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   7,566    8%  |            177  |      770  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,388    8%  |          1,703  |      752  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,282    8%  |            437  |      749  |
|  som.Vector.append(Object)                                                                                                                                            |   6,572    7%  |          6,337  |      671  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   5,943    6%  |            914  |      611  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   5,070    5%  |          1,224  |      517  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,028    5%  |            859  |      516  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   4,602    5%  |            893  |      468  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   3,026    3%  |            787  |      315  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |   2,924    3%  |          2,924  |      289  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   2,924    3%  |            766  |      301  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |   2,710    3%  |          1,533  |      276  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   2,662    3%  |             19  |      269  |
