Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  37,387   99%  |              0  |    3,910  |
|  Run.runBenchmark()                                                                                                                                                   |  37,387   99%  |          < 0.1  |    3,910  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  37,380   99%  |              0  |    3,909  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  37,380   99%  |              0  |    3,909  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  37,327   99%  |              9  |    3,903  |
|  Json.benchmark()                                                                                                                                                     |  37,317   99%  |              0  |    3,902  |
|  json.JsonPureStringParser.parse()                                                                                                                                    |  37,317   99%  |              0  |    3,902  |
|  json.JsonPureStringParser.readObject()                                                                                                                               |  37,317   99%  |            159  |    3,902  |
|  json.JsonPureStringParser.readValue()                                                                                                                                |  37,317   99%  |            714  |    3,902  |
|  json.JsonPureStringParser.readArray()                                                                                                                                |  37,277   99%  |            234  |    3,898  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                       |  13,841   37%  |          1,155  |    1,447  |
|  java.lang.String.equals(Object) String.java                                                                                                                          |  11,841   31%  |         11,841  |    1,249  |
|  json.JsonPureStringParser.read()                                                                                                                                     |  11,048   29%  |          2,560  |    1,161  |
|  json.JsonPureStringParser.readString()                                                                                                                               |   9,235   25%  |             88  |      970  |
|  som.Vector.append(Object)                                                                                                                                            |   6,072   16%  |          6,039  |      635  |
|  json.JsonArray.add(JsonValue)                                                                                                                                        |   5,979   16%  |              0  |      625  |
|  java.lang.Character.toString(char) Character.java                                                                                                                    |   5,701   15%  |              0  |      600  |
|  java.lang.String.valueOf(char) String.java                                                                                                                           |   5,701   15%  |          2,241  |      600  |
|  json.JsonPureStringParser.readNumber()                                                                                                                               |   4,954   13%  |            149  |      517  |
|  json.JsonPureStringParser.readName()                                                                                                                                 |   4,771   13%  |             45  |      492  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                           |   4,721   13%  |            198  |      496  |
|  json.JsonPureStringParser.endCapture()                                                                                                                               |   4,578   12%  |            254  |      483  |
|  json.JsonPureStringParser.subStringFromTo(int, int)                                                                                                                  |   4,329   12%  |          1,044  |      457  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                           |   4,216   11%  |            179  |      441  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                             |   4,036   11%  |            840  |      422  |
|  java.lang.StringLatin1.toBytes(char) StringLatin1.java                                                                                                               |   3,459    9%  |          3,459  |      362  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                |   3,359    9%  |            298  |      349  |
