Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  100,517   99%  |              0  |   10,206  |
|  Run.runBenchmark()                                                                                                                                                   |  100,517   99%  |              0  |   10,206  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  100,507   99%  |              0  |   10,205  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  100,507   99%  |          < 0.1  |   10,205  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  100,427   99%  |              0  |   10,197  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  100,427   99%  |          < 0.1  |   10,197  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   63,911   64%  |             34  |    6,525  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   63,444   63%  |          5,195  |    6,477  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   60,971   61%  |          4,035  |    6,166  |
|  som.Set.add(Object)                                                                                                                                                  |   38,252   38%  |            191  |    3,859  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,367   36%  |          < 0.1  |    3,658  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   36,103   36%  |         35,477  |    3,637  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   35,452   35%  |             48  |    3,570  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   35,309   35%  |             49  |    3,554  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   35,259   35%  |             39  |    3,549  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   35,129   35%  |            567  |    3,534  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,832   35%  |              0  |    3,505  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,561   34%  |              9  |    3,477  |
