Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                        Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                              |  39,945  100%  |              0  |    4,211  |
|  Run.runBenchmark()                                                                                                                                  |  39,945  100%  |              0  |    4,211  |
|  Run.doRuns(Benchmark)                                                                                                                               |  39,935   99%  |              0  |    4,210  |
|  Run.measure(Benchmark, int)                                                                                                                         |  39,935   99%  |          < 0.1  |    4,210  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                   |  39,882   99%  |              0  |    4,204  |
|  Richards.benchmark()                                                                                                                                |  39,882   99%  |              0  |    4,204  |
|  richards.Scheduler.start()                                                                                                                          |  39,882   99%  |          < 0.1  |    4,204  |
|  richards.Scheduler.schedule()                                                                                                                       |  39,853   99%  |         12,126  |    4,201  |
|  richards.TaskControlBlock.runTask()                                                                                                                 |  24,163   60%  |          5,869  |    2,544  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                   |   8,411   21%  |          3,379  |      883  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                    |   4,669   12%  |          1,660  |      493  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                              |   4,067   10%  |            582  |      430  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                         |   2,788    7%  |          2,788  |      296  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                      |   2,548    6%  |          1,144  |      271  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                        |   1,982    5%  |          1,490  |      208  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                    |   1,318    3%  |            876  |      136  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                            |   1,037    3%  |          1,037  |      111  |
|  richards.RBObject.append(Packet, Packet)                                                                                                            |     972    2%  |            489  |      105  |
|  richards.Scheduler.findTask(int)                                                                                                                    |     940    2%  |            940  |       99  |
