Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                        Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                              |  38,711  100%  |              0  |    4,052  |
|  Run.runBenchmark()                                                                                                                                  |  38,711  100%  |              0  |    4,052  |
|  Run.doRuns(Benchmark)                                                                                                                               |  38,701   99%  |              0  |    4,051  |
|  Run.measure(Benchmark, int)                                                                                                                         |  38,701   99%  |          < 0.1  |    4,051  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                   |  38,668   99%  |              0  |    4,047  |
|  Richards.benchmark()                                                                                                                                |  38,668   99%  |              0  |    4,047  |
|  richards.Scheduler.schedule()                                                                                                                       |  38,668   99%  |         11,514  |    4,047  |
|  richards.Scheduler.start()                                                                                                                          |  38,668   99%  |              0  |    4,047  |
|  richards.TaskControlBlock.runTask()                                                                                                                 |  23,427   61%  |          6,115  |    2,453  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                   |   7,812   20%  |          3,114  |      816  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                    |   4,781   12%  |          2,048  |      504  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                              |   3,429    9%  |            309  |      359  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                         |   2,793    7%  |          2,793  |      294  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                      |   2,434    6%  |            929  |      251  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                        |   1,765    5%  |          1,170  |      184  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                    |   1,157    3%  |            814  |      125  |
|  richards.RBObject.append(Packet, Packet)                                                                                                            |   1,095    3%  |            424  |      112  |
|  richards.Packet.setLink(Packet)                                                                                                                     |     986    3%  |            986  |      102  |
|  richards.Scheduler.findTask(int)                                                                                                                    |     966    2%  |            966  |      100  |
|  richards.Scheduler.release(int)                                                                                                                     |     892    2%  |             69  |       92  |
|  richards.Scheduler.holdSelf()                                                                                                                       |     773    2%  |            612  |       79  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                  |     721    2%  |            457  |       73  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                            |     673    2%  |            673  |       72  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                    |     669    2%  |            669  |       72  |
|  richards.TaskControlBlock.getLink()                                                                                                                 |     665    2%  |            665  |       68  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                    |     598    2%  |            151  |       63  |
|  richards.HandlerTaskDataRecord.deviceIn(Packet)                                                                                                     |     476    1%  |            476  |       49  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                          |     473    1%  |            473  |       49  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                         |     460    1%  |            460  |       47  |
|  richards.TaskControlBlock.getIdentity()                                                                                                             |     428    1%  |            428  |       47  |
|  richards.Packet.getDatum()                                                                                                                          |     379    1%  |            379  |       37  |
|  richards.HandlerTaskDataRecord.deviceIn()                                                                                                           |     286    1%  |            286  |       30  |
|  richards.TaskState.running()                                                                                                                        |     269    1%  |            269  |       28  |
|  richards.Packet.getIdentity()                                                                                                                       |     227    1%  |            227  |       23  |
|  richards.Packet.setIdentity(int)                                                                                                                    |     213    1%  |            213  |       24  |
|  richards.TaskState.setPacketPending(boolean)                                                                                                        |     208    1%  |            208  |       21  |
|  richards.HandlerTaskDataRecord.workIn(Packet)                                                                                                       |     204    1%  |            204  |       23  |
|  richards.TaskState.packetPending()                                                                                                                  |     183    0%  |            183  |       19  |
|  richards.IdleTaskDataRecord.setCount(int)                                                                                                           |     150    0%  |            150  |       15  |
|  richards.Packet.setDatum(int)                                                                                                                       |     124    0%  |            124  |       14  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                          |      49    0%  |             49  |        5  |
|  Run.printResult(long, int)                                                                                                                          |      33    0%  |          < 0.1  |        4  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java                              |      22    0%  |              0  |        2  |
|  java.lang.invoke.LambdaForm.compileToBytecode() LambdaForm.java                                                                                     |      22    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                        |      22    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java           |      22    0%  |              0  |        2  |
|  java.lang.AbstractStringBuilder.append(String) AbstractStringBuilder.java                                                                           |      12    0%  |              0  |        1  |
|  java.lang.AbstractStringBuilder.ensureCapacityInternal(int) AbstractStringBuilder.java                                                              |      12    0%  |              0  |        1  |
|  java.lang.AbstractStringBuilder.newCapacity(int) AbstractStringBuilder.java                                                                         |      12    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.make(byte, Class, MemberName, Class) DirectMethodHandle.java                                                    |      12    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.make(MemberName) DirectMethodHandle.java                                                                        |      12    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.make(Class, MemberName) DirectMethodHandle.java                                                                 |      12    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.makePreparedLambdaForm(MethodType, int) DirectMethodHandle.java                                                 |      12    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MemberName, boolean) DirectMethodHandle.java                                                 |      12    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MethodType, int) DirectMethodHandle.java                                                     |      12    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MemberName) DirectMethodHandle.java                                                          |      12    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.addMethod() InvokerBytecodeGenerator.java                                                                 |      12    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCodeBytes() InvokerBytecodeGenerator.java                                               |      12    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.methodPrologue() InvokerBytecodeGenerator.java                                                            |      12    0%  |              0  |        1  |
|  java.lang.invoke.Invokers.basicInvoker() Invokers.java                                                                                              |      12    0%  |              0  |        1  |
|  java.lang.invoke.Invokers.callSiteForm(MethodType, boolean) Invokers.java                                                                           |      12    0%  |              0  |        1  |
|  java.lang.invoke.Invokers.linkToTargetMethod(MethodType) Invokers.java                                                                              |      12    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm$Name.<init>(MethodType, Object[]) LambdaForm.java                                                                       |      12    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm$NamedFunction.<init>(MethodType) LambdaForm.java                                                                        |      12    0%  |              0  |        1  |
|  java.lang.invoke.MethodType.toMethodDescriptorString() MethodType.java                                                                              |      12    0%  |              0  |        1  |
|  java.lang.StringBuilder.append(String) StringBuilder.java                                                                                           |      12    0%  |              0  |        1  |
|  jdk.internal.util.ArraysSupport.newLength(int, int, int) ArraysSupport.java                                                                         |      12    0%  |             12  |        1  |
|  sun.invoke.util.BytecodeDescriptor.unparseMethod(Class, Class[]) BytecodeDescriptor.java                                                            |      12    0%  |              0  |        1  |
|  sun.invoke.util.BytecodeDescriptor.unparseSig(Class, StringBuilder) BytecodeDescriptor.java                                                         |      12    0%  |              0  |        1  |
|  java.io.PrintStream.implWriteln(String) PrintStream.java                                                                                            |      10    0%  |          < 0.1  |        2  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                |      10    0%  |              0  |        2  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                |      10    0%  |              0  |        2  |
|  com.yourkit.probes.builtin.Files.writeOnEnter(FileOutputStream, int) a                                                                              |       9    0%  |              0  |        1  |
|  com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter(FileOutputStream, int) a                                           |       9    0%  |              0  |        1  |
|  com.yourkit.probes.Table.createRow(int) a                                                                                                           |       9    0%  |              0  |        1  |
|  com.yourkit.probes.Table.createRow() a                                                                                                              |       9    0%  |              9  |        1  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                      |       9    0%  |              0  |        1  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                |       9    0%  |              0  |        1  |
|  java.io.BufferedOutputStream.implFlush() BufferedOutputStream.java                                                                                  |       9    0%  |              0  |        1  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                              |       9    0%  |              0  |        1  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                    |       9    0%  |              0  |        1  |
|  java.io.PrintStream.implWrite(byte[], int, int) PrintStream.java                                                                                    |       9    0%  |              0  |        1  |
