Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  94,654   99%  |              0  |    9,603  |
|  Run.runBenchmark()                                                                                                                                                   |  94,654   99%  |              0  |    9,603  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  94,644   99%  |              0  |    9,602  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  94,644   99%  |              0  |    9,602  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  94,583   99%  |              0  |    9,596  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  94,583   99%  |          < 0.1  |    9,596  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  60,734   64%  |          4,347  |    6,137  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  57,942   61%  |             49  |    5,906  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  57,526   61%  |          5,040  |    5,864  |
|  som.Set.add(Object)                                                                                                                                                  |  38,251   40%  |            146  |    3,854  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,504   39%  |          < 0.1  |    3,676  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,844   38%  |         35,243  |    3,614  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  35,140   37%  |            795  |    3,538  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,033   37%  |             52  |    3,530  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  34,997   37%  |             59  |    3,525  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,937   37%  |             19  |    3,519  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,525   36%  |              0  |    3,479  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,344   36%  |             38  |    3,459  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  18,700   20%  |             10  |    1,910  |
|  som.Vector.<init>(int)                                                                                                                                               |  13,808   15%  |         13,808  |    1,413  |
|  som.Vector.<init>()                                                                                                                                                  |  12,133   13%  |              0  |    1,243  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  10,804   11%  |             29  |    1,104  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,685   10%  |              9  |      986  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   9,022   10%  |            799  |      913  |
