Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  101,113   99%  |              0  |   10,244  |
|  Run.runBenchmark()                                                                                                                                                   |  101,113   99%  |          < 0.1  |   10,244  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  101,103   99%  |              0  |   10,243  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  101,103   99%  |          < 0.1  |   10,243  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  101,023   99%  |              0  |   10,235  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  101,023   99%  |          < 0.1  |   10,235  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   64,563   64%  |             29  |    6,564  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   64,136   63%  |          5,386  |    6,519  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   60,626   60%  |          4,531  |    6,127  |
|  som.Set.add(Object)                                                                                                                                                  |   37,663   37%  |             59  |    3,794  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,376   36%  |              9  |    3,661  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   35,564   35%  |         35,127  |    3,579  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   35,036   35%  |            677  |    3,526  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   34,917   35%  |             29  |    3,515  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   34,906   34%  |              9  |    3,513  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   34,887   34%  |             29  |    3,512  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,458   34%  |              0  |    3,468  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,358   34%  |              9  |    3,458  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   21,392   21%  |              0  |    2,176  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   17,864   18%  |             29  |    1,819  |
