Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  101,535   99%  |              0  |   10,276  |
|  Run.runBenchmark()                                                                                                                                                   |  101,535   99%  |              0  |   10,275  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  101,525   99%  |              0  |   10,274  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  101,525   99%  |          < 0.1  |   10,274  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  101,468   99%  |              0  |   10,268  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  101,468   99%  |              9  |   10,268  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   65,025   64%  |             49  |    6,602  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   64,553   64%  |          4,992  |    6,554  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   61,545   61%  |          4,424  |    6,219  |
|  som.Set.add(Object)                                                                                                                                                  |   37,949   37%  |            137  |    3,821  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,305   36%  |              0  |    3,652  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   35,572   35%  |         35,153  |    3,579  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   34,993   34%  |            787  |    3,520  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   34,977   34%  |             98  |    3,518  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   34,917   34%  |             33  |    3,513  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   34,878   34%  |             69  |    3,508  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,458   34%  |              0  |    3,465  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,205   34%  |          < 0.1  |    3,440  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   21,458   21%  |              0  |    2,176  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   17,586   17%  |              9  |    1,773  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   13,979   14%  |          7,412  |    1,406  |
|  som.Vector.<init>(int)                                                                                                                                               |   13,539   13%  |         13,539  |    1,379  |
|  som.Vector.<init>()                                                                                                                                                  |   12,152   12%  |              0  |    1,237  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |    9,770   10%  |              0  |      990  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |    9,000    9%  |            805  |      916  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |    8,689    9%  |             59  |      881  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |    8,175    8%  |            392  |      833  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |    7,814    8%  |            246  |      793  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |    7,567    7%  |          1,724  |      768  |
|  som.Vector.append(Object)                                                                                                                                            |    7,067    7%  |          6,738  |      721  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |    6,453    6%  |            767  |      657  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |    5,685    6%  |          1,145  |      578  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |    5,191    5%  |          1,051  |      531  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |    4,506    4%  |          1,085  |      457  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |    3,451    3%  |          3,451  |      349  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |    3,197    3%  |            823  |      325  |
