Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  99,621   99%  |              0  |   10,123  |
|  Run.runBenchmark()                                                                                                                                                   |  99,621   99%  |          < 0.1  |   10,122  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  99,614   99%  |              0  |   10,121  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  99,614   99%  |              0  |   10,121  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  99,551   99%  |          < 0.1  |   10,115  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  99,543   99%  |              9  |   10,113  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  62,939   63%  |             30  |    6,434  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  62,530   63%  |          4,962  |    6,393  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  59,882   60%  |          4,056  |    6,065  |
|  som.Set.add(Object)                                                                                                                                                  |  37,881   38%  |            134  |    3,815  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,428   37%  |              9  |    3,662  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,775   36%  |         35,199  |    3,598  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  35,209   35%  |             58  |    3,541  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,169   35%  |             29  |    3,536  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  35,150   35%  |             49  |    3,535  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,966   35%  |            603  |    3,515  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,611   35%  |              0  |    3,479  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,363   34%  |             29  |    3,454  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  20,747   21%  |              9  |    2,122  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  16,866   17%  |             29  |    1,735  |
|  som.Vector.<init>(int)                                                                                                                                               |  14,258   14%  |         14,258  |    1,451  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |  13,315   13%  |          7,568  |    1,365  |
|  som.Vector.<init>()                                                                                                                                                  |  12,589   13%  |              0  |    1,281  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,589   10%  |              9  |      974  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,397    8%  |             89  |      854  |
