Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  93,815  100%  |              0  |    9,675  |
|  Run.runBenchmark()                                                                                                                                 |  93,815  100%  |          < 0.1  |    9,675  |
|  Run.doRuns(Benchmark)                                                                                                                              |  93,805   99%  |              0  |    9,674  |
|  Run.measure(Benchmark, int)                                                                                                                        |  93,805   99%  |          < 0.1  |    9,674  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                  |  93,759   99%  |              9  |    9,669  |
|  List.benchmark()                                                                                                                                   |  93,749   99%  |             49  |    9,668  |
|  List.tail(List$Element, List$Element, List$Element)                                                                                                |  93,093   99%  |          8,386  |    9,602  |
|  List.isShorterThan(List$Element, List$Element)                                                                                                     |  82,370   88%  |         46,378  |    8,500  |
|  List$Element.getNext()                                                                                                                             |  38,328   41%  |         38,328  |    3,962  |
|  List.makeList(int)                                                                                                                                 |     557    1%  |            457  |       56  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                        |      99    0%  |             99  |       10  |
|  List$Element.length()                                                                                                                              |      48    0%  |             48  |        5  |
|  Run.printResult(long, int)                                                                                                                         |      45    0%  |              0  |        5  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                     |      39    0%  |              0  |        4  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                               |      39    0%  |              0  |        4  |
|  java.io.BufferedOutputStream.implFlush() BufferedOutputStream.java                                                                                 |      39    0%  |              0  |        4  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                             |      39    0%  |              9  |        4  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                   |      39    0%  |              0  |        4  |
|  java.io.PrintStream.implWrite(byte[], int, int) PrintStream.java                                                                                   |      39    0%  |              0  |        4  |
|  java.io.PrintStream.implWriteln(String) PrintStream.java                                                                                           |      39    0%  |              0  |        4  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                               |      39    0%  |              0  |        4  |
