Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  95,744   99%  |              0  |    9,691  |
|  Run.runBenchmark()                                                                                                                                                   |  95,744   99%  |              0  |    9,691  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  95,735   99%  |              0  |    9,690  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  95,735   99%  |              9  |    9,690  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  95,666   99%  |              0  |    9,683  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  95,666   99%  |          < 0.1  |    9,683  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  61,079   64%  |          4,446  |    6,168  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  59,189   62%  |             29  |    6,013  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  58,773   61%  |          5,402  |    5,970  |
|  som.Set.add(Object)                                                                                                                                                  |  37,913   40%  |            159  |    3,816  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,325   38%  |              9  |    3,653  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,595   37%  |         35,195  |    3,582  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  34,986   37%  |             30  |    3,521  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,932   36%  |            644  |    3,514  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  34,914   36%  |             38  |    3,514  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,875   36%  |             19  |    3,510  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,489   36%  |              0  |    3,471  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,288   36%  |             27  |    3,449  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,719   21%  |             14  |    1,991  |
|  som.Vector.<init>(int)                                                                                                                                               |  14,150   15%  |         14,150  |    1,438  |
|  som.Vector.<init>()                                                                                                                                                  |  12,483   13%  |              0  |    1,271  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,446   12%  |          < 0.1  |    1,166  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,967   10%  |              0  |    1,012  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,921    9%  |            119  |      905  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,168    9%  |            716  |      828  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   8,021    8%  |            264  |      815  |
