Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                              Method                                                                              |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                          |  41,567   99%  |              0  |    4,328  |
|  Run.runBenchmark()                                                                                                                                              |  41,567   99%  |          < 0.1  |    4,328  |
|  Run.doRuns(Benchmark)                                                                                                                                           |  41,557   99%  |              0  |    4,327  |
|  Run.measure(Benchmark, int)                                                                                                                                     |  41,557   99%  |          < 0.1  |    4,327  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                               |  41,533   99%  |              0  |    4,324  |
|  Richards.benchmark()                                                                                                                                            |  41,533   99%  |              0  |    4,324  |
|  richards.Scheduler.start()                                                                                                                                      |  41,533   99%  |              9  |    4,324  |
|  richards.Scheduler.schedule()                                                                                                                                   |  41,491   99%  |         14,639  |    4,319  |
|  richards.TaskControlBlock.runTask()                                                                                                                             |  22,979   55%  |          5,653  |    2,386  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                               |   8,022   19%  |          3,350  |      828  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                                |   4,613   11%  |          2,050  |      484  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                          |   3,884    9%  |            414  |      408  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                     |   3,058    7%  |          3,058  |      322  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                                  |   2,055    5%  |          1,071  |      214  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                    |   1,844    4%  |          1,263  |      195  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                                        |   1,267    3%  |          1,267  |      134  |
|  richards.Packet.setLink(Packet)                                                                                                                                 |   1,116    3%  |          1,116  |      115  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                                |   1,067    3%  |            758  |      114  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                        |   1,002    2%  |            343  |      104  |
|  richards.Scheduler.findTask(int)                                                                                                                                |     905    2%  |            905  |       94  |
|  richards.Scheduler.release(int)                                                                                                                                 |     744    2%  |             29  |       77  |
|  richards.TaskControlBlock.getLink()                                                                                                                             |     642    2%  |            642  |       66  |
