Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                         Method                                                                         |   Time (ms)    |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                |  38,583  100%  |              0  |    4,015  |
|  Run.doRuns(Benchmark)                                                                                                                                 |  38,583  100%  |              0  |    4,014  |
|  Run.measure(Benchmark, int)                                                                                                                           |  38,583  100%  |              0  |    4,014  |
|  Run.runBenchmark()                                                                                                                                    |  38,583  100%  |              0  |    4,014  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                     |  38,539   99%  |              0  |    4,009  |
|  Richards.benchmark()                                                                                                                                  |  38,539   99%  |              9  |    4,009  |
|  richards.Scheduler.start()                                                                                                                            |  38,524   99%  |          < 0.1  |    4,007  |
|  richards.Scheduler.schedule()                                                                                                                         |  38,482   99%  |          6,487  |    4,002  |
|  richards.TaskControlBlock.runTask()                                                                                                                   |  22,824   59%  |          5,990  |    2,381  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                           |   8,184   21%  |          8,184  |      847  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                     |   7,783   20%  |          3,188  |      816  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                      |   4,176   11%  |          1,658  |      437  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                |   3,403    9%  |            551  |      355  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                        |   2,519    7%  |          1,032  |      262  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                          |   1,597    4%  |            964  |      166  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                      |   1,301    3%  |            760  |      137  |
|  richards.RBObject.append(Packet, Packet)                                                                                                              |   1,178    3%  |            526  |      124  |
|  richards.Packet.setLink(Packet)                                                                                                                       |     899    2%  |            899  |       96  |
|  richards.Scheduler.findTask(int)                                                                                                                      |     888    2%  |            888  |       93  |
|  richards.Scheduler.release(int)                                                                                                                       |     862    2%  |             69  |       91  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                      |     751    2%  |            751  |       78  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                              |     735    2%  |            735  |       80  |
|  richards.TaskControlBlock.getLink()                                                                                                                   |     718    2%  |            718  |       78  |
|  richards.Scheduler.holdSelf()                                                                                                                         |     689    2%  |            589  |       73  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                    |     650    2%  |            359  |       67  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                      |     579    2%  |            175  |       61  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                            |     538    1%  |            538  |       56  |
|  richards.HandlerTaskDataRecord.deviceIn(Packet)                                                                                                       |     462    1%  |            462  |       49  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                           |     434    1%  |            434  |       43  |
|  richards.TaskControlBlock.getIdentity()                                                                                                               |     367    1%  |            367  |       37  |
|  richards.Packet.getDatum()                                                                                                                            |     331    1%  |            331  |       34  |
|  richards.HandlerTaskDataRecord.deviceIn()                                                                                                             |     309    1%  |            309  |       31  |
|  richards.Packet.getIdentity()                                                                                                                         |     239    1%  |            239  |       24  |
|  richards.TaskState.running()                                                                                                                          |     219    1%  |            219  |       23  |
|  richards.IdleTaskDataRecord.setCount(int)                                                                                                             |     189    0%  |            189  |       19  |
|  richards.Packet.setDatum(int)                                                                                                                         |     154    0%  |            154  |       16  |
|  richards.Packet.setIdentity(int)                                                                                                                      |     149    0%  |            149  |       16  |
|  richards.TaskState.setPacketPending(boolean)                                                                                                          |     147    0%  |            147  |       15  |
|  richards.HandlerTaskDataRecord.workIn(Packet)                                                                                                         |     134    0%  |            134  |       16  |
|  richards.TaskState.packetPending()                                                                                                                    |      96    0%  |             96  |       11  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                            |      79    0%  |             79  |        8  |
|  richards.WorkerTaskDataRecord.getCount()                                                                                                              |      49    0%  |             49  |        5  |
|  Run.printResult(long, int)                                                                                                                            |      43    0%  |          < 0.1  |        5  |
|  java.lang.invoke.LambdaForm$MH.0x0000000800149800.invoke(Object, Object, int, long) LambdaForm$MH                                                     |      19    0%  |              9  |        2  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014a400.invoke(Object, Object, int, long) LambdaForm$MH                                                     |      19    0%  |              0  |        2  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014ac00.linkToTargetMethod(Object, int, long, Object) LambdaForm$MH                                         |      19    0%  |              0  |        2  |
|  richards.Packet.getLink()                                                                                                                             |      18    0%  |             18  |        2  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                      |      18    0%  |              0  |        2  |
|  java.io.PrintStream.implWriteln(String) PrintStream.java                                                                                              |      18    0%  |              0  |        2  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                  |      18    0%  |              0  |        2  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                  |      18    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                             |      18    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                         |      18    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.lockedFlushBuffer() StreamEncoder.java                                                                                       |      18    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                              |      18    0%  |              8  |        2  |
|  richards.Scheduler.createWorker(int, int, Packet, TaskState)                                                                                          |      16    0%  |          < 0.1  |        2  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                     |      14    0%  |              9  |        2  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.reinvoke_L(Object, long, long) DelegatingMethodHandle$Holder                                           |       9    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, long, long) DirectMethodHandle$Holder                                                 |       9    0%  |              0  |        1  |
|  java.lang.StringConcatHelper.mix(long, long) StringConcatHelper.java                                                                                  |       9    0%  |              9  |        1  |
|  richards.HandlerTaskDataRecord.workIn()                                                                                                               |       9    0%  |              9  |        1  |
|  richards.Scheduler.createTask(int, int, Packet, TaskState, ProcessFunction, RBObject)                                                                 |       9    0%  |              9  |        1  |
|  richards.WorkerTaskDataRecord.setCount(int)                                                                                                           |       9    0%  |              9  |        1  |
|  com.yourkit.probes.builtin.Processes$FileOutputStream_write_arrayRange_Probe.onEnter(FileOutputStream, int) a                                         |       9    0%  |              0  |        1  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                        |       9    0%  |              0  |        1  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                  |       9    0%  |              0  |        1  |
|  java.io.BufferedOutputStream.implFlush() BufferedOutputStream.java                                                                                    |       9    0%  |              0  |        1  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                |       9    0%  |              0  |        1  |
|  java.io.PrintStream.implWrite(byte[], int, int) PrintStream.java                                                                                      |       9    0%  |              0  |        1  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                          |       9    0%  |              0  |        1  |
