Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  37,437   99%  |              0  |    3,946  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  37,437   99%  |              0  |    3,946  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  37,437   99%  |          < 0.1  |    3,946  |
|  Run.runBenchmark()                                                                                                                                                   |  37,437   99%  |              0  |    3,946  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  37,392   99%  |              4  |    3,941  |
|  Json.benchmark()                                                                                                                                                     |  37,362   99%  |              9  |    3,937  |
|  json.JsonPureStringParser.parse()                                                                                                                                    |  37,342   99%  |              0  |    3,935  |
|  json.JsonPureStringParser.readObject()                                                                                                                               |  37,342   99%  |            129  |    3,935  |
|  json.JsonPureStringParser.readValue()                                                                                                                                |  37,342   99%  |            764  |    3,935  |
|  json.JsonPureStringParser.readArray()                                                                                                                                |  37,280   99%  |            235  |    3,928  |
|  java.lang.String.equals(Object) String.java                                                                                                                          |  14,826   39%  |         14,826  |    1,557  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                       |  13,353   35%  |            977  |    1,412  |
|  json.JsonPureStringParser.read()                                                                                                                                     |  11,244   30%  |          2,460  |    1,188  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                           |  10,340   27%  |            158  |    1,081  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                             |  10,182   27%  |          3,617  |    1,065  |
|  json.JsonPureStringParser.readString()                                                                                                                               |   8,821   23%  |             79  |      932  |
|  java.lang.Character.toString(char) Character.java                                                                                                                    |   5,616   15%  |              0  |      597  |
|  java.lang.String.valueOf(char) String.java                                                                                                                           |   5,616   15%  |          2,403  |      597  |
|  json.JsonPureStringParser.readName()                                                                                                                                 |   4,748   13%  |             49  |      502  |
|  json.JsonPureStringParser.readNumber()                                                                                                                               |   4,654   12%  |            143  |      497  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                           |   4,644   12%  |            179  |      495  |
|  json.JsonPureStringParser.endCapture()                                                                                                                               |   4,441   12%  |            212  |      476  |
|  json.JsonPureStringParser.subStringFromTo(int, int)                                                                                                                  |   4,228   11%  |            899  |      454  |
|  java.lang.StringLatin1.toBytes(char) StringLatin1.java                                                                                                               |   3,213    9%  |          3,213  |      339  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                |   3,100    8%  |            328  |      329  |
|  json.JsonPureStringParser.isDigit()                                                                                                                                  |   1,990    5%  |            240  |      213  |
|  json.JsonPureStringParser.readNull()                                                                                                                                 |   1,448    4%  |            119  |      154  |
|  java.lang.AbstractStringBuilder.append(char) AbstractStringBuilder.java                                                                                              |   1,216    3%  |            799  |      131  |
|  java.lang.StringBuilder.append(char) StringBuilder.java                                                                                                              |   1,216    3%  |              0  |      131  |
|  java.lang.String.charAt(int) String.java                                                                                                                             |   1,188    3%  |          < 0.1  |      126  |
|  json.JsonPureStringParser.readRequiredChar(String)                                                                                                                   |   1,062    3%  |             18  |      114  |
|  java.lang.StringBuilder.toString() StringBuilder.java                                                                                                                |     956    3%  |            581  |      103  |
|  som.Vector.append(Object)                                                                                                                                            |     900    2%  |            847  |       93  |
|  json.JsonArray.add(JsonValue)                                                                                                                                        |     705    2%  |              0  |       73  |
|  java.lang.String.isLatin1() String.java                                                                                                                              |     690    2%  |            690  |       72  |
|  java.lang.StringLatin1.charAt(byte[], int) StringLatin1.java                                                                                                         |     602    2%  |            338  |       65  |
|  java.lang.String.hashCode() String.java                                                                                                                              |     516    1%  |            347  |       54  |
|  som.Vector.<init>(int)                                                                                                                                               |     498    1%  |            498  |       51  |
|  som.Vector.<init>()                                                                                                                                                  |     498    1%  |              0  |       51  |
|  java.lang.AbstractStringBuilder.<init>(int) AbstractStringBuilder.java                                                                                               |     481    1%  |            481  |       54  |
|  java.lang.StringBuilder.<init>(int) StringBuilder.java                                                                                                               |     481    1%  |              0  |       54  |
|  json.JsonArray.<init>()                                                                                                                                              |     388    1%  |             79  |       40  |
|  java.lang.String.<init>(AbstractStringBuilder, Void) String.java                                                                                                     |     374    1%  |             10  |       42  |
|  java.lang.String.<init>(StringBuilder) String.java                                                                                                                   |     374    1%  |              0  |       42  |
|  json.JsonObject.<init>()                                                                                                                                             |     325    1%  |             70  |       33  |
|  java.lang.Object.clone() Object.java (native)                                                                                                                        |     297    1%  |            297  |       33  |
|  java.util.Arrays.copyOfRange(byte[], int, int) Arrays.java                                                                                                           |     297    1%  |              0  |       33  |
|  java.lang.String.checkIndex(int, int) String.java                                                                                                                    |     264    1%  |              0  |       28  |
|  jdk.internal.util.Preconditions.checkIndex(int, int, BiFunction) Preconditions.java                                                                                  |     264    1%  |            264  |       28  |
|  json.JsonObject.add(String, JsonValue)                                                                                                                               |     245    1%  |              0  |       25  |
|  java.lang.AbstractStringBuilder.ensureCapacityInternal(int) AbstractStringBuilder.java                                                                               |     235    1%  |            235  |       25  |
|  java.lang.AbstractStringBuilder.isLatin1() AbstractStringBuilder.java                                                                                                |     232    1%  |            232  |       25  |
|  java.lang.String.length() String.java                                                                                                                                |     182    0%  |            143  |       18  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                          |     178    0%  |          < 0.1  |        6  |
|  json.JsonPureStringParser.readExponent()                                                                                                                             |     174    0%  |              0  |       18  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                  |     157    0%  |              0  |        5  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java  |     157    0%  |              0  |        5  |
|  com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java                                                                          |     157    0%  |              0  |        5  |
|  com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java                                                                     |     157    0%  |              0  |        5  |
|  sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                           |     135    0%  |              0  |        4  |
|  json.JsonPureStringParser.readFraction()                                                                                                                             |     134    0%  |              0  |       14  |
|  javax.management.openmbean.TabularDataSupport.<init>(TabularType) TabularDataSupport.java                                                                            |      80    0%  |              0  |        1  |
|  javax.management.openmbean.TabularDataSupport.<init>(TabularType, int, float) TabularDataSupport.java                                                                |      80    0%  |             80  |        1  |
|  json.JsonPureStringParser.startCapture()                                                                                                                             |      77    0%  |             77  |        9  |
|  json.JsonObject$HashIndexTable.<init>()                                                                                                                              |      66    0%  |             66  |        7  |
|  java.lang.StringLatin1.hashCode(byte[]) StringLatin1.java                                                                                                            |      64    0%  |             64  |        7  |
|  json.JsonPureStringParser.readTrue()                                                                                                                                 |      61    0%  |             15  |        7  |
|  javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java                                                  |      54    0%  |              0  |        3  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |      52    0%  |              0  |        6  |
|  java.util.Arrays.copyOf(Object[], int, Class) Arrays.java                                                                                                            |      52    0%  |             52  |        6  |
|  json.JsonObject$HashIndexTable.add(String, int)                                                                                                                      |      49    0%  |             29  |        5  |
|  Run.printResult(long, int)                                                                                                                                           |      44    0%  |          < 0.1  |        5  |
|  java.lang.String.coder() String.java                                                                                                                                 |      38    0%  |             38  |        4  |
|  javax.management.openmbean.CompositeDataSupport.makeMap(String[], Object[]) CompositeDataSupport.java                                                                |      31    0%  |             31  |        2  |
|  sun.management.MappedMXBeanType$CompositeDataMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                 |      31    0%  |              0  |        2  |
|  sun.management.MemoryUsageCompositeData.getCompositeData() MemoryUsageCompositeData.java                                                                             |      31    0%  |              0  |        2  |
|  sun.management.MemoryUsageCompositeData.toCompositeData(MemoryUsage) MemoryUsageCompositeData.java                                                                   |      31    0%  |              0  |        2  |
|  Json.verifyResult(Object)                                                                                                                                            |      24    0%  |              9  |        3  |
|  javax.management.openmbean.CompositeDataSupport.get(String) CompositeDataSupport.java                                                                                |      23    0%  |             23  |        1  |
|  javax.management.openmbean.CompositeDataSupport.getAll(String[]) CompositeDataSupport.java                                                                           |      23    0%  |              0  |        1  |
|  javax.management.openmbean.TabularDataSupport.checkValueAndIndex(CompositeData) TabularDataSupport.java                                                              |      23    0%  |              0  |        1  |
|  javax.management.openmbean.TabularDataSupport.internalCalculateIndex(CompositeData) TabularDataSupport.java                                                          |      23    0%  |              0  |        1  |
|  javax.management.openmbean.TabularDataSupport.internalPut(CompositeData) TabularDataSupport.java                                                                     |      23    0%  |              0  |        1  |
|  javax.management.openmbean.TabularDataSupport.put(CompositeData) TabularDataSupport.java                                                                             |      23    0%  |              0  |        1  |
|  java.util.Collections$UnmodifiableCollection.iterator() Collections.java                                                                                             |      22    0%  |              0  |        1  |
|  java.util.Collections$UnmodifiableCollection$1.<init>(Collections$UnmodifiableCollection) Collections.java                                                           |      22    0%  |              0  |        1  |
|  java.util.TreeMap.getFirstEntry() TreeMap.java                                                                                                                       |      22    0%  |             22  |        1  |
|  java.util.TreeMap.keyIterator() TreeMap.java                                                                                                                         |      22    0%  |              0  |        1  |
|  java.util.TreeMap$KeySet.iterator() TreeMap.java                                                                                                                     |      22    0%  |              0  |        1  |
|  javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java                                                           |      22    0%  |              0  |        1  |
|  javax.management.openmbean.CompositeType.isAssignableFrom(OpenType) CompositeType.java                                                                               |      22    0%  |              0  |        1  |
|  javax.management.openmbean.TabularType.isAssignableFrom(OpenType) TabularType.java                                                                                   |      22    0%  |              0  |        1  |
|  javax.management.openmbean.TabularType.isValue(Object) TabularType.java                                                                                              |      22    0%  |              0  |        1  |
|  com.sun.management.GarbageCollectionNotificationInfo.<init>(CompositeData) GarbageCollectionNotificationInfo.java                                                    |      20    0%  |              0  |        1  |
|  com.sun.management.GarbageCollectionNotificationInfo.from(CompositeData) GarbageCollectionNotificationInfo.java                                                      |      20    0%  |              0  |        1  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.validateCompositeData(CompositeData) GarbageCollectionNotifInfoCompositeData.java                |      20    0%  |              0  |        1  |
|  com.yourkit.am.av.invoke(Object, Object[]) a                                                                                                                         |      20    0%  |              0  |        1  |
|  com.yourkit.probes.GcPauseCounter$GcListener.handleNotification(Notification, Object) a                                                                              |      20    0%  |              0  |        1  |
|  com.yourkit.probes.ReflectionUtilImpl.callMethod1(Class, Object, String, Object, CallStatus) a                                                                       |      20    0%  |              0  |        1  |
|  com.yourkit.runtime.JniMethod.callObjectMethodImpl(Class, Object, long, long, Object[], long[]) a                                                                    |      20    0%  |              0  |        1  |
|  java.util.stream.AbstractPipeline.copyInto(Sink, Spliterator) AbstractPipeline.java                                                                                  |      20    0%  |             20  |        1  |
|  java.util.stream.AbstractPipeline.copyIntoWithCancel(Sink, Spliterator) AbstractPipeline.java                                                                        |      20    0%  |              0  |        1  |
|  java.util.stream.AbstractPipeline.evaluate(TerminalOp) AbstractPipeline.java                                                                                         |      20    0%  |              0  |        1  |
