Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  95,521   99%  |              0  |    9,700  |
|  Run.runBenchmark()                                                                                                                                                   |  95,521   99%  |          < 0.1  |    9,700  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  95,511   99%  |              0  |    9,698  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  95,511   99%  |          < 0.1  |    9,698  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  95,459   99%  |              0  |    9,693  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  95,459   99%  |          < 0.1  |    9,693  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  61,201   64%  |          4,719  |    6,194  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  58,981   62%  |             29  |    6,022  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  58,650   61%  |          5,028  |    5,988  |
|  som.Set.add(Object)                                                                                                                                                  |  38,148   40%  |             69  |    3,842  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,294   38%  |          < 0.1  |    3,652  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,754   37%  |         35,313  |    3,600  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,167   37%  |              9  |    3,540  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  35,089   37%  |             39  |    3,531  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  35,076   37%  |            618  |    3,530  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  35,049   37%  |             28  |    3,527  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,648   36%  |              0  |    3,487  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,458   36%  |             19  |    3,468  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,430   20%  |             10  |    1,989  |
|  som.Vector.<init>(int)                                                                                                                                               |  13,469   14%  |         13,469  |    1,374  |
|  som.Vector.<init>()                                                                                                                                                  |  12,128   13%  |              0  |    1,237  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,649   12%  |          < 0.1  |    1,192  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |  10,040   11%  |              9  |    1,022  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   9,103   10%  |            123  |      928  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,909    9%  |            828  |      913  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   8,569    9%  |          2,316  |      875  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   8,061    8%  |            393  |      828  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   8,008    8%  |            208  |      816  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,799    8%  |          1,588  |      794  |
|  som.Vector.append(Object)                                                                                                                                            |   7,343    8%  |          7,072  |      744  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   6,460    7%  |            885  |      662  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   5,661    6%  |          1,213  |      577  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,575    6%  |          1,063  |      572  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   5,015    5%  |            867  |      511  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |   3,476    4%  |          3,476  |      356  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   2,785    3%  |            704  |      285  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   2,755    3%  |             86  |      280  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |   2,723    3%  |          1,754  |      278  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   2,592    3%  |            796  |      265  |
|  som.Vector.at(int)                                                                                                                                                   |   2,542    3%  |          2,542  |      257  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |   2,273    2%  |            107  |      229  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |   2,166    2%  |             63  |      218  |
|  som.Set.<init>()                                                                                                                                                     |   2,126    2%  |              0  |      216  |
|  som.Set.<init>(int)                                                                                                                                                  |   2,126    2%  |            794  |      216  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   2,110    2%  |            168  |      211  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |   2,081    2%  |             23  |      214  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |   1,803    2%  |            292  |      181  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |   1,510    2%  |            169  |      151  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,359    1%  |            385  |      136  |
|  som.Vector.size()                                                                                                                                                    |   1,250    1%  |          1,250  |      128  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |   1,128    1%  |              0  |      113  |
