Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                        Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                              |  39,486  100%  |              0  |    4,138  |
|  Run.runBenchmark()                                                                                                                                  |  39,486  100%  |              0  |    4,138  |
|  Run.doRuns(Benchmark)                                                                                                                               |  39,476   99%  |              0  |    4,137  |
|  Run.measure(Benchmark, int)                                                                                                                         |  39,476   99%  |              0  |    4,137  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                   |  39,447   99%  |              0  |    4,133  |
|  Richards.benchmark()                                                                                                                                |  39,447   99%  |              0  |    4,133  |
|  richards.Scheduler.start()                                                                                                                          |  39,447   99%  |              9  |    4,133  |
|  richards.Scheduler.schedule()                                                                                                                       |  39,407   99%  |         11,448  |    4,129  |
|  richards.TaskControlBlock.runTask()                                                                                                                 |  23,898   61%  |          6,691  |    2,500  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                   |   7,738   20%  |          3,031  |      810  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                    |   4,480   11%  |          1,872  |      476  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                              |   3,723    9%  |            448  |      395  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                         |   2,959    7%  |          2,959  |      310  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                      |   2,638    7%  |          1,051  |      275  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                        |   1,817    5%  |          1,273  |      191  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                    |   1,178    3%  |            823  |      118  |
|  richards.RBObject.append(Packet, Packet)                                                                                                            |   1,115    3%  |            468  |      115  |
|  richards.Packet.setLink(Packet)                                                                                                                     |     994    3%  |            994  |      106  |
|  richards.Scheduler.findTask(int)                                                                                                                    |     905    2%  |            905  |       94  |
|  richards.Scheduler.release(int)                                                                                                                     |     840    2%  |             69  |       86  |
|  richards.TaskControlBlock.getLink()                                                                                                                 |     807    2%  |            807  |       82  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                            |     787    2%  |            787  |       82  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                    |     751    2%  |            751  |       79  |
