Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  39,947  100%  |              0  |    4,218  |
|  Run.runBenchmark()                                                                                                                                                   |  39,947  100%  |          < 0.1  |    4,218  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  39,937   99%  |              0  |    4,217  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  39,937   99%  |          < 0.1  |    4,217  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  39,917   99%  |              0  |    4,215  |
|  Richards.benchmark()                                                                                                                                                 |  39,917   99%  |              0  |    4,215  |
|  richards.Scheduler.start()                                                                                                                                           |  39,917   99%  |          < 0.1  |    4,215  |
|  richards.Scheduler.schedule()                                                                                                                                        |  39,884   99%  |         11,609  |    4,211  |
|  richards.TaskControlBlock.runTask()                                                                                                                                  |  24,905   62%  |          6,174  |    2,628  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                                    |   8,717   22%  |          3,394  |      919  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                                     |   4,678   12%  |          1,735  |      492  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                               |   4,172   10%  |            476  |      436  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                                       |   2,738    7%  |          1,244  |      289  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                          |   2,716    7%  |          2,716  |      289  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                         |   2,114    5%  |          1,267  |      218  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                             |   1,311    3%  |            663  |      132  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                                     |   1,224    3%  |            830  |      128  |
|  richards.Packet.setLink(Packet)                                                                                                                                      |   1,073    3%  |          1,073  |      113  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                                             |   1,040    3%  |          1,040  |      112  |
|  richards.Scheduler.findTask(int)                                                                                                                                     |     978    2%  |            978  |      104  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                                     |     904    2%  |            904  |       95  |
|  richards.Scheduler.release(int)                                                                                                                                      |     796    2%  |             79  |       82  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                                   |     654    2%  |            374  |       70  |
|  richards.Scheduler.holdSelf()                                                                                                                                        |     646    2%  |            489  |       67  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                                          |     584    1%  |            584  |       61  |
