Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  40,754  100%  |              0  |    4,231  |
|  Run.doRuns(Benchmark)                                                                                                                              |  40,754  100%  |              0  |    4,230  |
|  Run.measure(Benchmark, int)                                                                                                                        |  40,754  100%  |          < 0.1  |    4,230  |
|  Run.runBenchmark()                                                                                                                                 |  40,754  100%  |              0  |    4,231  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                  |  40,724   99%  |              0  |    4,227  |
|  Richards.benchmark()                                                                                                                               |  40,724   99%  |              0  |    4,227  |
|  richards.Scheduler.start()                                                                                                                         |  40,724   99%  |          < 0.1  |    4,227  |
|  richards.Scheduler.schedule()                                                                                                                      |  40,684   99%  |         12,378  |    4,223  |
|  richards.TaskControlBlock.runTask()                                                                                                                |  24,566   60%  |          6,807  |    2,553  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                  |   8,304   20%  |          3,211  |      867  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                   |   4,519   11%  |          1,717  |      470  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                             |   3,854    9%  |            521  |      399  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                        |   2,951    7%  |          2,951  |      302  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                     |   2,448    6%  |          1,086  |      253  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                       |   1,787    4%  |          1,256  |      183  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                           |   1,171    3%  |          1,171  |      120  |
|  richards.Scheduler.findTask(int)                                                                                                                   |   1,121    3%  |          1,121  |      119  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                   |   1,053    3%  |            707  |      106  |
|  richards.RBObject.append(Packet, Packet)                                                                                                           |   1,046    3%  |            514  |      113  |
