Method list (CPU)

+---------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                         Method                                                                          |   Time (ms)    |  Own Time (ms)  |  Samples  |
+---------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                 |  38,615  100%  |              0  |    4,025  |
|  Run.runBenchmark()                                                                                                                                     |  38,615  100%  |              0  |    4,024  |
|  Run.doRuns(Benchmark)                                                                                                                                  |  38,605   99%  |              0  |    4,023  |
|  Run.measure(Benchmark, int)                                                                                                                            |  38,605   99%  |              0  |    4,023  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                      |  38,575   99%  |              0  |    4,020  |
|  Richards.benchmark()                                                                                                                                   |  38,575   99%  |              0  |    4,020  |
|  richards.Scheduler.start()                                                                                                                             |  38,575   99%  |              4  |    4,020  |
|  richards.Scheduler.schedule()                                                                                                                          |  38,535   99%  |          6,213  |    4,015  |
|  richards.TaskControlBlock.runTask()                                                                                                                    |  23,557   61%  |          6,492  |    2,456  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                      |   8,168   21%  |          3,265  |      852  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                            |   7,874   20%  |          7,874  |      823  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                       |   4,358   11%  |          1,767  |      456  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                 |   3,709   10%  |            530  |      387  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                         |   2,246    6%  |          1,046  |      233  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                           |   1,682    4%  |          1,215  |      176  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                       |   1,268    3%  |            850  |      131  |
|  richards.Scheduler.findTask(int)                                                                                                                       |     995    3%  |            995  |      105  |
