Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  37,414  100%  |              0  |    3,917  |
|  Run.runBenchmark()                                                                                                                                                   |  37,414  100%  |          < 0.1  |    3,916  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  37,397   99%  |              0  |    3,914  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  37,397   99%  |              0  |    3,914  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  37,363   99%  |          < 0.1  |    3,909  |
|  Json.benchmark()                                                                                                                                                     |  37,346   99%  |              0  |    3,907  |
|  json.JsonPureStringParser.parse()                                                                                                                                    |  37,346   99%  |              0  |    3,907  |
|  json.JsonPureStringParser.readObject()                                                                                                                               |  37,346   99%  |            228  |    3,907  |
|  json.JsonPureStringParser.readValue()                                                                                                                                |  37,346   99%  |            744  |    3,907  |
|  json.JsonPureStringParser.readArray()                                                                                                                                |  37,287   99%  |            268  |    3,901  |
|  java.lang.String.equals(Object) String.java                                                                                                                          |  14,789   40%  |         14,789  |    1,555  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                       |  13,369   36%  |          1,240  |    1,392  |
|  json.JsonPureStringParser.read()                                                                                                                                     |  11,459   31%  |          2,645  |    1,185  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                           |   9,470   25%  |            142  |      989  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                             |   9,327   25%  |          2,925  |      973  |
|  json.JsonPureStringParser.readString()                                                                                                                               |   9,251   25%  |             99  |      965  |
|  java.lang.Character.toString(char) Character.java                                                                                                                    |   5,482   15%  |              0  |      566  |
|  java.lang.String.valueOf(char) String.java                                                                                                                           |   5,482   15%  |          2,425  |      566  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                           |   5,030   13%  |            226  |      522  |
|  json.JsonPureStringParser.readNumber()                                                                                                                               |   4,878   13%  |            105  |      522  |
|  json.JsonPureStringParser.endCapture()                                                                                                                               |   4,718   13%  |            212  |      496  |
|  json.JsonPureStringParser.subStringFromTo(int, int)                                                                                                                  |   4,505   12%  |          1,212  |      475  |
|  json.JsonPureStringParser.readName()                                                                                                                                 |   4,321   12%  |             58  |      448  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                |   3,139    8%  |            335  |      340  |
|  java.lang.StringLatin1.toBytes(char) StringLatin1.java                                                                                                               |   3,057    8%  |          3,057  |      314  |
|  json.JsonPureStringParser.isDigit()                                                                                                                                  |   2,172    6%  |            317  |      237  |
|  json.JsonPureStringParser.readNull()                                                                                                                                 |   1,618    4%  |             36  |      165  |
|  json.JsonPureStringParser.readRequiredChar(String)                                                                                                                   |   1,262    3%  |             16  |      128  |
|  java.lang.StringBuilder.toString() StringBuilder.java                                                                                                                |   1,104    3%  |            701  |      118  |
|  java.lang.AbstractStringBuilder.append(char) AbstractStringBuilder.java                                                                                              |   1,098    3%  |            716  |      117  |
|  java.lang.StringBuilder.append(char) StringBuilder.java                                                                                                              |   1,098    3%  |              0  |      117  |
|  java.lang.String.charAt(int) String.java                                                                                                                             |     960    3%  |          < 0.1  |      103  |
|  som.Vector.<init>(int)                                                                                                                                               |     700    2%  |            700  |       72  |
|  som.Vector.<init>()                                                                                                                                                  |     700    2%  |              0  |       72  |
|  som.Vector.append(Object)                                                                                                                                            |     696    2%  |            696  |       74  |
|  java.lang.String.isLatin1() String.java                                                                                                                              |     594    2%  |            594  |       64  |
|  json.JsonArray.add(JsonValue)                                                                                                                                        |     576    2%  |              0  |       61  |
|  java.lang.AbstractStringBuilder.<init>(int) AbstractStringBuilder.java                                                                                               |     550    1%  |            550  |       57  |
|  java.lang.StringBuilder.<init>(int) StringBuilder.java                                                                                                               |     550    1%  |              0  |       57  |
|  java.lang.String.hashCode() String.java                                                                                                                              |     505    1%  |            358  |       54  |
|  java.lang.StringLatin1.charAt(byte[], int) StringLatin1.java                                                                                                         |     463    1%  |            294  |       49  |
|  json.JsonArray.<init>()                                                                                                                                              |     457    1%  |             68  |       47  |
|  json.JsonObject.<init>()                                                                                                                                             |     430    1%  |             61  |       43  |
|  java.lang.String.<init>(AbstractStringBuilder, Void) String.java                                                                                                     |     402    1%  |          < 0.1  |       43  |
|  java.lang.String.<init>(StringBuilder) String.java                                                                                                                   |     402    1%  |              0  |       43  |
|  java.lang.String.length() String.java                                                                                                                                |     318    1%  |            269  |       32  |
|  java.util.Arrays.copyOfRange(byte[], int, int) Arrays.java                                                                                                           |     313    1%  |             19  |       34  |
|  java.lang.Object.clone() Object.java (native)                                                                                                                        |     293    1%  |            293  |       32  |
|  json.JsonPureStringParser.readExponent()                                                                                                                             |     245    1%  |              0  |       25  |
|  java.lang.AbstractStringBuilder.ensureCapacityInternal(int) AbstractStringBuilder.java                                                                               |     237    1%  |            237  |       25  |
