Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  38,987   99%  |              0  |    4,073  |
|  Run.runBenchmark()                                                                                                                                                   |  38,987   99%  |              0  |    4,073  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  38,977   99%  |              0  |    4,072  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  38,977   99%  |              0  |    4,072  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  38,937   99%  |              0  |    4,068  |
|  Richards.benchmark()                                                                                                                                                 |  38,937   99%  |              0  |    4,068  |
|  richards.Scheduler.start()                                                                                                                                           |  38,937   99%  |              6  |    4,068  |
|  richards.Scheduler.schedule()                                                                                                                                        |  38,896   99%  |         11,777  |    4,062  |
|  richards.TaskControlBlock.runTask()                                                                                                                                  |  23,246   60%  |          6,014  |    2,424  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                                    |   8,040   21%  |          3,075  |      840  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                                     |   4,415   11%  |          1,803  |      461  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                               |   3,662    9%  |            400  |      383  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                          |   2,772    7%  |          2,772  |      290  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                                       |   2,705    7%  |          1,182  |      278  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                         |   1,706    4%  |          1,123  |      174  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                             |   1,154    3%  |            580  |      116  |
|  richards.Scheduler.findTask(int)                                                                                                                                     |   1,120    3%  |          1,120  |      117  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                                     |   1,033    3%  |            702  |      106  |
|  richards.Packet.setLink(Packet)                                                                                                                                      |     928    2%  |            928  |       95  |
|  richards.Scheduler.release(int)                                                                                                                                      |     881    2%  |            167  |       89  |
|  richards.TaskControlBlock.getLink()                                                                                                                                  |     770    2%  |            770  |       85  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                                   |     717    2%  |            384  |       75  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                                     |     704    2%  |            704  |       73  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                                             |     702    2%  |            702  |       72  |
|  richards.Scheduler.holdSelf()                                                                                                                                        |     636    2%  |            542  |       67  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                                     |     579    1%  |            151  |       59  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                                          |     509    1%  |            509  |       52  |
|  richards.HandlerTaskDataRecord.deviceIn(Packet)                                                                                                                      |     491    1%  |            491  |       53  |
|  richards.TaskControlBlock.getIdentity()                                                                                                                              |     423    1%  |            423  |       43  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                                           |     380    1%  |            380  |       38  |
|  richards.HandlerTaskDataRecord.deviceIn()                                                                                                                            |     355    1%  |            355  |       37  |
|  richards.Packet.getIdentity()                                                                                                                                        |     275    1%  |            275  |       30  |
|  richards.Packet.getDatum()                                                                                                                                           |     259    1%  |            259  |       28  |
|  richards.TaskState.running()                                                                                                                                         |     235    1%  |            235  |       23  |
|  richards.HandlerTaskDataRecord.workIn(Packet)                                                                                                                        |     191    0%  |            191  |       20  |
|  richards.TaskState.setPacketPending(boolean)                                                                                                                         |     187    0%  |            187  |       19  |
|  richards.Packet.setIdentity(int)                                                                                                                                     |     168    0%  |            168  |       18  |
|  richards.Packet.setDatum(int)                                                                                                                                        |     140    0%  |            140  |       14  |
|  richards.IdleTaskDataRecord.setCount(int)                                                                                                                            |     131    0%  |            131  |       13  |
|  richards.TaskState.packetPending()                                                                                                                                   |      99    0%  |             99  |       10  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                                           |      77    0%  |             77  |        7  |
|  richards.WorkerTaskDataRecord.getCount()                                                                                                                             |      39    0%  |             39  |        4  |
|  Run.printResult(long, int)                                                                                                                                           |      39    0%  |          < 0.1  |        4  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |      19    0%  |              9  |        2  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014a400.invoke(Object, Object, int, long) LambdaForm$MH                                                                    |      19    0%  |              9  |        2  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014ac00.linkToTargetMethod(Object, int, long, Object) LambdaForm$MH                                                        |      19    0%  |              0  |        2  |
|  java.lang.invoke.BoundMethodHandle.<init>(MethodType, LambdaForm) BoundMethodHandle.java                                                                             |      19    0%  |              0  |        2  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                    |      19    0%  |              0  |        2  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java                                               |      19    0%  |              0  |        2  |
|  java.lang.invoke.LambdaForm.compileToBytecode() LambdaForm.java                                                                                                      |      19    0%  |              0  |        2  |
|  java.lang.invoke.LambdaForm.prepare() LambdaForm.java                                                                                                                |      19    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandle.<init>(MethodType, LambdaForm) MethodHandle.java                                                                                       |      19    0%  |              0  |        2  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                                             |      11    0%  |             11  |        2  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                                    |      11    0%  |              0  |        2  |
|  java.io.BufferedWriter.flushBuffer() BufferedWriter.java                                                                                                             |       9    0%  |              0  |        1  |
|  java.io.BufferedWriter.implFlushBuffer() BufferedWriter.java                                                                                                         |       9    0%  |              0  |        1  |
