Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  40,323  100%  |              0  |    4,196  |
|  Run.runBenchmark()                                                                                                                                 |  40,323  100%  |              0  |    4,196  |
|  Run.doRuns(Benchmark)                                                                                                                              |  40,313   99%  |              0  |    4,195  |
|  Run.measure(Benchmark, int)                                                                                                                        |  40,313   99%  |              0  |    4,195  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                  |  40,252   99%  |              0  |    4,189  |
|  Richards.benchmark()                                                                                                                               |  40,252   99%  |              9  |    4,189  |
|  richards.Scheduler.start()                                                                                                                         |  40,232   99%  |          < 0.1  |    4,187  |
|  richards.Scheduler.schedule()                                                                                                                      |  40,197   99%  |         11,035  |    4,183  |
|  richards.TaskControlBlock.runTask()                                                                                                                |  25,589   63%  |          7,162  |    2,656  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                  |   8,409   21%  |          3,424  |      880  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                   |   4,662   12%  |          1,688  |      482  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                             |   3,828    9%  |            528  |      398  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                        |   2,877    7%  |          2,877  |      299  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                     |   2,621    7%  |          1,222  |      271  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                       |   1,732    4%  |          1,195  |      179  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                   |   1,320    3%  |            916  |      135  |
|  richards.RBObject.append(Packet, Packet)                                                                                                           |   1,206    3%  |            554  |      125  |
|  richards.Scheduler.findTask(int)                                                                                                                   |   1,089    3%  |          1,089  |      112  |
|  richards.Packet.setLink(Packet)                                                                                                                    |   1,040    3%  |          1,040  |      105  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                           |   1,002    2%  |          1,002  |      106  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                   |     860    2%  |            860  |       92  |
|  richards.Scheduler.release(int)                                                                                                                    |     813    2%  |             79  |       83  |
|  richards.Scheduler.holdSelf()                                                                                                                      |     811    2%  |            633  |       82  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                 |     734    2%  |            418  |       76  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                   |     662    2%  |            149  |       68  |
|  richards.TaskControlBlock.getLink()                                                                                                                |     575    1%  |            575  |       59  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                        |     458    1%  |            458  |       49  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                         |     364    1%  |            364  |       38  |
|  richards.TaskState.running()                                                                                                                       |     334    1%  |            334  |       34  |
|  richards.HandlerTaskDataRecord.deviceIn(Packet)                                                                                                    |     329    1%  |            329  |       38  |
|  richards.Packet.getIdentity()                                                                                                                      |     329    1%  |            329  |       34  |
|  richards.HandlerTaskDataRecord.deviceIn()                                                                                                          |     313    1%  |            313  |       34  |
|  richards.TaskControlBlock.getIdentity()                                                                                                            |     298    1%  |            298  |       32  |
|  richards.Packet.getDatum()                                                                                                                         |     273    1%  |            273  |       28  |
|  richards.HandlerTaskDataRecord.workIn(Packet)                                                                                                      |     250    1%  |            250  |       25  |
|  richards.Packet.setDatum(int)                                                                                                                      |     169    0%  |            169  |       18  |
|  richards.TaskState.setPacketPending(boolean)                                                                                                       |     158    0%  |            158  |       16  |
|  richards.Packet.setIdentity(int)                                                                                                                   |     128    0%  |            128  |       14  |
|  richards.IdleTaskDataRecord.setCount(int)                                                                                                          |     126    0%  |            126  |       14  |
|  richards.TaskState.packetPending()                                                                                                                 |      74    0%  |             74  |        8  |
|  Run.printResult(long, int)                                                                                                                         |      60    0%  |          < 0.1  |        6  |
|  richards.WorkerTaskDataRecord.setCount(int)                                                                                                        |      39    0%  |             39  |        4  |
|  java.io.PrintStream.implWriteln(String) PrintStream.java                                                                                           |      30    0%  |          < 0.1  |        3  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                               |      30    0%  |              0  |        3  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                               |      30    0%  |              0  |        3  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                         |      29    0%  |             29  |        3  |
|  java.lang.invoke.LambdaForm$MH.0x000000080010a400.invoke(Object, Object, int, long) LambdaForm$MH                                                  |      29    0%  |              9  |        3  |
|  java.lang.invoke.LambdaForm$MH.0x000000080010ac00.linkToTargetMethod(Object, int, long, Object) LambdaForm$MH                                      |      29    0%  |              0  |        3  |
|  richards.Packet.getLink()                                                                                                                          |      29    0%  |             29  |        3  |
|  richards.HandlerTaskDataRecord.workIn()                                                                                                            |      19    0%  |             19  |        2  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                  |      14    0%  |              9  |        2  |
|  java.io.BufferedWriter.implWrite(String, int, int) BufferedWriter.java                                                                             |      11    0%  |             11  |        1  |
|  java.io.BufferedWriter.write(String, int, int) BufferedWriter.java                                                                                 |      11    0%  |              0  |        1  |
|  java.io.Writer.write(String) Writer.java                                                                                                           |      11    0%  |              0  |        1  |
|  java.lang.AbstractStringBuilder.append(String) AbstractStringBuilder.java                                                                          |       9    0%  |              9  |        1  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                     |       9    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle.<init>(MethodType, LambdaForm) BoundMethodHandle.java                                                           |       9    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle$Species_L.<init>(MethodType, LambdaForm, Object) BoundMethodHandle.java                                         |       9    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle$Species_L.copyWith(MethodType, LambdaForm) BoundMethodHandle.java                                               |       9    0%  |              0  |        1  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                  |       9    0%  |              0  |        1  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder              |       9    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                  |       9    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.<init>(String, String, LambdaForm, MethodType) InvokerBytecodeGenerator.java                             |       9    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.<init>(LambdaForm, int, String, String, MethodType) InvokerBytecodeGenerator.java                        |       9    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.<init>(String, LambdaForm, MethodType) InvokerBytecodeGenerator.java                                     |       9    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java                             |       9    0%  |              0  |        1  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                            |       9    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm.compileToBytecode() LambdaForm.java                                                                                    |       9    0%  |              0  |        1  |
