Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  99,874   99%  |              0  |   10,147  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  99,874   99%  |              0  |   10,147  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  99,874   99%  |          < 0.1  |   10,147  |
|  Run.runBenchmark()                                                                                                                                                   |  99,874   99%  |              0  |   10,147  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  99,836   99%  |              0  |   10,143  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  99,826   99%  |              9  |   10,142  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  63,341   63%  |              9  |    6,469  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  62,903   63%  |          5,113  |    6,424  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  60,032   60%  |          3,983  |    6,088  |
|  som.Set.add(Object)                                                                                                                                                  |  37,915   38%  |            116  |    3,823  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,333   36%  |          < 0.1  |    3,658  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,809   36%  |         35,379  |    3,608  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,104   35%  |             39  |    3,535  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  35,078   35%  |             39  |    3,532  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  35,038   35%  |             19  |    3,528  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  35,023   35%  |            687  |    3,526  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,554   35%  |              0  |    3,479  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,335   34%  |              8  |    3,457  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  21,158   21%  |             17  |    2,150  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  17,354   17%  |             17  |    1,772  |
|  som.Vector.<init>(int)                                                                                                                                               |  14,228   14%  |         14,228  |    1,444  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |  13,762   14%  |          7,413  |    1,399  |
|  som.Vector.<init>()                                                                                                                                                  |  12,625   13%  |              0  |    1,279  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,645   10%  |             38  |      980  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,545    9%  |             29  |      869  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   7,668    8%  |            246  |      780  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   7,558    8%  |            742  |      777  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,421    7%  |          1,564  |      755  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   6,816    7%  |            359  |      700  |
|  som.Vector.append(Object)                                                                                                                                            |   6,692    7%  |          6,445  |      686  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   5,628    6%  |            667  |      579  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   5,153    5%  |          1,033  |      529  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   4,960    5%  |            960  |      511  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   4,809    5%  |            871  |      490  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   3,198    3%  |            842  |      334  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   3,195    3%  |            578  |      333  |
