Method list (CPU)

+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                     Method                                                                                      |   Time (ms)    |  Own Time (ms)  |  Samples  |
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                         |  91,835  100%  |          < 0.1  |    9,471  |
|  Run.doRuns(Benchmark)                                                                                                                                                          |  91,825   99%  |              0  |    9,469  |
|  Run.measure(Benchmark, int)                                                                                                                                                    |  91,825   99%  |              0  |    9,469  |
|  Run.runBenchmark()                                                                                                                                                             |  91,825   99%  |              0  |    9,469  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                              |  91,807   99%  |             19  |    9,466  |
|  List.benchmark()                                                                                                                                                               |  91,787   99%  |             14  |    9,464  |
|  List.tail(List$Element, List$Element, List$Element)                                                                                                                            |  91,283   99%  |         11,388  |    9,410  |
|  List.isShorterThan(List$Element, List$Element)                                                                                                                                 |  75,757   82%  |         40,297  |    7,813  |
|  List$Element.getNext()                                                                                                                                                         |  39,597   43%  |         39,597  |    4,084  |
|  List.makeList(int)                                                                                                                                                             |     398    0%  |            289  |       43  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                                    |     108    0%  |            108  |       11  |
|  List$Element.length()                                                                                                                                                          |      89    0%  |             89  |        9  |
|  Run.printResult(long, int)                                                                                                                                                     |      18    0%  |              0  |        3  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                                 |      18    0%  |              0  |        4  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                              |      18    0%  |              0  |        4  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                          |      18    0%  |              0  |        3  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                              |      18    0%  |              0  |        3  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                                        |      18    0%  |              0  |        3  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                                   |      18    0%  |              0  |        4  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                                      |      18    0%  |              0  |        4  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, String[]) StringConcatFactory.java                                                                       |      18    0%  |          < 0.1  |        3  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java                              |      18    0%  |              0  |        3  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014a000.invoke(Object, Object, int, long) LambdaForm$MH                                                                              |       9    0%  |              9  |        1  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014a800.linkToTargetMethod(Object, int, long, Object) LambdaForm$MH                                                                  |       9    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle.<init>(MethodType, LambdaForm) BoundMethodHandle.java                                                                                       |       9    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle$Species_L.<init>(MethodType, LambdaForm, Object) BoundMethodHandle.java                                                                     |       9    0%  |              0  |        1  |
