Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  37,304   99%  |              0  |    3,912  |
|  Run.runBenchmark()                                                                                                                                                        |  37,304   99%  |              0  |    3,912  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  37,298   99%  |              0  |    3,911  |
|  Run.measure(Benchmark, int)                                                                                                                                               |  37,298   99%  |              0  |    3,911  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  37,284   99%  |              3  |    3,908  |
|  Json.benchmark()                                                                                                                                                          |  37,280   99%  |              0  |    3,907  |
|  json.JsonPureStringParser.parse()                                                                                                                                         |  37,280   99%  |              0  |    3,907  |
|  json.JsonPureStringParser.readObject()                                                                                                                                    |  37,280   99%  |            145  |    3,907  |
|  json.JsonPureStringParser.readValue()                                                                                                                                     |  37,280   99%  |            884  |    3,907  |
|  json.JsonPureStringParser.readArray()                                                                                                                                     |  37,171   99%  |            270  |    3,895  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                            |  18,973   51%  |          1,433  |    1,982  |
|  java.lang.String.equals(Object) String.java                                                                                                                               |  17,133   46%  |         17,133  |    1,798  |
|  json.JsonPureStringParser.readString()                                                                                                                                    |  12,623   34%  |             99  |    1,321  |
|  json.JsonPureStringParser.read()                                                                                                                                          |  11,449   31%  |          2,390  |    1,192  |
|  json.JsonPureStringParser.readName()                                                                                                                                      |   6,547   17%  |             18  |      683  |
|  java.lang.Character.toString(char) Character.java                                                                                                                         |   6,076   16%  |              0  |      628  |
|  java.lang.String.valueOf(char) String.java                                                                                                                                |   6,076   16%  |          2,616  |      628  |
|  json.JsonPureStringParser.readNumber()                                                                                                                                    |   4,772   13%  |             69  |      506  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                                |   4,709   13%  |            198  |      491  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                                |   4,546   12%  |            177  |      474  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                                  |   4,510   12%  |            872  |      468  |
|  json.JsonPureStringParser.endCapture()                                                                                                                                    |   4,357   12%  |            264  |      457  |
|  json.JsonPureStringParser.subStringFromTo(int, int)                                                                                                                       |   4,093   11%  |            924  |      431  |
|  java.lang.StringLatin1.toBytes(char) StringLatin1.java                                                                                                                    |   3,460    9%  |          3,460  |      358  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                     |   3,340    9%  |            281  |      349  |
|  json.JsonPureStringParser.isDigit()                                                                                                                                       |   2,226    6%  |            229  |      233  |
|  json.JsonPureStringParser.readNull()                                                                                                                                      |   1,523    4%  |             49  |      159  |
|  json.JsonPureStringParser.readRequiredChar(String)                                                                                                                        |   1,239    3%  |              0  |      128  |
|  java.lang.AbstractStringBuilder.append(char) AbstractStringBuilder.java                                                                                                   |   1,104    3%  |            772  |      119  |
|  java.lang.StringBuilder.append(char) StringBuilder.java                                                                                                                   |   1,104    3%  |              0  |      119  |
|  java.lang.StringBuilder.toString() StringBuilder.java                                                                                                                     |   1,012    3%  |            518  |      105  |
|  som.Vector.append(Object)                                                                                                                                                 |     782    2%  |            755  |       84  |
|  java.lang.String.charAt(int) String.java                                                                                                                                  |     777    2%  |          < 0.1  |       82  |
|  json.JsonArray.add(JsonValue)                                                                                                                                             |     652    2%  |              0  |       70  |
|  java.lang.String.isLatin1() String.java                                                                                                                                   |     601    2%  |            601  |       65  |
|  som.Vector.<init>(int)                                                                                                                                                    |     576    2%  |            576  |       60  |
|  som.Vector.<init>()                                                                                                                                                       |     576    2%  |              0  |       60  |
|  java.lang.String.<init>(AbstractStringBuilder, Void) String.java                                                                                                          |     494    1%  |          < 0.1  |       51  |
|  java.lang.String.<init>(StringBuilder) String.java                                                                                                                        |     494    1%  |              0  |       51  |
|  java.lang.AbstractStringBuilder.<init>(int) AbstractStringBuilder.java                                                                                                    |     477    1%  |            477  |       49  |
|  java.lang.StringBuilder.<init>(int) StringBuilder.java                                                                                                                    |     477    1%  |              0  |       49  |
|  json.JsonArray.<init>()                                                                                                                                                   |     407    1%  |             75  |       42  |
|  java.lang.String.hashCode() String.java                                                                                                                                   |     375    1%  |            239  |       41  |
|  json.JsonObject.<init>()                                                                                                                                                  |     367    1%  |             64  |       38  |
|  java.util.Arrays.copyOfRange(byte[], int, int) Arrays.java                                                                                                                |     349    1%  |              9  |       36  |
|  java.lang.Object.clone() Object.java (native)                                                                                                                             |     339    1%  |            339  |       35  |
|  java.lang.String.length() String.java                                                                                                                                     |     322    1%  |            262  |       33  |
|  java.lang.AbstractStringBuilder.ensureCapacityInternal(int) AbstractStringBuilder.java                                                                                    |     212    1%  |            212  |       22  |
|  java.lang.StringLatin1.charAt(byte[], int) StringLatin1.java                                                                                                              |     210    1%  |            131  |       22  |
|  json.JsonObject.add(String, JsonValue)                                                                                                                                    |     201    1%  |              0  |       21  |
|  json.JsonPureStringParser.readExponent()                                                                                                                                  |     180    0%  |              0  |       19  |
|  java.lang.AbstractStringBuilder.isLatin1() AbstractStringBuilder.java                                                                                                     |     178    0%  |            178  |       20  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                               |     164    0%  |          < 0.1  |        9  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                       |     109    0%  |          < 0.1  |        7  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java       |     109    0%  |              0  |        7  |
|  java.lang.StringLatin1.hashCode(byte[]) StringLatin1.java                                                                                                                 |     100    0%  |            100  |       11  |
|  json.JsonPureStringParser.readTrue()                                                                                                                                      |      99    0%  |              9  |       10  |
|  json.JsonPureStringParser.readFraction()                                                                                                                                  |      96    0%  |              0  |       11  |
|  java.lang.AbstractStringBuilder.getValue() AbstractStringBuilder.java                                                                                                     |      84    0%  |             84  |        9  |
|  java.lang.String.checkIndex(int, int) String.java                                                                                                                         |      78    0%  |              0  |        8  |
|  jdk.internal.util.Preconditions.checkIndex(int, int, BiFunction) Preconditions.java                                                                                       |      78    0%  |             78  |        8  |
|  com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java                                                                          |      74    0%  |          < 0.1  |        6  |
|  javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java                                                                |      73    0%  |             34  |        3  |
|  javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java                                                       |      73    0%  |              0  |        3  |
|  json.JsonObject$HashIndexTable.add(String, int)                                                                                                                           |      71    0%  |             41  |        7  |
|  com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java                                                                               |      71    0%  |              0  |        5  |
|  sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                                |      71    0%  |          < 0.1  |        5  |
|  json.JsonPureStringParser.startCapture()                                                                                                                                  |      70    0%  |             70  |        8  |
|  java.lang.String.coder() String.java                                                                                                                                      |      59    0%  |             59  |        6  |
|  json.JsonObject$HashIndexTable.<init>()                                                                                                                                   |      59    0%  |             59  |        6  |
|  javax.management.ObjectName.<init>(String) ObjectName.java                                                                                                                |      42    0%  |              0  |        1  |
|  javax.management.ObjectName.construct(String) ObjectName.java                                                                                                             |      42    0%  |              0  |        1  |
|  javax.management.ObjectName.getInstance(String) ObjectName.java                                                                                                           |      42    0%  |              0  |        1  |
|  javax.management.ObjectName.setDomainLength(int) ObjectName.java                                                                                                          |      42    0%  |             42  |        1  |
|  sun.management.GarbageCollectorImpl.getObjectName() GarbageCollectorImpl.java                                                                                             |      42    0%  |              0  |        1  |
|  sun.management.Util.newObjectName(String, String) Util.java                                                                                                               |      42    0%  |              0  |        1  |
|  sun.management.Util.newObjectName(String) Util.java                                                                                                                       |      42    0%  |              0  |        1  |
|  sun.management.MappedMXBeanType$CompositeDataMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                      |      35    0%  |              0  |        2  |
|  sun.management.MemoryUsageCompositeData.getCompositeData() MemoryUsageCompositeData.java                                                                                  |      35    0%  |              8  |        2  |
|  sun.management.MemoryUsageCompositeData.toCompositeData(MemoryUsage) MemoryUsageCompositeData.java                                                                        |      35    0%  |              0  |        2  |
|  json.JsonObject$HashIndexTable.hashSlotFor(String)                                                                                                                        |      29    0%  |              0  |        3  |
|  json.JsonObject$HashIndexTable.stringHash(String)                                                                                                                         |      29    0%  |              9  |        3  |
|  java.util.AbstractSet.equals(Object) AbstractSet.java                                                                                                                     |      27    0%  |              0  |        1  |
|  java.util.Collections$UnmodifiableSet.equals(Object) Collections.java                                                                                                     |      27    0%  |              0  |        1  |
|  java.util.TreeMap$KeySet.size() TreeMap.java                                                                                                                              |      27    0%  |             27  |        1  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                        |      26    0%  |          < 0.1  |        3  |
|  javax.management.openmbean.CompositeType.isAssignableFrom(OpenType) CompositeType.java                                                                                    |      24    0%  |             24  |        2  |
|  javax.management.openmbean.CompositeType.isValue(Object) CompositeType.java                                                                                               |      24    0%  |              0  |        2  |
|  javax.management.openmbean.TabularDataSupport.checkValueAndIndex(CompositeData) TabularDataSupport.java                                                                   |      24    0%  |              0  |        2  |
|  javax.management.openmbean.TabularDataSupport.checkValueType(CompositeData) TabularDataSupport.java                                                                       |      24    0%  |              0  |        2  |
|  javax.management.openmbean.TabularDataSupport.internalPut(CompositeData) TabularDataSupport.java                                                                          |      24    0%  |              0  |        2  |
|  javax.management.openmbean.TabularDataSupport.put(CompositeData) TabularDataSupport.java                                                                                  |      24    0%  |              0  |        2  |
|  java.lang.Object.getClass() Object.java (native)                                                                                                                          |      16    0%  |             16  |        2  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                            |      15    0%  |              0  |        3  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                         |      15    0%  |              0  |        3  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                     |      15    0%  |              0  |        3  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                         |      15    0%  |              0  |        3  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                                   |      15    0%  |              0  |        3  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                              |      15    0%  |              0  |        3  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                                 |      15    0%  |              0  |        3  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, String[]) StringConcatFactory.java                                                                  |      15    0%  |          < 0.1  |        3  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java                         |      15    0%  |              0  |        3  |
|  Run.printResult(long, int)                                                                                                                                                |      14    0%  |          < 0.1  |        3  |
|  com.sun.management.GarbageCollectionNotificationInfo.<init>(CompositeData) GarbageCollectionNotificationInfo.java                                                         |      12    0%  |              0  |        1  |
|  com.sun.management.GarbageCollectionNotificationInfo.from(CompositeData) GarbageCollectionNotificationInfo.java                                                           |      12    0%  |              0  |        1  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.validateCompositeData(CompositeData) GarbageCollectionNotifInfoCompositeData.java                     |      12    0%  |              0  |        1  |
|  com.yourkit.am.av.invoke(Object, Object[]) a                                                                                                                              |      12    0%  |              0  |        1  |
|  com.yourkit.probes.GcPauseCounter$GcListener.handleNotification(Notification, Object) a                                                                                   |      12    0%  |              0  |        1  |
|  com.yourkit.probes.ReflectionUtilImpl.callMethod1(Class, Object, String, Object, CallStatus) a                                                                            |      12    0%  |              0  |        1  |
|  com.yourkit.runtime.JniMethod.callObjectMethodImpl(Class, Object, long, long, Object[], long[]) a                                                                         |      12    0%  |              0  |        1  |
|  java.util.stream.AbstractPipeline.copyInto(Sink, Spliterator) AbstractPipeline.java                                                                                       |      12    0%  |              0  |        1  |
|  java.util.stream.AbstractPipeline.copyIntoWithCancel(Sink, Spliterator) AbstractPipeline.java                                                                             |      12    0%  |              0  |        1  |
|  java.util.stream.AbstractPipeline.evaluate(TerminalOp) AbstractPipeline.java                                                                                              |      12    0%  |              0  |        1  |
|  java.util.stream.AbstractPipeline.sourceSpliterator(int) AbstractPipeline.java                                                                                            |      12    0%  |             12  |        1  |
|  java.util.stream.AbstractPipeline.wrapAndCopyInto(Sink, Spliterator) AbstractPipeline.java                                                                                |      12    0%  |              0  |        1  |
|  java.util.stream.MatchOps$1MatchSink.accept(Object) MatchOps.java                                                                                                         |      12    0%  |              0  |        1  |
|  java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java                                                                           |      12    0%  |              0  |        1  |
|  java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java                                                                           |      12    0%  |              0  |        1  |
|  java.util.stream.ReferencePipeline.allMatch(Predicate) ReferencePipeline.java                                                                                             |      12    0%  |              0  |        1  |
|  java.util.stream.ReferencePipeline.forEachWithCancel(Spliterator, Sink) ReferencePipeline.java                                                                            |      12    0%  |              0  |        1  |
|  java.util.TreeMap$KeySpliterator.tryAdvance(Consumer) TreeMap.java                                                                                                        |      12    0%  |              0  |        1  |
|  sun.management.LazyCompositeData.isTypeMatched(CompositeType, CompositeType) LazyCompositeData.java                                                                       |      12    0%  |              0  |        1  |
|  sun.management.LazyCompositeData.isTypeMatched(OpenType, OpenType) LazyCompositeData.java                                                                                 |      12    0%  |              0  |        1  |
|  sun.management.LazyCompositeData.lambda$isTypeMatched$0(CompositeType, CompositeType, String) LazyCompositeData.java                                                      |      12    0%  |              0  |        1  |
|  sun.management.LazyCompositeData$$Lambda.0x00000008001795c8.test(Object)                                                                                                  |      12    0%  |              0  |        1  |
|  sun.management.NotificationEmitterSupport.sendNotification(Notification) NotificationEmitterSupport.java                                                                  |      12    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles.argumentsWithCombiner(boolean, MethodHandle, int, MethodHandle, int[]) MethodHandles.java                                                  |      11    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandles.foldArgumentsWithCombiner(MethodHandle, int, MethodHandle, int[]) MethodHandles.java                                                       |      11    0%  |              0  |        2  |
|  java.util.Collections$UnmodifiableCollection.iterator() Collections.java                                                                                                  |      11    0%  |             11  |        1  |
|  java.lang.invoke.BoundMethodHandle.<init>(MethodType, LambdaForm) BoundMethodHandle.java                                                                                  |      10    0%  |              0  |        2  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java                                                    |      10    0%  |              0  |        2  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCodeBytes() InvokerBytecodeGenerator.java                                                                     |      10    0%  |              0  |        2  |
